"","Top","p.value","FDR","summary.AUC","AUC.1","AUC.2","AUC.3","AUC.5"
"Chrna1",1,0,0,0.995956027384475,0.995956027384475,0.548119790095378,0.479684375049304,0.398251626855669
"Hmgb2",1,0,0,0.00813492285672443,0.171414218801152,0.0427503102683935,0.00813492285672443,0.0163905380369014
"Pclaf",1,0,0,0.00646697031457887,0.126324974502233,0.103637998529499,0.00646697031457887,0.00898685924633591
"Myod1",2,7.4109846876187e-323,9.72321191015573e-321,0.988320796167595,0.988320796167595,0.57970984711491,0.38378682753488,0.45977884707942
"Gsta4",2,0,0,0.985238931518002,0.936670793869482,0.622046403465933,0.757236856694879,0.985238931518002
"Birc5",2,0,0,0.0155549685811328,0.136135094035088,0.0615310197136599,0.0155549685811328,0.022468228031196
"Des",3,2.56153274742853e-319,3.22375561209443e-317,0.986341740852456,0.986341740852456,0.675702073193032,0.543341845298907,0.514450617360611
"Smc2",3,0,0,0.0253726647182336,0.166125035916816,0.0599997751896486,0.0253726647182336,0.0532302305418029
"Ube2c",4,0,0,0.01968923311478,0.183486921485488,0.0992845937466191,0.01968923311478,0.0211425583008258
"Smc4",4,0,0,0.0380219060234711,0.146377625240773,0.0670630479626863,0.0380219060234711,0.0552903408885357
"Igfbp7",4,2.06926256302144e-313,2.55934480570227e-311,0.0139203567346955,0.0139203567346955,0.492391700122261,0.514295660647816,0.478065176524191
"Cdk1",5,0,0,0.0205702122985277,0.181750648335532,0.0903395504435287,0.0205702122985277,0.0373370917005706
"Col4a1",5,2.4315725496682e-305,2.923456583319e-303,0.0183273746901426,0.0183273746901426,0.493670773168965,0.327693219062148,0.36629921401306
"Top2a",5,0,0,0.0363489191353233,0.172630526431252,0.079248923168453,0.0363489191353233,0.0513709844513296
"Cdca8",6,0,0,0.0367591007095981,0.176398443599955,0.0813205907012417,0.0367591007095981,0.0535752144110581
"Sparc",6,6.95841402064738e-304,8.22813341419555e-302,0.0190476848422438,0.0190476848422438,0.573396013269431,0.522166209764479,0.575658305356572
"Serpinb6a",6,0,0,0.97687267999207,0.802254913378087,0.653636447940245,0.819848155341913,0.97687267999207
"Blvrb",7,0,0,0.971580358440596,0.8590333716916,0.584811586845945,0.635792042050873,0.971580358440596
"Mki67",7,0,0,0.0311267496822481,0.157119960613458,0.100344401429392,0.0311267496822481,0.0483143085790391
"Ankrd1",7,2.18705242635446e-296,2.54419217662557e-294,0.973580873389806,0.973580873389806,0.684922596993121,0.564292252662189,0.672287609733513
"Lgals3",8,0,0,0.956702389121286,0.965466422324229,0.60687392525096,0.877935835331153,0.956702389121286
"Sqstm1",8,0,0,0.970496172509999,0.942026523317098,0.55088552195243,0.935830187023915,0.970496172509999
"Crlf1",9,2.0164842764671e-277,2.22547477506912e-275,0.0312248599913884,0.0312248599913884,0.524605442779041,0.529078037475797,0.695414144348457
"Fth1",9,0,0,0.96845199091477,0.923396305368644,0.611765933985645,0.739243492433409,0.96845199091477
"Tpx2",10,0,0,0.0527036272980496,0.195289913204671,0.108974522062225,0.0527036272980496,0.100013243689232
"Fabp5",10,0,0,0.035259432729299,0.317617018324837,0.36055184518114,0.184361796898297,0.035259432729299
"Crip1",10,4.72603605940236e-276,5.16289451951256e-274,0.0343227998958941,0.0343227998958941,0.45676703746324,0.358566447862384,0.183049825281967
"Tubb4b",11,0,0,0.0396423381033526,0.192579832612835,0.242305313733885,0.0396423381033526,0.0887035355986979
"Peg3",11,2.15548992216897e-275,2.30787555298507e-273,0.965870636300756,0.965870636300756,0.55028928525764,0.39822329303755,0.366337182855244
"Cenpf",12,0,0,0.0472962535087118,0.232770855086681,0.132386086386991,0.0472962535087118,0.0772514259423256
"Spc24",12,0,0,0.0395035982534234,0.28171289162018,0.175372347162582,0.090285208404516,0.0395035982534234
"Anln",12,0,0,0.0619638284278572,0.218758432873551,0.113795085766153,0.0619638284278572,0.120439989913591
"Tagln",12,3.07157124511742e-270,3.24035709638113e-268,0.0315078238738052,0.0315078238738052,0.486514954304285,0.486781767813265,0.412607334382586
"Akr1b3",13,5.03760372398883e-266,5.2628286283476e-264,0.96542483072218,0.96542483072218,0.562279517749681,0.673976082245593,0.82888971889656
"Prc1",13,0,0,0.0773915739100178,0.199389858247361,0.11375777628038,0.0773915739100178,0.111246670485967
"Hmmr",13,0,0,0.0443296122145216,0.192579268658909,0.164684095289882,0.0443296122145216,0.0784968628704337
"Tm4sf1",14,5.92010488533049e-262,6.06697986843811e-260,0.0448583051661845,0.0448583051661845,0.573853110923635,0.432911583741578,0.571573820043985
"Taldo1",14,0,0,0.951013468655236,0.860419852418897,0.594027807635403,0.676394434641846,0.951013468655236
"Dek",14,0,0,0.0445077276897468,0.223443480114562,0.143519768858829,0.0445077276897468,0.0495607272483801
"Cks2",14,0,0,0.0740028944509682,0.282685289177245,0.128201126279788,0.0740028944509682,0.132508387628941
"Ccna2",15,0,0,0.0547016980613816,0.176937301576336,0.117767203662321,0.0547016980613816,0.0771227687537487
"Col4a2",15,6.51464355607757e-262,6.64462767631998e-260,0.0398064058962511,0.0398064058962511,0.494664454994473,0.371655465168395,0.433408443082595
"Col1a2",16,6.77520207116894e-258,6.87778885724659e-256,0.0359420526061862,0.0359420526061862,0.498732230196968,0.444781160115947,0.388053593450254
"Cdc20",17,0,0,0.0579778653764438,0.218497886159697,0.182874426658333,0.0579778653764438,0.0742290128390646
"Popdc3",17,2.72462752257049e-251,2.68975728959813e-249,0.958982080082021,0.958982080082021,0.606766839248756,0.554729394806054,0.771705157386128
"Slc7a11",18,0,0,0.949974467364884,0.898221120130928,0.508200108109692,0.88340722843632,0.949974467364884
"Cenpe",18,0,0,0.0660813588581263,0.206163226876691,0.135941401877207,0.0660813588581263,0.0919764399775437
"Tuba1b",18,0,0,0.0533328578150443,0.13897262821422,0.148013868289637,0.0533328578150443,0.0520911652762839
"Cst6",18,1.00031318833419e-276,1.09835408806834e-274,0.818967775669379,0.94940092584316,0.556227866467469,0.501846381683788,0.818967775669379
"Hmgb1",19,0,0,0.0465990102968457,0.377940350029283,0.250952847132775,0.101629973812304,0.0465990102968457
"Csrp2",19,6.23570692437786e-244,5.96438438753471e-242,0.0482585243750756,0.0482585243750756,0.406152768268501,0.440335158213184,0.359391290001599
"Chchd10",20,0,0,0.91306018706981,0.94711437464982,0.581257274973369,0.745363092873835,0.91306018706981
"Mt2",20,0,0,0.942698832174625,0.901220791063812,0.580160057443059,0.861767664586964,0.942698832174625
"Atad2",20,0,0,0.113993527744406,0.29071162244187,0.170007270707994,0.113993527744406,0.163462467811773
"Gstm1",21,0,0,0.923178036760024,0.948918886224833,0.645719134191105,0.688808128150799,0.923178036760024
"Ccnb1",21,0,0,0.0813705265169982,0.233536845506796,0.155094867459244,0.0813705265169982,0.0943102352364894
"Cenpa",22,0,0,0.0758566002456071,0.247532772067588,0.260948640469436,0.0758566002456071,0.0874479621923597
"Capg",22,0,0,0.944673702838808,0.298475153176936,0.616227930197189,0.716657314702426,0.944673702838808
"Rrm1",22,0,0,0.0876926299966159,0.204736423443678,0.16801071141035,0.0876926299966159,0.0902491399087776
"Col1a1",22,1.82288443222491e-235,1.69828120631662e-233,0.0444571929362515,0.0444571929362515,0.498373612523703,0.499177300036639,0.477371748147835
"Dbf4",23,0,0,0.16714197998104,0.304121036919526,0.16714197998104,0.19696475672362,0.211896573364762
"Aebp1",24,1.73604246030559e-229,1.59663973454007e-227,0.0582572864962078,0.0582572864962078,0.507922080932931,0.613421776598434,0.609723449875999
"Tk1",24,0,0,0.0690422757401955,0.239046393387753,0.233276204908212,0.0690422757401955,0.112972792465254
"Hmox1",25,0,0,0.916341151500158,0.714394980358895,0.592667165564996,0.916341151500158,0.812619125094793
"Ctsb",25,0,0,0.947088197227101,0.871877704335311,0.574228514101932,0.770121865362893,0.947088197227101
"Incenp",25,0,0,0.112100582280928,0.280179218918173,0.16984691769954,0.112100582280928,0.164649270244744
"Cks1b",26,0,0,0.113603585750949,0.25810366544674,0.174680854608522,0.136549264149563,0.113603585750949
"Ccnd2",26,0,0,0.942320984517597,0.70878476670213,0.616686909634468,0.820170447585981,0.942320984517597
"Ctsl",26,0,0,0.91909480316751,0.941552661030699,0.626928902923478,0.743057236938248,0.91909480316751
"Rrm2",26,0,0,0.0724228939723132,0.434074209005273,0.265387503294375,0.0724228939723132,0.055660064636861
"H2afz",27,0,0,0.0708642911114081,0.369368532329646,0.158903872398447,0.10535821285171,0.0708642911114081
"Cth",27,0,0,0.94664616823697,0.89162201326476,0.471865072339756,0.907493609909324,0.94664616823697
"Plk1",27,0,0,0.0718557537226793,0.259106234538851,0.199880075219135,0.0718557537226793,0.132904814738803
"Eno3",27,3.09093112979784e-275,3.29306578437533e-273,0.157579849800464,0.929112542363514,0.567291446247142,0.298668442144057,0.157579849800464
"Akap12",28,1.87745153679919e-211,1.63581516289292e-209,0.0685242087091969,0.0685242087091969,0.51980951788818,0.546197323214706,0.490628298190351
"Cspg4",29,2.18883295273244e-198,1.8472891755198e-196,0.064436952629844,0.064436952629844,0.480492671383268,0.506331090022481,0.459338266157608
"Ptma",30,0,0,0.0519454748773155,0.356802792925424,0.324304525592952,0.153222735809159,0.0519454748773155
"Gclm",30,0,0,0.934414506954581,0.918441970127925,0.509250908324145,0.750191563922879,0.934414506954581
"Racgap1",30,0,0,0.107162516185579,0.21112306066819,0.176176658884615,0.107162516185579,0.149524932963027
"Stmn1",31,7.67582807517994e-291,8.64876942439503e-289,0.187731873310535,0.411391700120883,0.187731873310535,0.191993692921142,0.214611406939742
"Sct",31,0,0,0.0704886032850927,0.572050330632088,0.457352798898911,0.346903765857053,0.0704886032850927
"Hbegf",31,2.76433815373547e-184,2.25345914418721e-182,0.0878865798422001,0.0878865798422001,0.536713336894169,0.534774564652185,0.504792836155684
"Bgn",32,1.52774689715586e-180,1.21323398426905e-178,0.0783250230022708,0.0783250230022708,0.497215651035723,0.48377883531456,0.409792976790116
"Esd",32,0,0,0.944857582971738,0.884019914341038,0.569277229200376,0.676019509172908,0.944857582971738
"Hist1h1b",32,0,0,0.106284516832799,0.269741418665578,0.172794367075561,0.106284516832799,0.0898277029410072
"Lsm2",33,0,0,0.142006604999222,0.296957976127266,0.185139014591998,0.142006604999222,0.14048945298213
"Neat1",33,0,0,0.936848709798126,0.865349937640795,0.70171515243848,0.902890680697844,0.936848709798126
"Sgo2a",34,0,0,0.130901386634542,0.264555862315161,0.165118084647922,0.130901386634542,0.179539879482428
"Cdca3",34,0,0,0.0983097520488926,0.217413120782858,0.212352621258589,0.0983097520488926,0.125265837118232
"Itgb1",34,1.23083715638294e-176,9.63230779727892e-175,0.0785929011171645,0.0785929011171645,0.533558929015529,0.584445335675292,0.543539438287918
"Creg1",35,0,0,0.927190928593199,0.868684597205778,0.5613415367032,0.719142368262379,0.927190928593199
"Ckap4",35,5.18142469772307e-176,4.04019713477161e-174,0.0882693635695351,0.0882693635695351,0.387166329752225,0.344502759213692,0.366137005817848
"Trip13",35,0,0,0.154245805880072,0.298370257746683,0.185217133680063,0.154245805880072,0.169438277609619
"Atf4",35,0,0,0.883000105109617,0.77629005165536,0.403958835016701,0.883000105109617,0.701679985050045
"Knl1",36,0,0,0.116182354739592,0.27635391943749,0.166846439676458,0.116182354739592,0.139579305228602
"Asb5",36,1.28599023777012e-175,9.9912620603071e-174,0.920701028567368,0.920701028567368,0.584970685332349,0.571563996904363,0.520798016215125
"Pbk",36,0,0,0.0974397355064394,0.246421782833186,0.187467859145074,0.0974397355064394,0.144949847012809
"Cbr3",36,0,0,0.925754297559975,0.806633310671785,0.549509286172939,0.586399791123259,0.925754297559975
"Sars",37,0,0,0.896792848706799,0.835864593534437,0.519161582339702,0.896792848706799,0.85660616375434
"Fbxo5",37,0,0,0.14135209296897,0.294635049905693,0.17609851470611,0.14135209296897,0.165926343784083
"mt-Co2",37,0,0,0.899003198856546,0.921551330099434,0.541037486222839,0.634781126553641,0.899003198856546
"Tmpo",38,0,0,0.130736084432475,0.371140898530872,0.196075636740194,0.130736084432475,0.133713573166499
"Bub1b",39,0,0,0.100526009172296,0.301798110697952,0.198917580811794,0.100526009172296,0.145088297070185
"Park7",39,2.05588567627448e-165,1.54701802933927e-163,0.916681305970665,0.916681305970665,0.527110886401121,0.581740919506202,0.66096872236245
"Gmnn",39,0,0,0.131106963604627,0.274776117340766,0.201932435657571,0.131106963604627,0.151725285044885
"Usp1",40,5.12233977231987e-250,5.01081246545907e-248,0.177892345888838,0.248057531195816,0.211100457709861,0.199864367504372,0.177892345888838
"Ghitm",40,0,0,0.922649467280209,0.911216310449869,0.509999983440309,0.829272827457781,0.922649467280209
"Nasp",41,0,0,0.107739866277106,0.406808869528977,0.231738211055571,0.107739866277106,0.0921697202827788
"Ezh2",41,0,0,0.14800086433918,0.286886322961187,0.210423304342834,0.14800086433918,0.150667704301701
"Ftl1",41,4.02647124383169e-164,3.01929225221257e-162,0.916334192329155,0.916334192329155,0.570545839533181,0.61353461809216,0.777250939980415
"Cryab",41,0,0,0.909882462503498,0.201941890751409,0.510214519256111,0.551209869400909,0.909882462503498
"Rfc5",42,0,0,0.138942993732035,0.268766624304328,0.198919374778326,0.138942993732035,0.185842560023782
"Serpine1",42,2.96748035529507e-163,2.20979739537385e-161,0.0973065842466802,0.0973065842466802,0.514267867455028,0.478045969883695,0.389938708422216
"Mcm3",43,0,0,0.122854886340935,0.324945458605923,0.219663762498301,0.122854886340935,0.120914465451471
"Lsm3",44,0,0,0.131205000043443,0.312809452093383,0.20467859697064,0.131205000043443,0.114608029749901
"Selenom",44,8.67691620153494e-160,6.28740449741511e-158,0.0986296201572924,0.0986296201572924,0.514463510168754,0.485325696936197,0.551130875089283
"Lmnb1",44,0,0,0.114240069548627,0.244201214249198,0.222667301555186,0.114240069548627,0.100309312301556
"Rapsn",45,9.54803275587738e-155,6.78162418941363e-153,0.909344688357651,0.909344688357651,0.55116827867732,0.599148354899625,0.577873653535763
"Arl6ip1",45,0,0,0.118075833435981,0.304851639230778,0.276765027217107,0.118075833435981,0.197494871261081
"Tipin",45,0,0,0.121709533417126,0.302368973059639,0.215966209298036,0.121709533417126,0.147947348432284
"Cyb5a",45,0,0,0.915027203804129,0.628911549184255,0.593897036256892,0.592221204583808,0.915027203804129
"Psph",46,0,0,0.913787141909272,0.878971116817698,0.46892099762805,0.876346722843067,0.913787141909272
"Oaf",46,1.02224815085556e-154,7.23677712321139e-153,0.112408283468057,0.112408283468057,0.544981013561484,0.55418025900879,0.717812202425028
"Tubb5",46,0,0,0.117096362997111,0.137071398540882,0.192292801130957,0.117096362997111,0.0996947913767974
"Tyms",47,0,0,0.115158908268978,0.225583121310155,0.226625845522771,0.115158908268978,0.103571024830347
"Rangap1",47,0,0,0.137673460273505,0.274130813060835,0.215666365982822,0.137673460273505,0.165295182345426
"Rcn3",48,5.34821691415765e-151,3.73697974706444e-149,0.0890136417634952,0.0890136417634952,0.50085897124776,0.496010116118367,0.438836686707769
"Rps20",49,2.41258123825475e-147,1.66413977014365e-145,0.909891582677478,0.909891582677478,0.519421218223207,0.695163464587359,0.750661435883928
"Dnajc9",49,0,0,0.14591220671445,0.342997341803169,0.221127476100351,0.14591220671445,0.157478558648755
"Fam111a",50,0,0,0.16922416148576,0.250583339842302,0.224195008327016,0.16922416148576,0.293864971408995
"mt-Co3",50,3.25944964366744e-312,4.0083780446494e-310,0.8647521125476,0.907669745197157,0.547157897858621,0.619336098051871,0.8647521125476
"Mif",51,1.37238158483049e-141,9.20094208322038e-140,0.904428983960868,0.904428983960868,0.505478736152335,0.591014373042153,0.658018589957465
"Vat1",51,0,0,0.90731106132265,0.602780180064849,0.573343850242584,0.715191253549959,0.90731106132265
"Slc3a2",51,0,0,0.879925546884457,0.83575744228848,0.505462515182226,0.879925546884457,0.897084778313258
"Kif20b",51,0,0,0.141281690541543,0.271222925629422,0.188824010026542,0.141281690541543,0.167360078680669
"Atp6v1g1",52,0,0,0.871075072512618,0.89441020147536,0.561319168575046,0.871075072512618,0.823426991610579
"Gpx4",52,0,0,0.915809234326759,0.75727972876072,0.546999401542801,0.715122356721337,0.915809234326759
"Spc25",53,6.06712613093051e-321,7.68064571711885e-319,0.156896240058696,0.275052736741514,0.194170118107731,0.156896240058696,0.184290427134503
"Tacc3",53,0,0,0.115270416680429,0.245457844585013,0.221610140913938,0.115270416680429,0.120728499118421
"Cltb",53,1.51217946047252e-133,9.89167603915759e-132,0.110569652680515,0.110569652680515,0.488119927089186,0.494359525012435,0.538589867144395
"Eif4ebp1",54,0,0,0.884788662389323,0.851121239097008,0.474278710038204,0.884788662389323,0.89891599569153
"Fermt2",54,2.14300039106946e-133,1.39756095200621e-131,0.119429791824867,0.119429791824867,0.525449347216978,0.512330728741502,0.434350791948563
"Ptgr1",55,2.23669279433836e-166,1.68897774129674e-164,0.749815616724688,0.866300763960186,0.519923315583352,0.505310717482759,0.749815616724688
"Ccdc34",56,0,0,0.148909869617339,0.221295520598558,0.231806958863921,0.148909869617339,0.163239416203649
"Mt1",56,0,0,0.901063014680909,0.855127990753411,0.618719260446204,0.759641501868683,0.901063014680909
"Kif23",56,0,0,0.111085400920416,0.276415672392397,0.236079145889272,0.111085400920416,0.137577215788736
"Aurka",57,0,0,0.112674623191748,0.277365793769381,0.232673557605746,0.112674623191748,0.147263148423518
"Uqcrq",57,4.00487382699189e-296,4.63381127046722e-294,0.860484483408009,0.899812175144915,0.524722527321985,0.714490193423337,0.860484483408009
"Knstrn",58,0,0,0.129842276292248,0.300423473003103,0.22736904947574,0.129842276292248,0.166639554246284
"Ctgf",58,6.28398103262118e-128,3.98930843076822e-126,0.102947674380898,0.102947674380898,0.49876953968274,0.501747576762249,0.475938528665396
"Dynap",58,0,0,0.104442909219321,0.560285546791398,0.492397859825527,0.306783055100243,0.104442909219321
"Cpe",59,3.09612174489236e-127,1.95975400211259e-125,0.119627598664444,0.119627598664444,0.522926628826267,0.558387215734712,0.4893946912441
"Hells",59,0,0,0.14260824855479,0.341146304029253,0.236646528576908,0.14260824855479,0.181745606597537
"Tpt1",60,0,0,0.904276793694001,0.898709786207886,0.539030363849532,0.770614509838351,0.904276793694001
"Cenpq",60,3.00201543406394e-142,2.03164698605317e-140,0.203518966968334,0.268936797401526,0.203518966968334,0.225175616338043,0.243789934472209
"Csrp1",61,2.59812109322467e-126,1.63971155563896e-124,0.129468453686271,0.129468453686271,0.437773460716499,0.496050971169257,0.437412008374056
"Sgo1",61,1.29226715631839e-141,8.69090045972747e-140,0.198359268318581,0.301295909726767,0.198359268318581,0.202974134784906,0.217082032383029
"Hes6",62,1.67312379489824e-140,1.11823904316786e-138,0.241215717083932,0.87500186809738,0.549672512036888,0.241215717083932,0.286627157799735
"Plin2",62,0,0,0.896660567926504,0.779727350834892,0.580806449929416,0.812617987583389,0.896660567926504
"Ncapg",63,6.04244437302856e-302,7.10598062032504e-300,0.159738104851971,0.295232982055832,0.200587500203233,0.159738104851971,0.172322829700244
"Cyba",63,2.16261400777903e-122,1.34513341217955e-120,0.128879685787431,0.128879685787431,0.510094336043703,0.498444183202141,0.623944143439855
"Tpm1",63,0,0,0.097474264512602,0.204129045065276,0.606848960262161,0.220343349925346,0.097474264512602
"Hmgb3",64,0,0,0.102363679462076,0.378042002724461,0.269857327723512,0.134979316679591,0.102363679462076
"Dnmt1",64,0,0,0.168972255985798,0.345794130311142,0.239694051176872,0.168972255985798,0.178811771097018
"Jund",65,0,0,0.860395969976227,0.613877383445527,0.59474222030732,0.860395969976227,0.827530792681924
"Tuba1a",65,9.6087658943159e-121,5.92522208629159e-119,0.122322734477239,0.122322734477239,0.467438867642303,0.49027257705788,0.272887051112934
"Col5a1",66,5.86632817958175e-120,3.59075322925619e-118,0.115145997802272,0.115145997802272,0.501674435670819,0.489907892797476,0.349763108294845
"Atf5",66,0,0,0.893148953166869,0.686636745151195,0.513559802664685,0.837397634572538,0.893148953166869
"Diaph3",66,1.90031036742358e-163,1.42002011865703e-161,0.20393977253476,0.20616872542747,0.221697292560765,0.20393977253476,0.210409186309795
"Dut",67,0,0,0.10527113066696,0.351442128880955,0.234617263889416,0.129984445596018,0.10527113066696
"Actn4",67,1.01546382443136e-119,6.19087732736186e-118,0.112755820075012,0.112755820075012,0.520121228981988,0.345735405501514,0.397308296248467
"Ube2s",68,0,0,0.0967184710244229,0.2451511946377,0.240388654945617,0.141793421618511,0.0967184710244229
"Lig1",68,0,0,0.121922738241231,0.287848992313026,0.230279540632163,0.148301419500509,0.121922738241231
"Pdgfa",69,5.13179707510584e-117,3.102286653184e-115,0.131897967199876,0.131897967199876,0.484165284685176,0.553225066350642,0.625307119337077
"Ampd3",70,0,0,0.90292248166316,0.859863370882326,0.520385142785685,0.810831124102338,0.90292248166316
"Cnn2",70,6.68879597689675e-117,4.03220107055452e-115,0.138868578714856,0.138868578714856,0.542536502075381,0.541585783860062,0.477137161080224
"Lamp1",71,0,0,0.901079066150068,0.649638688818401,0.593072877996024,0.782811114819694,0.901079066150068
"Mcm5",71,0,0,0.136420049268839,0.264186049528126,0.245127235633565,0.136420049268839,0.141745517259084
"Aurkb",71,6.78091472193196e-177,5.32598780039051e-175,0.180984252597072,0.292325658578345,0.203957949324134,0.180984252597072,0.195189546497891
"Col5a2",72,6.91947972800609e-115,4.15961238062628e-113,0.137786492119167,0.137786492119167,0.530387233823039,0.491845206375722,0.443175344825564
"Hat1",72,1.17418247431613e-246,1.12810629597132e-244,0.195838631551209,0.304837822359589,0.249735320937853,0.195838631551209,0.180766859675357
"Rnh1",72,0,0,0.893898708946466,0.820282828533474,0.609173363807179,0.805561481236961,0.893898708946466
"Ect2",73,0,0,0.151462439873676,0.304735041756559,0.207664949075437,0.151462439873676,0.187415702175445
"Psap",73,0,0,0.893998576573386,0.665477334832699,0.557491094900679,0.697470779071788,0.893998576573386
"Gdf15",73,0,0,0.854733303089617,0.866250713049245,0.513842847929647,0.854733303089617,0.867363347878975
"Gabarap",74,0,0,0.896924950840535,0.465358848112827,0.632290767801618,0.808671170100891,0.896924950840535
"Kif11",74,0,0,0.123006716570366,0.276477002381859,0.21154066949727,0.123006716570366,0.167716769814127
"Cstb",75,0,0,0.894930690787002,0.713549049469756,0.629740437380582,0.764008632350745,0.894930690787002
"Selenow",76,0,0,0.898301990180919,0.739450748352761,0.564989737006012,0.634041422724373,0.898301990180919
"Ckap2",76,0,0,0.135837210015005,0.313959777114129,0.258575373290563,0.135837210015005,0.185606598518445
"Fen1",76,6.18782358980796e-230,5.71537130799398e-228,0.192027568894241,0.322601384112121,0.235450203804634,0.192027568894241,0.207374550528184
"Srxn1",77,0,0,0.879416528605215,0.793251670924989,0.522567797884254,0.730161673395282,0.879416528605215
"Clspn",77,0,0,0.144456543603725,0.268777198440442,0.20979771183207,0.144456543603725,0.177993808845263
"Fxyd5",77,4.0502648691735e-112,2.40789365330063e-110,0.132830042051225,0.132830042051225,0.513719842042627,0.510612573889222,0.572517371542964
"Prss23",78,7.86340337407353e-112,4.66193674968146e-110,0.141615457300369,0.141615457300369,0.531464905899806,0.418736982647629,0.378952557698528
"Kif15",78,1.74455916751622e-243,1.66126804619977e-241,0.168529453104095,0.296445764973893,0.208357131616625,0.168529453104095,0.175518888284082
"Hjurp",79,6.74188340156729e-183,5.39375734888949e-181,0.190155471977743,0.26798836788632,0.242231071118955,0.218011741976876,0.190155471977743
"Asns",79,0,0,0.851539049759507,0.805499340314895,0.527288438906884,0.851539049759507,0.852223891782271
"Gadd45a",80,0,0,0.854474558102318,0.867192939071264,0.476844709439646,0.804876496514241,0.854474558102318
"Mad2l1",81,7.82407959251753e-129,4.9817164766441e-127,0.211411259551652,0.280689174255842,0.233316964329623,0.211411259551652,0.225931644205
"Cebpb",82,0,0,0.847626061200145,0.706520350700388,0.47442636728351,0.847626061200145,0.822059646964871
"Cdkn2a",82,6.11305682061761e-109,3.58471650780688e-107,0.860927551940862,0.860927551940862,0.592362366887683,0.568332919136829,0.512681225136483
"Rad21",82,1.36666081530127e-277,1.51607770134527e-275,0.186933077356443,0.31555111410508,0.258410453821846,0.186933077356443,0.22775623482995
"Emp2",82,0,0,0.882080409810206,0.67044111630168,0.494264262460465,0.730822129404147,0.882080409810206
"Dlgap5",83,0,0,0.145283227130589,0.265754546385069,0.214657905887562,0.145283227130589,0.172103729600583
"Hmgn2",85,0,0,0.116896419476823,0.345321536921077,0.291452356664834,0.247513589832792,0.116896419476823
"Fbln2",85,6.34777382025721e-108,3.69217406447987e-106,0.152924425380295,0.152924425380295,0.451367850554107,0.563389693228911,0.706361810815814
"Metrnl",86,1.24682820408166e-107,7.23261180055026e-106,0.135701272477441,0.135701272477441,0.520647927519537,0.564314272044703,0.551901370152426
"Uhrf1",86,0,0,0.154977573948975,0.340208307661681,0.250784841539814,0.154977573948975,0.188720976231701
"Exosc8",87,2.83993614119639e-200,2.40623093286169e-198,0.186708382160643,0.326608417745487,0.26042324663482,0.236923772442166,0.186708382160643
"Mcm7",87,0,0,0.152246323617861,0.387697457893085,0.278343680129394,0.152246323617861,0.137484392155161
"Mmp14",87,7.37312706176689e-105,4.2313884665676e-103,0.134495961948901,0.134495961948901,0.515331551610937,0.489515794092175,0.410958401807739
"Purb",87,0,0,0.110139462723457,0.727427955590884,0.570114384309683,0.273655380290262,0.110139462723457
"Mcm6",88,0,0,0.156371789808495,0.308432041719056,0.318417254334976,0.156371789808495,0.197980734997264
"Rgs16",88,1.07659145632934e-104,6.16205444991061e-103,0.137418653170873,0.137418653170873,0.508691429125426,0.409814898232656,0.4413899993064
"Rad51",88,3.87196140935114e-113,2.31468004140683e-111,0.195045328710772,0.341796119940593,0.225113795186128,0.217416011033279,0.195045328710772
"Sat1",89,0,0,0.836942065467639,0.690639267153152,0.558754473876535,0.836942065467639,0.851413145328578
"Rfc4",89,5.31336097331152e-105,3.06565258730935e-103,0.220521071922019,0.342716069782531,0.253728590075787,0.236945195858487,0.220521071922019
"Fstl1",89,3.60505799713022e-104,2.05794305454219e-102,0.153863690644202,0.153863690644202,0.487933592929072,0.57190393288442,0.502306993723286
"Col8a1",90,7.10320674756428e-104,4.04412995805103e-102,0.140528577096308,0.140528577096308,0.49784353932184,0.412720798025081,0.371325434603345
"Rpl22l1",91,2.2642153042524e-102,1.285703893478e-100,0.870319781614482,0.870319781614482,0.539183754260608,0.698424607281019,0.714455580062544
"Thbs1",92,0,0,0.140016376425507,0.158617117298751,0.569120062677929,0.287253854591714,0.140016376425507
"Topbp1",92,1.50702170200994e-109,8.86136995873114e-108,0.237578598138835,0.329666175932759,0.265753823733028,0.237578598138835,0.252532904652751
"Nnmt",93,0,0,0.890859900764614,0.654600214471678,0.542848752613671,0.79539647795899,0.890859900764614
"Mis18bp1",93,2.80157050939033e-137,1.8551568902335e-135,0.190572831099448,0.325641518739202,0.220896317867385,0.190572831099448,0.249663103224151
"Lonp1",93,3.38570312072875e-224,3.06150070845395e-222,0.815491331789414,0.85772358869825,0.442023304704137,0.731711718731057,0.815491331789414
"Bub1",94,1.81207160179029e-161,1.32644873952816e-159,0.194414538965415,0.323299982038067,0.232875548201046,0.194414538965415,0.212062880329622
"Sh3kbp1",94,1.84232097294259e-99,1.02716553519941e-97,0.143857738110512,0.143857738110512,0.50977176078894,0.521651859572925,0.494751218672208
"Maoa",95,0,0,0.851819267133115,0.853437397871469,0.592670176417916,0.708103788328115,0.851819267133115
"Dhfr",95,0,3.2114266979681e-322,0.169080894349528,0.290861775174692,0.250610651153147,0.169080894349528,0.178739490398743
"Srsf7",95,0,0,0.150821274349493,0.356190620938651,0.30914183264997,0.150821274349493,0.176561178407564
"Cenph",96,1.62084124530391e-64,7.11880090616035e-63,0.227097387745298,0.303951568764735,0.237281479822167,0.227097387745298,0.234576121196348
