"","Top","p.value","FDR","summary.logFC","logFC.1","logFC.3","logFC.4","logFC.5"
"Tpm1",6,0,0,-1.79582698663542,-1.50465069830115,-1.22061402239998,-0.348019259182784,-1.79582698663542
"Sparc",6,1.61361345866105e-318,3.04619128455983e-316,-2.2561423093587,-2.2561423093587,-0.151626875715787,-0.205163206162364,0.00143413531155101
"Peg3",7,9.12609869612199e-316,1.70785017800745e-313,2.67057912172991,2.67057912172991,-0.547004298883467,-0.162057810534362,-0.657117902508665
"Cdk1",7,0,0,1.9462579054133,0.373233451287082,-0.72055719284457,1.9462579054133,-0.450697916841793
"Eif4ebp1",7,0,0,1.29392566488148,1.31473376894012,1.29392566488148,0.0861983601777689,1.40522781716142
"Cbr3",7,0,0,1.86823211576086,1.11855310098776,0.118373157211562,-0.172406830599362,1.86823211576086
"Ube2c",8,0,0,2.1986846684054,0.404586659592001,-0.73459988874503,2.1986846684054,-0.728548100845857
"Fabp5",8,0,0,-1.86903626037891,-0.518503609607068,-0.770377458970172,0.556027958772115,-1.86903626037891
"Igfbp7",8,4.56251212185663e-311,8.4646399460751e-309,-4.1519093666662,-4.1519093666662,0.0511548410201184,-0.00192464583983293,-0.0475242330984169
"Nupr1",8,0,0,1.43785553021783,0.571300202557289,1.43785553021783,0.234429918943391,1.23938508680655
"Mki67",9,0,0,1.70855039818634,-0.00451138774199644,-0.720702972611494,1.70855039818634,-0.497245258738878
"Crlf1",9,4.03722090105592e-310,7.30126311022059e-308,-2.94199866686232,-2.94199866686232,0.0148574969424768,-0.120867905662204,0.592954439888596
"Gdf15",9,0,0,1.76353468490056,1.76970675296596,1.69102823567954,-0.057707632087781,1.76353468490056
"Fth1",9,0,0,1.35297480666239,1.27470343602994,0.328366674488268,-0.282667254137239,1.35297480666239
"Rapsn",10,3.60491692011397e-309,6.46511808648106e-307,1.40511147968169,1.40511147968169,0.163536253238521,-0.158984418773885,0.0916883452038164
"Sars",10,0,0,1.43299675626141,1.13464217264573,1.43299675626141,-0.0404618983264009,1.15878372287007
"Sct",10,0,0,-2.99203911871883,0.484243338612646,-0.525438972279199,0.0816881995045359,-2.99203911871883
"Pclaf",10,0,0,1.84045405755184,-0.209900208196902,-1.36439262667383,1.84045405755184,-1.41540111634525
"Des",11,2.98673993890696e-307,5.31220084505924e-305,3.01238470881099,3.01238470881099,-0.444066188150586,-0.558813002314235,-0.526678156590776
"Tpx2",11,0,0,1.69420972080514,0.324966540052563,-0.402928160748624,1.69420972080514,-0.034928872347058
"Ampd3",11,0,0,1.46650624426806,1.28785046260623,1.07457630827906,-0.0656259845090428,1.46650624426806
"Slc3a2",11,0,0,1.42857481860746,1.29864018997559,1.42857481860746,0.0101714559522352,1.52884610972734
"Creg1",12,0,0,1.81282226419279,1.40399585642488,0.602796243697724,-0.209839351514561,1.81282226419279
"Trib3",12,0,0,1.30152792166829,1.14289043845384,1.30152792166829,0.222931636103538,1.26428913340194
"Prc1",12,0,0,1.86305889719998,0.313823603275468,-0.181534094367747,1.86305889719998,0.0677246701148957
"Col4a1",12,1.63922762752922e-284,2.71367829015813e-282,-3.19946204037971,-3.19946204037971,-0.571832037988014,-0.0172208140415089,-0.452405536842377
"Cebpb",13,0,0,1.44930618518605,0.941949706685832,1.44930618518605,0.0910387461052529,1.33990154627962
"Mt2",13,0,0,2.11040131082442,1.87841879821166,1.29560073234838,-0.245811174145602,2.11040131082442
"Anln",13,0,0,1.54950205274551,0.360876916334751,-0.382845885314082,1.54950205274551,0.0982675459777738
"Cxadr",13,4.58794853097826e-270,7.20709783468462e-268,1.07154026025908,1.07154026025908,0.40896468037855,0.00440490940719496,0.76131031750698
"Cenpf",14,0,0,1.66476833380998,0.380138995368167,-0.743987183249846,1.66476833380998,-0.380346444072237
"Mthfd2",14,0,0,1.38845910161557,1.19649860315715,1.38845910161557,0.383263718162612,0.767435543688338
"Cryab",14,0,0,2.3178924722151,-1.83805960844818,0.177067381565905,-0.0419762414741802,2.3178924722151
"Ankrd1",14,7.5174945164577e-256,1.13135663978103e-253,3.10201248901766,3.10201248901766,-0.527904008515936,-0.724560007257301,0.0022486571286775
"Ccna2",15,0,0,1.35252709089535,0.0342215556890182,-0.441562859571415,1.35252709089535,-0.269517367653034
"Chchd10",15,0,0,1.91587024650626,2.59622243611312,0.70094025758226,-0.283408839535408,1.91587024650626
"Gal",15,0,0,-2.2928814244394,0.263859468514471,-2.2928814244394,-0.166278096203277,-1.62486925498201
"Slpi",16,0,0,1.41843717430036,1.40477011554274,0.042481388755282,-0.356289865971451,1.41843717430036
"Purb",16,0,0,-1.50838497403182,0.528242379400382,-0.886412530428187,-0.198066353787619,-1.50838497403182
"Cks2",16,0,0,1.53661504654462,0.633103784449873,-0.358014199928593,1.53661504654462,0.009592120255562
"Phf10",16,0,0,1.34504049437992,1.35571645173377,1.34504049437992,0.328373072383562,1.36309040562838
"Vgll2",17,2.90024138615408e-235,4.21730370752857e-233,1.08585683973784,1.08585683973784,0.0265707629970193,0.155014371881877,0.376336974771755
"Hist1h1b",17,0,0,1.84079976030667,0.377485658520485,-1.01529148255277,1.84079976030667,-1.2432812374749
"Serpinb6a",17,0,0,1.71107161818402,0.761626768427256,0.491258799134673,-0.408059150195143,1.71107161818402
"Tm4sf1",18,7.51197965030574e-231,1.05663603957012e-228,-3.17050447971729,-3.17050447971729,-0.597142287758245,-0.299317379130371,0.000457273661644164
"Gclm",18,0,0,1.79484829044597,1.96864520067144,0.840923315460684,-0.0249419904707775,1.79484829044597
"Cenpe",18,0,0,1.44916882164418,0.12882813189474,-0.59536433507927,1.44916882164418,-0.341624699325186
"Gadd45a",18,0,0,1.58768186542872,1.6571449422517,1.34419409144218,0.0998775455297041,1.58768186542872
"Col1a2",19,1.32856461909699e-230,1.85662591997322e-228,-3.83134566950322,-3.83134566950322,-0.13328312177366,-0.00377249097897939,-0.326764439195036
"Atf5",19,0,0,1.61446322103232,0.704530452413455,1.27245494505073,-0.0226266576527778,1.61446322103232
"Dek",19,0,0,1.36555493985312,0.306733436572885,-0.654106175864297,1.36555493985312,-0.629702924694239
"Nnmt",20,0,0,1.32524200055048,0.423425690146519,0.942718220188507,-0.143084221802743,1.32524200055048
"Ccnb1",20,0,0,1.33287716623212,0.302521817298177,-0.42507613014123,1.33287716623212,-0.351771656637264
"Cst6",20,2.9792139849876e-228,4.10997847249486e-226,2.42461782103984,2.42461782103984,-0.213843862172492,-0.19906316066671,1.17042876812092
"Cyb5r1",21,0,0,1.4536800833635,1.11828385140686,1.23221033587663,0.202310063003886,1.4536800833635
"Ccnd2",21,0,0,2.02830339099105,0.662237402774617,0.845312163077022,-0.353539870011971,2.02830339099105
"Crip1",21,7.97842653246049e-226,1.0936542509878e-223,-3.47408666321102,-3.47408666321102,-0.366275766865814,0.0985398539207466,-1.18771630036037
"Tuba1b",21,0,0,1.24147527360291,-0.10281449537977,-0.492802114182501,1.24147527360291,-0.495809585409988
"Atp6v1g1",22,0,0,1.18029348995394,1.33303699073236,1.18029348995394,-0.182029361828002,0.889878740103883
"Taldo1",22,0,0,1.67099481593687,1.05372889249018,0.222053703903093,-0.28437965538668,1.67099481593687
"Col4a2",22,4.95071274829033e-221,6.65901806599722e-219,-2.60297218626728,-2.60297218626728,-0.376310070185625,-0.0172476142228417,-0.192576978688874
"Hmmr",22,0,0,1.2605824804561,-0.142145854135474,-0.841385342278097,1.2605824804561,-0.493072026740169
"Asns",23,0,0,1.21867564220699,1.25323178162584,1.21867564220699,-0.0478594651482473,1.2078339866383
"Capg",23,0,0,1.77153863285102,-0.988212901193792,0.343250543269666,-0.364505074196954,1.77153863285102
"Tagln",23,8.55242663319696e-217,1.13615292329032e-214,-4.85753108482303,-4.85753108482303,-0.00460297343505969,0.0251361114340635,-0.220002906907718
"Atad2",23,0,0,1.35152106518281,0.540038612199194,-0.299363354173648,1.35152106518281,0.00474049064382154
"Ptgr1",24,3.49842234844359e-207,4.45500280241746e-205,2.25507029895988,2.25507029895988,-0.0970527451919061,-0.098364122052216,1.37993675290802
"Rrm1",24,0,0,1.25016168495793,0.0701844809293088,-0.456976737636169,1.25016168495793,-0.450344376202504
"Emp2",24,0,0,1.56856352229813,0.64256602442366,0.844869553218052,0.0370129651425373,1.56856352229813
"Hes6",25,0,0,-1.28466646149329,1.52073572453502,-1.28466646149329,-0.199574368585488,-1.0748591375834
"Dbf4",25,0,0,1.19908038954488,0.528034146194317,0.156947238254753,1.19908038954488,0.216621203940807
"Eno3",25,0,0,-1.55859215618592,2.1429617951405,-1.0132985995989,-0.248393461953153,-1.55859215618592
"Sat1",26,2.05481902105374e-320,3.9131036688483e-318,1.26636936815097,0.529247844559625,1.18552262832831,-0.206817780430047,1.26636936815097
"Lgals3",26,0,0,1.55502064255142,3.47159024169165,0.910321371588673,-0.284618458470461,1.55502064255142
"Incenp",26,0,0,1.15479602204398,0.431613579648867,-0.350759634475451,1.15479602204398,-0.030335814663387
"Jund",27,9.70955268759381e-290,1.63249440148205e-287,1.17190994725614,0.124369763218297,1.17190994725614,-0.310704255073461,1.00081869261999
"Ctsb",27,0,0,1.68454712015924,1.20162912609929,0.636574727767761,-0.196093409129413,1.68454712015924
"Spc24",27,0,0,1.18784025240952,0.41348408907487,-0.497185775139622,1.18784025240952,-0.998327205279198
"Aebp1",27,2.8407233403794e-190,3.28683908646793e-188,-2.56572498143325,-2.56572498143325,0.284718125311607,-0.0710476198619222,0.266601589262714
"Cdc20",28,0,0,1.2363742032107,-0.0243944635955911,-0.853407127813629,1.2363742032107,-0.723720831346353
"Pck2",28,0,0,1.34855075294533,0.995962063912994,1.11005249617401,0.203379313788971,1.34855075294533
"Col1a1",28,1.01117517892449e-187,1.16371663238687e-185,-3.22354904287798,-3.22354904287798,0.00299712150624633,0.00382256373820477,-0.0522091928031951
"Fbxo5",29,0,0,1.11911402232769,0.429699124226454,-0.176164780420227,1.11911402232769,-0.0520040546934251
"Ghitm",29,0,0,1.57454740074678,1.60736021547395,1.03427127487809,-0.0142315493852632,1.57454740074678
"Sgo2a",30,0,0,1.0509630453292,0.312517300458181,-0.195623690754154,1.0509630453292,0.0389514967818279
"Klf4",30,3.10809527589899e-307,5.48273101906739e-305,1.13488606429175,0.445172084369916,1.08526908953325,-0.0132349543631269,1.13488606429175
"Aldh1l2",30,0,0,1.30882221391876,0.934420791069766,0.902549532246254,0.134647409690211,1.30882221391876
"Cks1b",31,0,0,1.16477935005101,0.290429969808045,-0.150577139089856,1.16477935005101,-0.261954999229496
"Gsta1",31,0,0,1.22405152791436,1.17133471036681,0.36711175168219,-0.205273028072007,1.22405152791436
"Knl1",32,0,0,1.03324113294464,0.36231700227246,-0.284278585677359,1.03324113294464,-0.151129170600786
"Stbd1",32,1.88504934818267e-274,3.05023661821339e-272,1.15760207616492,1.48328321156668,1.15760207616492,0.203126186967477,1.11050421388481
"H2afz",33,4.94065645841247e-324,9.48606040015193e-322,0.967656688088167,0.653895292162384,-0.204351204872878,0.967656688088167,-0.393988576768969
"Ddit3",33,7.74379658766153e-274,1.24368840569454e-271,1.04851757219774,0.688058547777682,1.04851757219774,0.0457404837451965,0.981806777639397
"Slc38a1",33,4.1550931469817e-177,4.58573126236881e-175,1.32108865359695,1.32108865359695,0.106474763149426,0.191249042827847,-0.0776636956648105
"Dynap",33,0,0,-2.38543100208825,0.255094487766729,-0.853044703629278,-0.0146038020594609,-2.38543100208825
"Tubb4b",34,4.71095272395274e-273,7.50995656090237e-271,-1.04472354708754,-0.281703818319957,-1.04472354708754,0.90162997337626,-0.629675872920869
"Thbs1",34,0,0,-2.06894884843977,-2.78703546403764,-1.13470939908588,-0.288356439294984,-2.06894884843977
"Stmn1",34,6.21068987310329e-311,1.142395356915e-308,1.1808419037519,0.699135796406796,0.0428333305430928,1.1808419037519,0.125839613311112
"Trp53i11",35,0,0,-1.33321171919441,0.175243348344232,-1.08070297800721,-0.00524935941417676,-1.33321171919441
"Gstm1",35,0,0,1.39394450831406,1.68085169557048,0.166537279415083,-0.498285288023274,1.39394450831406
"Racgap1",35,8.32411598957026e-304,1.444704033964e-301,1.04625210157092,0.0101645346872219,-0.345873181606942,1.04625210157092,-0.113597685023243
"Bgn",36,3.5220853839252e-174,3.86728569119675e-172,-3.75354992894655,-3.75354992894655,-0.0506087328850617,-0.0187490586038399,-0.311874601597397
"Gars",36,1.10549521154439e-242,1.62954537312644e-240,1.02326797056709,0.749685346895236,1.02326797056709,0.101403671797661,0.861008570257062
"Vat1",36,0,0,1.45953017034597,0.108028556112515,0.507581839842673,-0.228169888664286,1.45953017034597
"Lsm2",36,4.35176494902359e-295,7.37435696597922e-293,1.10848765685397,0.404556165703746,-0.183281879997785,1.10848765685397,-0.195785025150545
"Tmpo",37,2.37673178306356e-256,3.6276343761212e-254,1.09061618951095,0.648235727638164,-0.295018566302078,1.09061618951095,-0.300381673673337
"Gm3776",37,1.8431514173299e-250,2.7546153925249e-248,1.06637256957035,1.05215152743092,0.340056421379622,-0.213027392840447,1.06637256957035
"Neat1",37,0,0,1.56396386943868,1.04485523314514,1.25915697536545,-0.790449201562246,1.56396386943868
"Srxn1",38,0,0,1.64991226791486,1.26378900272555,0.860137985799845,-0.0594024771986432,1.64991226791486
"Lsm3",38,6.00184304539754e-234,8.66883652214746e-232,1.05862858314235,0.405333437159718,-0.341128872074555,1.05862858314235,-0.426159560855514
"Ifrd1",38,4.77008894060272e-213,6.25957829821423e-211,1.07165397700154,0.644086413770905,1.07165397700154,0.23187946128246,0.349357421773363
"Akr1b3",39,7.25280253216283e-167,7.72710709379566e-165,1.94043271301865,1.94043271301865,0.311958500893448,-0.165844010610836,0.838816639063603
"Plk1",39,6.53149063787417e-232,9.24764539590072e-230,0.999176172867823,0.147435876996092,-0.747536741325761,0.999176172867823,-0.353354416186143
"Ccnd1",40,1.50876204905986e-202,1.87688254669463e-200,-0.957364591977561,0.547489691370695,-0.957364591977561,-0.38288660412876,-0.188073009344886
"Akap12",40,4.17930917495047e-165,4.36616081330639e-163,-2.89670867817652,-2.89670867817652,0.0715838589309962,-0.110539010316752,-0.10302410859473
"Trip13",40,2.34355033229686e-230,3.2539062387976e-228,0.972597149120408,0.381434592898612,-0.14520819783208,0.972597149120408,-0.0832021063509616
"Ehd4",41,2.35113407104297e-201,2.87492933766572e-199,-1.03092752470559,0.649553589818772,-1.03092752470559,-0.129236735831053,-0.768551365902409
"Hbegf",41,1.91370902740265e-162,1.98004480666987e-160,-2.41309979773257,-2.41309979773257,-0.0147356689158339,-0.166478707876576,-0.124969381209526
"Cyb5a",41,0,0,1.56358445848277,0.152306760447972,-0.00758503199622718,-0.301945850431112,1.56358445848277
"Kif20b",41,1.24164675864669e-223,1.69123290460979e-221,0.943010505910332,0.185034710777448,-0.303280398428324,0.943010505910332,-0.176555435219545
"Aars",42,5.29347302906665e-198,6.40004680104163e-196,1.00961035889346,0.700723596906161,1.00961035889346,0.0465462696137577,0.665154924704274
"Gmnn",42,7.19072107077377e-222,9.7327992556053e-220,1.03069923457897,0.272369507025016,-0.343338442228668,1.03069923457897,-0.223734455990299
"Ezh2",43,1.8188361084624e-211,2.35802240302524e-209,1.03625117957898,0.257964292292489,-0.292382138137746,1.03625117957898,-0.294420400046022
"Cebpg",43,3.94265586859988e-192,4.61140744283349e-190,0.993369298427206,0.609817054614925,0.993369298427206,0.212406299389712,0.743383903122128
"Esd",43,0,0,1.07735079853245,1.17367542194986,0.245364863979716,-0.203562723547128,1.07735079853245
"Mcm3",44,2.82671533691405e-205,3.57845533916043e-203,1.08321414550649,0.417189922453707,-0.489288678613418,1.08321414550649,-0.540584010657176
"Gpnmb",44,0,0,1.17978474859274,1.14408167946433,0.603524963005886,-0.173616153910601,1.17978474859274
"Csrp2",44,2.58391326873573e-154,2.57446284520654e-152,-2.316561255014,-2.316561255014,0.104664736514606,0.246755230718091,-0.184282416633096
"Rrm2",44,1.10445941893853e-305,1.93244480934771e-303,-1.13383345616361,0.700876800478142,-0.97414624271338,0.929737676433788,-1.13383345616361
"Snrpa1",45,1.77911438499698e-185,2.02583707299051e-183,-0.967653530059316,-0.332000943686389,-0.967653530059316,0.195052294883894,-0.900675289745378
"Nqo1",45,0,0,1.29339392575908,0.45034800631869,-0.0225394954635385,-0.116879839066121,1.29339392575908
"Tipin",45,3.01696022595706e-205,3.7969591241417e-203,1.05482048969802,0.326851682596567,-0.440683336319109,1.05482048969802,-0.305455183887275
"Snai2",45,6.24445857343473e-154,6.19294898428055e-152,1.52593310924024,1.52593310924024,0.576490956623419,0.148287672964504,0.907417280645762
"H19",46,0,0,-2.00836689377996,0.14993982193241,-1.21646263101003,0.146997107883744,-2.00836689377996
"Pbk",46,1.12451044767768e-201,1.39083846807307e-199,0.921848042466452,0.109881170591323,-0.458674832910678,0.921848042466452,-0.184701740786066
"Sox11",46,8.01090062268823e-150,7.73105795071168e-148,1.14463241779618,1.14463241779618,-0.813673030729493,0.405313634454287,-0.876724733781732
"Usp1",47,1.23673875087423e-201,1.52090598043221e-199,1.02336352539932,0.0990887676008501,-0.0310178873939331,1.02336352539932,-0.14473441893466
"Pak1",48,5.43726566768537e-168,5.82166141463951e-166,-0.991782772142462,0.554001221609464,-0.991782772142462,-0.177702069198626,-0.675831161175149
"Gpx4",48,0,0,1.10537431035515,0.542626589604907,0.422611381224717,-0.114253159532275,1.10537431035515
"Itgb1",48,2.87998778749032e-140,2.6487272296828e-138,-1.62425868095026,-1.62425868095026,0.147151424596334,-0.089724933447286,0.0249016087557306
"Tubb5",48,4.2786129317443e-195,5.11555716133719e-193,0.924014642558687,-0.235046719899202,-0.229308830667584,0.924014642558687,-0.308524482285192
"Fam129a",49,0,0,1.10789946090835,0.769134603794642,0.799535181363418,-0.000471290023483784,1.10789946090835
"Spc25",49,2.64378690505379e-194,3.14347723666635e-192,0.915949929709152,0.194178390234657,-0.192765007512256,0.915949929709152,-0.0545147970182283
"Slc7a3",49,0,0,1.07809164926172,1.03498741453522,0.753731330080541,0.00912928838420712,1.07809164926172
"Ccnd3",49,1.25192051612979e-202,1.56642915276913e-200,-1.13773418918046,-0.37786109576668,-1.02880481900649,-0.0453162274811858,-1.13773418918046
"Shmt2",50,4.56779042276043e-172,4.96481907516313e-170,1.05045144682665,1.38570220315047,0.973638092268845,0.438992467132175,1.05045144682665
"Rangap1",50,2.83025243989847e-194,3.34669575599199e-192,1.02322571824701,0.193770334055039,-0.359460548340576,1.02322571824701,-0.234910745881713
"Errfi1",51,7.47405311259059e-166,7.88475965863039e-164,-1.05446621424984,1.05150191237106,-1.05446621424984,-0.405074435209558,-0.743766446667957
"Rfc5",51,1.54252651216724e-184,1.7471954246501e-182,0.940028791874213,0.205120242290852,-0.288940659829686,0.940028791874213,-0.0478483894755259
"Selenom",51,7.16932382738593e-136,6.48281588609973e-134,-1.92699829441241,-1.92699829441241,-0.078845297657095,-0.0825375140063097,0.0924572275514798
"Cenpa",52,7.26930459092783e-161,7.41434616594104e-159,-1.09173136631608,-0.120749744541019,-1.09173136631608,1.04629285121871,-0.942516175519355
"Serpine1",52,5.14951048442129e-134,4.6369295035662e-132,-3.03148841852657,-3.03148841852657,-0.102551711240935,-0.0775954557536275,-0.364603095145734
"Dnajc9",52,5.9114261116443e-181,6.62603132024452e-179,1.01782310339528,0.45799664092298,-0.336181550018967,1.01782310339528,-0.273665923812436
"Bub1b",53,6.43902270725648e-173,7.03422374024699e-171,0.90500562269748,0.348609940448649,-0.499680904054703,0.90500562269748,-0.247077630784338
"Htatip2",53,0,0,1.27032145769192,0.963700751525866,0.676632822334114,-0.0953928410370968,1.27032145769192
"Oaf",53,1.78265401853968e-131,1.59188784784199e-129,-2.33958616306071,-2.33958616306071,0.0296167196024727,-0.175092872772909,0.5844662400637
"Actn4",54,2.87379699840825e-129,2.5141050895425e-127,-1.40004742788153,-1.40004742788153,-0.517960516665228,-0.0433207610361968,-0.365193404231576
"Aurkb",54,1.76197996208489e-163,1.83186332193375e-161,0.881283779967808,0.254459345363076,-0.125618928512951,0.881283779967808,-0.0379674347487662
"Ppp1r14b",54,0,0,-0.870128861057799,0.683682120664472,-0.562248049545915,-0.134643155957155,-0.870128861057799
"Psap",55,0,0,1.34622045863669,0.369839236426394,0.444698018046882,-0.160538389367114,1.34622045863669
"Six1",55,1.50260788983364e-125,1.27313481878384e-123,1.14844032423208,1.14844032423208,-0.337225591996066,0.102897843893608,-0.308914940396226
"Sgo1",55,1.6062870190568e-157,1.62295318953622e-155,0.871803854054683,0.30949360794887,-0.00433256805721227,0.871803854054683,0.0589816579908311
"Lonp1",55,0,0,1.3115851010731,1.5884293589503,0.962559844237547,0.190766927820061,1.3115851010731
"Plin2",56,0,0,1.41151293366201,0.842143848925772,0.8711752804623,-0.262017853410556,1.41151293366201
"Clspn",56,4.26836725661877e-156,4.29250148269597e-154,0.904622678929194,0.168342622122944,-0.303327985124506,0.904622678929194,-0.133283022853088
"Sfpq",56,1.88841315709629e-140,1.75174739456332e-138,-0.905689383669326,-0.208983044504209,-0.905689383669326,0.24360854977512,-0.90817045192557
"Cdca3",57,1.33310205716251e-151,1.31003147818243e-149,0.931193812178672,-0.129849271586376,-0.593614367225497,0.931193812178672,-0.404201444186168
"Id2",57,2.81531465383471e-140,2.6003599427115e-138,-0.998704189892243,0.628665206137497,-0.998704189892243,-0.228012479518601,-0.755285757282221
"G0s2",58,6.4066917916308e-122,5.36491883454036e-120,1.49937352525477,1.49937352525477,-0.246408936002766,-0.140098409601834,-0.670802864721144
"Fam111a",58,6.59223719128752e-150,6.39060975647304e-148,0.966766106919745,0.00756321190510012,-0.276971139396698,0.966766106919745,0.27884775595335
"Gnpnat1",59,8.60190106679347e-138,7.87751118546669e-136,0.943933017701586,0.523901943680594,0.943933017701586,0.0949432369444783,0.959384635770767
"Ctsl",59,0,0,1.32859650569695,1.68545563817245,0.364854905773609,-0.373344300589274,1.32859650569695
"Kif11",59,1.67705208514247e-143,1.58994880724009e-141,0.860258771510173,0.176837484173935,-0.461014101937296,0.860258771510173,-0.21435412241296
"Npnt",60,9.94842561210928e-172,1.07587973667439e-169,-1.16598062289556,0.144894035882245,-0.984419105552237,-0.0993095790078564,-1.16598062289556
"Nasp",60,2.77072846851852e-142,2.61530032328893e-140,0.973551587950062,0.647795554589601,-0.589626347592494,0.973551587950062,-0.716712757508272
"Cnn2",60,1.0609593209103e-117,8.58379907718469e-116,-1.91954267535419,-1.91954267535419,-0.000405842987260319,-0.182951380463412,-0.235005140796849
"Ncapg",61,1.04850424530868e-133,9.40202494303672e-132,0.845459992083083,0.269944777659724,-0.179985594500189,0.845459992083083,-0.113984783727929
"Fermt2",61,1.97678975479872e-117,1.58740642959047e-115,-1.81147401421601,-1.81147401421601,-0.0451240877586878,-0.0939738100880214,-0.311990280099261
"Dut",62,1.0075236622836e-130,8.9230110024714e-129,0.952541246966897,0.465643611057987,-0.409295488699647,0.952541246966897,-0.550614039822563
"Cars",62,6.37277189038066e-120,5.25472888325225e-118,0.919196776365467,0.639918217211453,0.919196776365467,0.0817908803116227,0.567591239639939
"Myf5",62,4.83372791933381e-117,3.86716202795469e-115,0.96389204817371,0.96389204817371,-0.406461086251962,0.0307294549973468,-0.136248277439895
"Cspg4",63,1.53464330867473e-116,1.2232243942959e-114,-1.77458027362022,-1.77458027362022,0.0575669974976337,0.0356926179894958,-0.0532678944199367
"Lars",63,2.50919997599991e-116,1.98531223101077e-114,0.890285081336588,1.08419318092319,0.890285081336588,0.0889183280378463,0.888612959233626
"Lmnb1",63,5.78473504840077e-129,5.0198904426063e-127,0.907092823870619,-0.00476524682648316,-0.592699408235325,0.907092823870619,-0.686658130892677
"Tyms",64,7.01932805454845e-128,6.06678550449544e-126,0.918471392036045,-0.111945706195297,-0.553954404703441,0.918471392036045,-0.622057709995762
"Ctgf",64,6.75807847657614e-115,5.30805134651085e-113,-2.82561192230985,-2.82561192230985,0.0117188136950719,-0.000711091868978254,-0.0497419358929846
"Hsp90b1",64,2.43947210093028e-110,1.88171609620505e-108,-0.854456211056736,-1.10958562691539,-0.854456211056736,-0.199180707608642,-0.730592548200203
"Mt1",64,0,0,1.43418124592583,1.54233252936708,0.505509614382712,-0.35060659589236,1.43418124592583
"Ect2",65,5.39427349980131e-126,4.6251059756664e-124,0.838287515513851,0.292644690963093,-0.282534832010425,0.838287515513851,-0.100919205296054
"Eea1",65,5.96249691733757e-122,5.01245688117261e-120,0.987801765324815,0.151733233799132,0.912624836024074,0.182935927320305,0.987801765324815
"Cenpq",66,7.09696189533699e-126,6.06086178371227e-124,0.846349544668802,0.197631474987667,0.0968063077919953,0.846349544668802,0.164780275468076
"Nars",66,2.4622047873125e-95,1.74881548606444e-93,0.830030207927583,0.509972054303073,0.830030207927583,-0.0900242778199791,0.328680719160515
"Chac1",67,2.11439343175366e-93,1.49192987032037e-91,0.800278752358508,0.648382212829912,0.800278752358508,-0.0274167136015364,0.668011664284192
"Selenow",67,0,0,1.19519832669976,0.652080244661824,0.186334899324643,-0.162598862779018,1.19519832669976
"Cpe",67,5.28572178250893e-112,4.12152240874551e-110,-1.67480241315514,-1.67480241315514,0.0813037083912648,-0.107308880252428,-0.109252131671238
"Ttn",68,2.30759295460802e-298,3.94140539493014e-296,-1.62105340250177,0.601318694150401,-0.996821602019135,-0.13657314553827,-1.62105340250177
"Scpep1",68,0,0,1.16457493374838,0.556618466197775,0.745710156387689,-0.0194271000831416,1.16457493374838
"Hells",68,2.9022672823982e-124,2.44939977194086e-122,0.951053086037409,0.387077151845223,-0.501593671947052,0.951053086037409,-0.301983304788326
