"","Top","p.value","FDR","summary.logFC","logFC.1","logFC.2","logFC.3","logFC.5"
"Col1a2",24,1.74468637140918e-230,1.55798321158086e-228,-3.82757317852424,-3.82757317852424,0.00377249097897939,-0.12951063079468,-0.322991948216057
"Rrm1",24,0,0,-1.7071384225941,-1.17997720402862,-1.25016168495793,-1.7071384225941,-1.70050606116043
"Taldo1",24,0,0,1.95537447132355,1.33810854787686,0.28437965538668,0.506433359289773,1.95537447132355
"Ptgr1",25,2.31030625681777e-223,2.02939187563161e-221,2.35343442101209,2.35343442101209,0.098364122052216,0.00131137686030991,1.47830087496024
"Dbf4",25,0,0,-1.19908038954488,-0.67104624335056,-1.19908038954488,-1.04213315129012,-0.98245918560407
"Capg",25,0,0,2.13604370704798,-0.623707826996838,0.364505074196954,0.70775561746662,2.13604370704798
"Ptma",26,0,0,-1.23707070489763,-0.349273720173104,-0.431845602500839,-0.863284577229419,-1.23707070489763
"Col4a2",26,4.3175748813548e-220,3.71674116086555e-218,-2.58572457204444,-2.58572457204444,0.0172476142228417,-0.359062455962784,-0.175329364466032
"Incenp",26,0,0,-1.50555565651943,-0.723182442395111,-1.15479602204398,-1.50555565651943,-1.18513183670736
"Ccnd2",27,0,0,2.38184326100302,1.01577727278659,0.353539870011971,1.19885203308899,2.38184326100302
"Plk1",27,0,0,-1.74671291419358,-0.851740295871731,-0.999176172867823,-1.74671291419358,-1.35253058905397
"Tagln",27,5.4600384024316e-218,4.60805829249924e-216,-4.88266719625709,-4.88266719625709,-0.0251361114340635,-0.0297390848691232,-0.245139018341782
"Tm4sf1",28,9.01253117692566e-205,7.40300318544355e-203,-2.87118710058692,-2.87118710058692,0.299317379130371,-0.297824908627874,0.299774652792015
"Lgals3",28,0,0,1.83963910102188,3.75620870016211,0.284618458470461,1.19493983005913,1.83963910102188
"Hes6",29,3.32879555969937e-202,2.71359883485953e-200,1.72031009312051,1.72031009312051,0.199574368585488,-1.08509209290781,-0.875284768997909
"Fbxo5",29,0,0,-1.29527880274791,-0.689414898101234,-1.11911402232769,-1.29527880274791,-1.17111807702111
"Tk1",29,0,0,-1.6123234142628,-0.795087235925639,-0.780790207110006,-1.6123234142628,-1.31706772267857
"Sgo2a",30,0,0,-1.24658673608336,-0.738445744871022,-1.0509630453292,-1.24658673608336,-1.01201154854737
"Gpnmb",30,0,0,1.35340090250334,1.31769783337493,0.173616153910601,0.777141116916487,1.35340090250334
"Sct",30,0,0,-3.07372731822336,0.402555139108111,-0.0816881995045359,-0.607127171783735,-3.07372731822336
"Cks1b",31,0,0,-1.42673434928051,-0.874349380242966,-1.16477935005101,-1.31535648914087,-1.42673434928051
"Knl1",32,0,0,-1.317519718622,-0.670924130672178,-1.03324113294464,-1.317519718622,-1.18437030354542
"H2afz",33,0,0,-1.36164526485714,-0.313761395925783,-0.967656688088167,-1.17200789296104,-1.36164526485714
"Akr1b3",33,3.64262870963736e-196,2.91423838141651e-194,1.00466064967444,2.10627672362948,0.165844010610836,0.477802511504284,1.00466064967444
"Stmn1",34,6.21068987310329e-311,6.78478460705873e-309,-1.1808419037519,-0.481706107345106,-1.1808419037519,-1.13800857320881,-1.05500229044079
"Col1a1",34,5.54968654498707e-188,4.35893445746966e-186,-3.22737160661618,-3.22737160661618,-0.00382256373820477,-0.000825442231958446,-0.0560317565413999
"Neat1",34,0,0,2.04960617692769,1.83530443470739,0.790449201562246,2.04960617692769,2.35441307100093
"Racgap1",35,0,0,-1.39212528317786,-1.0360875668837,-1.04625210157092,-1.39212528317786,-1.15984978659416
"Prune2",35,2.59521164775184e-184,2.02360687939371e-182,1.35117290463284,1.35117290463284,0.257871883018747,0.76295845348084,0.68200233806125
"Cdca3",36,0,0,-1.52480817940417,-1.06104308376505,-0.931193812178672,-1.52480817940417,-1.33539525636484
"Cryab",36,0,0,2.35986871368928,-1.796083366974,0.0419762414741802,0.219043623040085,2.35986871368928
"Aebp1",36,9.32690791396796e-184,7.24636769734674e-182,-2.49467736157133,-2.49467736157133,0.0710476198619222,0.35576574517353,0.337649209124636
"Lsm2",36,0,0,-1.29176953685176,-0.703931491150226,-1.10848765685397,-1.29176953685176,-1.30427268200452
"Tmpo",37,0,0,-1.38563475581303,-0.442380461872786,-1.09061618951095,-1.38563475581303,-1.39099786318429
"Gdf15",37,0,0,1.82124231698834,1.82741438505374,0.057707632087781,1.74873586776732,1.82124231698834
"Ctsb",37,0,0,1.88064052928865,1.3977225352287,0.196093409129413,0.832668136897174,1.88064052928865
"Nasp",38,0,0,-1.56317793554256,-0.325756033360461,-0.973551587950062,-1.56317793554256,-1.69026434545833
"Lsm3",38,0,0,-1.48478814399786,-0.653295145982628,-1.05862858314235,-1.3997574552169,-1.48478814399786
"Ampd3",39,0,0,1.5321322287771,1.35347644711527,0.0656259845090428,1.1402022927881,1.5321322287771
"Csrp2",39,5.47220953985377e-180,4.1761496988367e-178,-2.56331648573209,-2.56331648573209,-0.246755230718091,-0.142090494203484,-0.431037647351187
"Lmnb1",39,0,0,-1.49979223210594,-0.911858070697102,-0.907092823870619,-1.49979223210594,-1.5937509547633
"Gadd45a",40,0,0,1.48780431989902,1.55726739672199,-0.0998775455297041,1.24431654591248,1.48780431989902
"Trip13",40,0,0,-1.11780534695249,-0.591162556221797,-0.972597149120408,-1.11780534695249,-1.05579925547137
"Gclm",41,0,0,1.81979028091675,1.99358719114221,0.0249419904707775,0.865865305931462,1.81979028091675
"Tyms",41,0,0,-1.47242579673949,-1.03041709823134,-0.918471392036045,-1.47242579673949,-1.54052910203181
"Evi2a",41,4.15832359919667e-177,3.1511014851518e-175,1.15317412739854,1.15317412739854,0.266385954976866,0.34278375717862,0.594194138949264
"Kif20b",41,0,0,-1.24629090433866,-0.757975795132883,-0.943010505910332,-1.24629090433866,-1.11956594112988
"Bub1b",42,0,0,-1.40468652675218,-0.556395682248831,-0.90500562269748,-1.40468652675218,-1.15208325348182
"Bgn",42,3.2563458021053e-173,2.44180550547412e-171,-3.73480087034271,-3.73480087034271,0.0187490586038399,-0.0318596742812218,-0.293125542993557
"Vat1",42,0,0,1.68770005901026,0.336198444776801,0.228169888664286,0.735751728506959,1.68770005901026
"Gmnn",42,0,0,-1.37403767680764,-0.758329727553954,-1.03069923457897,-1.37403767680764,-1.25443369056927
"Mcm3",43,0,0,-1.57250282411991,-0.666024223052784,-1.08321414550649,-1.57250282411991,-1.62379815616367
"Ezh2",43,0,0,-1.32863331771673,-0.778286887286491,-1.03625117957898,-1.32863331771673,-1.330671579625
"Esd",43,0,0,1.28091352207957,1.37723814549698,0.203562723547128,0.448927587526843,1.28091352207957
"Jsrp1",44,4.67055174582245e-166,3.4188756504028e-164,1.06282393232797,1.06282393232797,0.295375435771489,-0.225759472764644,-0.214959273827254
"Cyb5a",44,0,0,1.86553030891388,0.454252610879084,0.301945850431112,0.294360818434884,1.86553030891388
"Pbk",45,0,0,-1.38052287537713,-0.811966871875129,-0.921848042466452,-1.38052287537713,-1.10654978325252
"Nnmt",45,0,0,1.46832622235323,0.566509911949263,0.143084221802743,1.08580244199125,1.46832622235323
"Tipin",45,0,0,-1.49550382601713,-0.727968807101449,-1.05482048969802,-1.49550382601713,-1.36027567358529
"Ctsl",46,0,0,1.70194080628622,2.05879993876173,0.373344300589274,0.738199206362883,1.70194080628622
"Atf4",46,0,0,1.6355642143622,1.05335475625679,-0.344476696529799,1.6355642143622,0.613265268396502
"Sars",47,0,0,1.47345865458782,1.17510407097213,0.0404618983264009,1.47345865458782,1.19924562119648
"Cdkn2a",47,8.33718886146575e-159,6.02096112374495e-157,1.61487391750434,1.61487391750434,0.358143020945949,0.257858892374634,0.0365066427481002
"Usp1",47,5.44995354218097e-242,5.05553664574468e-240,-1.16809794433398,-0.924274757798474,-1.02336352539932,-1.05438141279326,-1.16809794433398
"Akap12",48,1.7820769935172e-156,1.26993638998291e-154,-2.78616966785977,-2.78616966785977,0.110539010316752,0.182122869247748,0.00751490172202141
"Tubb5",48,0,0,-1.23253912484388,-1.15906136245789,-0.924014642558687,-1.15332347322627,-1.23253912484388
"Spc25",49,0,0,-1.10871493722141,-0.721771539474495,-0.915949929709152,-1.10871493722141,-0.97046472672738
"Ube2s",49,0,0,-1.42956143573148,-0.847116998691191,-0.85600912999265,-1.20447391338497,-1.42956143573148
"Arl6ip1",49,0,0,-1.58830011530964,-0.844421394367525,-0.882531434333967,-1.58830011530964,-1.20888109162337
"Gsta2",49,7.97007674927312e-248,7.42528232558939e-246,1.18128785051178,1.1316732647584,0.197006308779283,0.415827735593702,1.18128785051178
"G0s2",50,5.13639778186416e-149,3.50921957661909e-147,1.6394719348566,1.6394719348566,0.140098409601834,-0.106310526400932,-0.530704455119311
"Rangap1",50,0,0,-1.38268626658759,-0.829455384191975,-1.02322571824701,-1.38268626658759,-1.25813646412873
"Rfc5",51,0,0,-1.2289694517039,-0.734908549583361,-0.940028791874213,-1.2289694517039,-0.987877181349739
"Hbegf",51,2.87948570992471e-145,1.93654412385279e-143,-2.24662108985599,-2.24662108985599,0.166478707876576,0.151743038960742,0.0415093266670501
"Aurka",52,0,0,-1.47365938218926,-0.730117037097717,-0.835137483193284,-1.47365938218926,-1.30421379076991
"Pax7",52,3.58977543944223e-144,2.39924090783343e-142,0.947481348707263,0.947481348707263,0.123854778637534,-0.257111672728782,-0.0811863604521267
"Dnajc9",52,0,0,-1.35400465341425,-0.559826462472299,-1.01782310339528,-1.35400465341425,-1.29148902720771
"Chrnd",54,6.71550586377246e-136,4.40623175897104e-134,0.921922271808113,0.921922271808113,0.176585478704778,0.357292913748337,0.455329566570325
"Psph",54,0,0,1.79958084322569,1.75725863035823,-0.124103543395829,1.49970912393105,1.79958084322569
"Kif23",54,0,0,-1.37186336560991,-0.7104835134226,-0.777923844769348,-1.37186336560991,-1.27189983446694
"Aurkb",54,5.97863875584311e-239,5.45196121459764e-237,-1.00690270848076,-0.626824434604732,-0.881283779967808,-1.00690270848076,-0.919251214716574
"Tacc3",55,0,0,-1.35020734054398,-0.84096927602206,-0.812219248124153,-1.35020734054398,-1.28521724849317
"Ckap4",55,5.48170686118309e-135,3.57490343513693e-133,-1.6832123518808,-1.6832123518808,-0.378244471704219,-0.516984932581037,-0.448011680471637
"Sgo1",55,1.6062870190568e-157,1.14846853611701e-155,-0.871803854054683,-0.562310246105813,-0.871803854054683,-0.876136422111896,-0.812822196063852
"Hmgb3",56,0,0,-1.63618610710333,-0.429755732558228,-0.779249758436707,-1.42296899143476,-1.63618610710333
"Clspn",56,0,0,-1.2079506640537,-0.73628005680625,-0.904622678929194,-1.2079506640537,-1.03790570178228
"Ghitm",56,0,0,1.58877895013204,1.62159176485921,0.0142315493852632,1.04850282426336,1.58877895013204
"1700012B09Rik",57,1.60486350681675e-132,1.02487440742446e-130,1.26881808851673,1.26881808851673,0.254012759888902,0.053091915259597,0.399074752400771
"Serpine1",58,8.33223615526771e-129,5.21629820181264e-127,-2.95389296277294,-2.95389296277294,0.0775954557536275,-0.0249562554873076,-0.287007639392106
"Fam111a",58,0,0,-1.24373724631644,-0.959202895014645,-0.966766106919745,-1.24373724631644,-0.687918350966395
"Slc3a2",59,0,0,1.41840336265523,1.28846873402336,-0.0101714559522352,1.41840336265523,1.5186746537751
"Kif11",59,0,0,-1.32127287344747,-0.683421287336238,-0.860258771510173,-1.32127287344747,-1.07461289392313
"Slc7a3",60,0,0,1.06896236087751,1.02585812615102,-0.00912928838420712,0.744602041696334,1.06896236087751
"Tpm1",60,0,0,-1.44780772745264,-1.15663143911836,0.348019259182784,-0.872594763217198,-1.44780772745264
"Ncapg",61,5.04846018254357e-286,5.17371007564394e-284,-1.02544558658327,-0.575515214423359,-0.845459992083083,-1.02544558658327,-0.959444775811012
"Jund",61,0,0,1.4826142023296,0.435074018291758,0.310704255073461,1.4826142023296,1.31152294769345
"Selenom",61,2.19270169023204e-125,1.34060037146263e-123,-1.8444607804061,-1.8444607804061,0.0825375140063097,0.00369221634921468,0.174994741557789
"Dut",62,0,0,-1.50315528678946,-0.48689763590891,-0.952541246966897,-1.36183673566654,-1.50315528678946
"Itgb1",62,7.44892488719395e-125,4.54131196876208e-123,-1.53453374750297,-1.53453374750297,0.089724933447286,0.23687635804362,0.114626542203017
"Dynap",62,0,0,-2.37082720002878,0.26969828982619,0.0146038020594609,-0.838440901569817,-2.37082720002878
"Emp2",63,0,0,1.5315505571556,0.605553059281122,-0.0370129651425373,0.807856588075514,1.5315505571556
"Stbd1",64,1.67970700243038e-123,1.01828096899449e-121,1.2801570245992,1.2801570245992,-0.203126186967477,0.954475889197438,0.907378026917336
"Atf5",64,0,0,1.63708987868509,0.727157110066233,0.0226266576527778,1.29508160270351,1.63708987868509
"Ect2",65,0,0,-1.12082234752428,-0.545642824550759,-0.838287515513851,-1.12082234752428,-0.939206720809906
"Atp6v1g1",66,0,0,1.36232285178194,1.51506635256036,0.182029361828002,1.36232285178194,1.07190810193189
"Cspg4",66,4.43011899703769e-121,2.67060478810222e-119,-1.81027289160971,-1.81027289160971,-0.0356926179894958,0.0218743795081379,-0.0889605124094325
"Cenpq",66,7.09696189533699e-126,4.37632426789543e-124,-0.846349544668802,-0.648718069681135,-0.846349544668802,-0.749543236876807,-0.681569269200726
"Knstrn",67,0,0,-1.3495059493234,-0.672129767070257,-0.904358072885998,-1.3495059493234,-1.13309271522748
"Snai2",68,4.87737416433389e-120,2.91572137196194e-118,1.37764543627574,1.37764543627574,-0.148287672964504,0.428203283658915,0.759129607681258
"Hells",68,0,0,-1.45264675798446,-0.563975934192186,-0.951053086037409,-1.45264675798446,-1.25303639082573
"Srxn1",69,0,0,1.7093147451135,1.32319147992419,0.0594024771986432,0.919540462998488,1.7093147451135
"Actn4",69,2.0111123744281e-119,1.19561186215658e-117,-1.35672666684533,-1.35672666684533,0.0433207610361968,-0.474639755629032,-0.321872643195379
"Dnmt1",69,0,0,-1.24385091944036,-0.551711947862322,-0.933136534363843,-1.24385091944036,-1.19987793406578
"Plin2",70,0,0,1.67353078707257,1.10416170233633,0.262017853410556,1.13319313387286,1.67353078707257
"Eif4ebp1",70,0,0,1.20772730470371,1.22853540876235,-0.0861983601777689,1.20772730470371,1.31902945698365
"Hist1h1e",70,1.78005202835322e-274,1.73341627611722e-272,-1.42899381973063,-0.766828425382591,-0.936108054748763,-1.17797517545807,-1.42899381973063
"mt-Co2",70,0,0,0.956423131863587,1.16792113479773,0.115951526779513,0.343737848693937,0.956423131863587
"Ccdc34",71,0,0,-1.31965024859293,-1.087213455632,-0.915749807963531,-1.31965024859293,-1.25280110974346
"Vgll2",71,3.22207766570062e-116,1.91025711965684e-114,0.930842467855959,0.930842467855959,-0.155014371881877,-0.128443608884858,0.221322602889877
"Ctgf",72,7.53400002807018e-115,4.43003318590434e-113,-2.82490083044087,-2.82490083044087,0.000711091868978254,0.0124299055640502,-0.0490308440240063
"Oaf",73,1.43681579148521e-114,8.42553478162219e-113,-2.1644932902878,-2.1644932902878,0.175092872772909,0.204709592375382,0.759559112836609
"Gpx4",74,0,0,1.21962746988743,0.656879749137183,0.114253159532275,0.536864540756992,1.21962746988743
"Kif15",74,9.65523924958299e-234,8.69415915858856e-232,-0.972903398810908,-0.541040277150007,-0.799924442457918,-0.972903398810908,-0.923091016207334
"Slc38a1",74,8.75814981347098e-113,5.05319415913435e-111,1.12983961076911,1.12983961076911,-0.191249042827847,-0.0847742796784212,-0.268912738492658
"Dlgap5",75,0,0,-1.11161156732821,-0.711241101104962,-0.807347787309743,-1.11161156732821,-0.978747718167356
"Park7",76,1.38480506993451e-109,7.86342741690258e-108,1.37383350426873,1.37383350426873,0.0671208765946494,0.199448540521795,0.396070008940284
"Lig1",76,0,0,-1.36612826776005,-0.674595814744273,-0.858791650358027,-1.20346047405794,-1.36612826776005
"Maoa",77,0,0,1.40420733837025,1.42546562757739,0.310121270316813,0.732445687335553,1.40420733837025
"Hmgn2",77,0,0,-1.51292294415963,-0.5292822848887,-0.691984948694505,-0.859552140466101,-1.51292294415963
"Diaph3",77,4.64673843339537e-129,2.94992500959008e-127,-0.902034776769659,-1.01679925858791,-0.842263641392814,-0.902034776769659,-0.86284702549931
"Mcm5",78,0,0,-1.26046077159415,-0.778936303249493,-0.747477435854158,-1.26046077159415,-1.26046239952631
"Mis18bp1",78,2.10670555012246e-204,1.72389392183213e-202,-0.976898401702831,-0.480045219385743,-0.805493677411983,-0.976898401702831,-0.735909920154429
"Tuba1a",78,2.58286982137045e-107,1.45512935669409e-105,-1.55155410175457,-1.55155410175457,-0.119798114581515,-0.0563573059005997,-0.784389468587391
"Rcn3",79,9.66745798987871e-107,5.43220269974365e-105,-1.73956183174968,-1.73956183174968,0.00906355715869217,-0.00369558695789474,-0.13708282935462
"Dmpk",80,8.34425993652397e-106,4.66433293750473e-104,1.2602284335382,1.2602284335382,0.0712225803957252,-0.329238941364121,-0.234225699229257
"Mt1",80,0,0,1.78478784181819,1.89293912525944,0.35060659589236,0.856116210275073,1.78478784181819
"Fermt2",81,4.99219929265539e-105,2.78334510303719e-103,-1.71750020412799,-1.71750020412799,0.0939738100880214,0.0488497223293336,-0.218016470011239
"Purb",81,0,0,-1.3103186202442,0.726308733188001,0.198066353787619,-0.688346176640568,-1.3103186202442
"Ftl1",82,8.95410633559366e-103,4.90334153812495e-101,1.28541300344973,1.28541300344973,0.180070051102408,0.292082297984463,0.694875645468591
"Ckap2",82,0,0,-1.26010540902532,-0.585425473371608,-0.695035107968345,-1.26010540902532,-1.02080039102479
"Hat1",83,6.41263738318122e-235,5.79858693795949e-233,-1.16555180721377,-0.694716415424907,-0.855764233653562,-1.07485520019559,-1.16555180721377
"Nqo1",83,0,0,1.4102737648252,0.567227845384811,0.116879839066121,0.094340343602582,1.4102737648252
"Inhba",83,6.4499480826373e-100,3.49645674273144e-98,-3.21162120289391,-3.21162120289391,0.00508446173654675,0.0214978775597704,-0.0518834180997821
"Psap",84,0,0,1.5067588480038,0.530377625793507,0.160538389367114,0.605236407413995,1.5067588480038
"Mcm7",85,0,0,-1.30470127237102,-0.394969530560447,-0.746583584880577,-1.30470127237102,-1.40547361807214
"Rnh1",85,0,0,1.48054854815749,1.08635328363881,0.313913888680637,1.00359485071884,1.48054854815749
"Arhgap22",85,5.07253216022262e-99,2.7428634326671e-97,1.37304383684505,1.37304383684505,0.229475273757686,-0.110768026519267,-0.365742032376444
"Cebpb",86,0,0,1.3582674390808,0.850910960580579,-0.0910387461052529,1.3582674390808,1.24886280017436
"Fen1",87,2.19006847691457e-180,1.67731187514868e-178,-0.967417908087568,-0.526411590882003,-0.79691930403911,-0.967417908087568,-0.908097205393451
"mt-Co3",87,1.60219477728928e-267,1.52570061070978e-265,0.845222262283926,1.0586316816092,0.141201379476534,0.316872741037853,0.845222262283926
"Igfbp5",88,0,0,1.85876888991756,0.420131382488595,0.509402576752555,0.888860196879493,1.85876888991756
"Hjurp",88,1.76406972603687e-154,1.23663011641819e-152,-1.01913640279204,-0.799866602052553,-0.795956219993509,-0.891596204929845,-1.01913640279204
"Sat1",88,0,0,1.39234040875835,0.736065624989672,0.206817780430047,1.39234040875835,1.47318714858102
"Cyba",88,4.55653931934732e-98,2.45153206729186e-96,-1.69464854743458,-1.69464854743458,0.0707486924870823,0.0307505702799925,0.419414814523075
"Mcm6",89,0,0,-1.30847534714175,-0.7047451077235,-0.611961761924698,-1.30847534714175,-1.10848665331252
"Exosc8",89,8.4525969339801e-226,7.45525977935229e-224,-1.12421119316,-0.603626518719722,-0.830083765177085,-0.921370353808602,-1.12421119316
"Csrp1",90,6.67509635375449e-97,3.58241268401867e-95,-1.77739673373894,-1.77739673373894,-0.189650830568186,0.0182474412939798,-0.187622906022759
"Tpt1",90,0,0,0.900625420854253,1.03729163346606,0.144834834753306,0.619151662661363,0.900625420854253
"Rad21",90,4.88068467119744e-278,4.81822086279081e-276,-1.12149926850566,-0.652629134103468,-0.815891087047246,-1.12149926850566,-0.937445608579445
"Srsf7",90,0,0,-1.23777564518672,-0.466695336068362,-0.642642653043297,-1.23777564518672,-1.12205547299844
"Rad51",91,1.62192023641486e-86,8.11752218788012e-85,-0.866345295653523,-0.41288193520312,-0.736035186656535,-0.787884030733818,-0.866345295653523
