"","Top","p.value","FDR","summary.logFC","logFC.2","logFC.3","logFC.4","logFC.5"
"Crip1",35,9.16116291669498e-204,1.13963807589706e-201,-3.17928402602597,-0.82870722298469,0.367371542152006,0.318664073798101,-3.17928402602597
"Tuba4a",36,7.52924638102678e-195,9.00205063144878e-193,1.88920969680025,0.42474587757584,0.857509877821281,0.695599138562584,1.88920969680025
"Ehd4",36,1.71126339328508e-214,2.23200602950834e-212,1.05253937815039,0.255071136158993,0.902663823853344,1.05253937815039,1.68285739166719
"Tyms",36,0,0,1.38725792191392,-0.105343249179656,1.38725792191392,0.472263003939641,0.413970109746477
"Slc48a1",36,5.81777492015345e-101,4.42418141542831e-99,0.979643440938778,0.979643440938778,-0.285878073761306,-0.179441611006186,0.534935046352218
"Ampd3",37,1.42069358991542e-213,1.83082315859702e-211,-1.04245159528029,0.453937346680112,-1.00542780030026,-1.04245159528029,0.298015391227424
"Cox6a2",37,2.42724035376518e-100,1.82009197398536e-98,0.85264231082496,0.85264231082496,-0.720481424171692,-0.807290212981967,0.779724949447014
"Spc24",37,0,0,1.44256029668433,-0.567671801986505,1.44256029668433,0.416296264502161,0.837876834824999
"Col1a1",37,8.31395359024047e-191,9.51726570295571e-189,-3.27105702293348,-0.0402269097258783,-0.0145794751073832,-0.0029191557607713,-3.27105702293348
"Prdx1",38,2.25963295963871e-97,1.64845969235202e-95,0.792233869516997,0.792233869516997,-0.265231477499376,-0.00144667407926491,0.213026901346225
"Errfi1",38,5.74527394573755e-189,6.54201272942963e-187,2.09674897764742,0.288040079321192,0.646369331150612,1.08317997705301,2.09674897764742
"Plk1",38,0,0,1.46629139656318,0.303140289049472,1.46629139656318,0.643465840374247,0.785330090964128
"Igfbp5",39,3.58832283002096e-94,2.54865662128323e-92,1.02831483155,1.02831483155,-0.749754434735227,-0.399470297439794,-0.458844246218782
"Cenpe",39,0,0,1.63782370760018,0.147430495942759,1.63782370760018,0.512400594772972,0.595346360945618
"Ccnd1",39,1.97996879997544e-212,2.5363636038257e-210,0.981877632448757,0.769858810810147,0.64252536983135,0.981877632448757,1.516818948303
"Col4a2",39,3.98269096229293e-187,4.51113116839515e-185,-2.27085389156008,0.170782608760419,0.341599563448695,0.353581576721902,-2.27085389156008
"Cebpg",40,1.96931423177756e-197,2.36768779788187e-195,-1.00616101273848,-0.241764851958757,-0.773919016609591,-1.00616101273848,-0.366477853991
"1190002N15Rik",40,2.78876911480028e-186,3.14225655076523e-184,1.23568389715519,0.131574648291936,0.62640197184774,0.671671494263404,1.23568389715519
"Igfbp3",40,2.12632747109003e-85,1.46200298739069e-83,0.952057444271131,0.952057444271131,0.403352831277999,0.257978334152861,0.930926437182368
"Cdc20",41,0,0,1.61584075970764,-0.0043431470374613,1.61584075970764,0.853065751249638,0.6813940090882
"Snrpa1",41,2.09132562629365e-242,2.96101439496486e-240,1.06737619170739,0.0259029779309023,1.06737619170739,0.980127029099009,0.605542200127419
"Mt1",41,2.66080548345332e-85,1.82366862450312e-83,0.99190983842222,0.99190983842222,-0.700029131850069,-0.396371673838277,1.14707213343662
"6430548M08Rik",41,7.28046581486799e-184,8.16056795842559e-182,1.0495860475806,0.305324757686445,0.688736896985956,0.810257787931981,1.0495860475806
"Dmpk",42,1.23886432623246e-178,1.35338066826642e-176,1.57756323146288,0.0830315495135079,0.301256950615126,0.394195713277824,1.57756323146288
"Aars",42,1.68498148166862e-182,1.86920033334999e-180,-0.99818416646977,-0.304884354984247,-0.902094142046202,-0.99818416646977,-0.263719239323403
"Gbe1",42,3.85779981804052e-83,2.58640840760278e-81,0.862991689913098,0.862991689913098,-0.22999300896058,-0.0851712838367484,0.850471831546622
"Lmnb1",42,0,0,1.38362279533915,-0.144258618592507,1.38362279533915,0.525502704120653,0.541375858841218
"Igfbp2",43,1.63192671260087e-81,1.08063676251948e-79,-0.999099227326703,-0.999099227326703,0.0237049212681105,0.068256015732397,0.109343188442233
"Mcm6",43,0,0,1.36628981979217,0.188311911515128,1.36628981979217,0.594156890526056,0.612466775233977
"Tm4sf1",43,2.84521334782043e-172,3.06159182292219e-170,-2.57393774496936,0.6397899259679,0.324657382698457,0.664858566147717,-2.57393774496936
"Itgb1",44,7.97193231795746e-172,8.53552016988849e-170,-1.78568466734787,-0.113467929736918,-0.22152387373328,-0.148818171207386,-1.78568466734787
"Cks2",44,0,0,1.53387149742809,0.313916695921535,1.53387149742809,0.382144880212014,0.907108321587796
"Cthrc1",44,2.56469705507585e-79,1.66751798556758e-77,-0.945286533643772,-0.945286533643772,0.0668970236383621,0.103596972959106,-0.921737663172293
"Thbs1",45,2.64107740933416e-174,2.8706377235496e-172,1.09072172162085,-0.966733356350322,0.828530397197409,1.09072172162085,-1.70505232550485
"Bgn",45,3.3355323300477e-171,3.55366293440371e-169,-3.75400361066633,-0.274511820914309,-0.0282385955462331,0.0198289411432334,-3.75400361066633
"Ctsd",45,4.22340368380897e-79,2.73770694817023e-77,0.907826131008965,0.907826131008965,-0.317783602767694,0.141522100885745,0.0907150800179966
"Cenpa",46,0,0,1.59000424865513,-0.00461139706688929,1.59000424865513,1.14803182711405,0.805540777176639
"Idi1",46,5.9870520706197e-79,3.86928971807225e-77,-0.996408889966502,-0.996408889966502,0.432806086728765,0.388160669757578,-0.362189646125856
"St3gal1",46,1.32046175310473e-168,1.39302242100816e-166,1.37295880772587,0.315330821177106,0.389610304912428,0.440596547098794,1.37295880772587
"Incenp",46,0,0,1.37805449387456,0.282615130900938,1.37805449387456,0.208723174724909,0.734182530772111
"Ttll7",47,1.35631960892639e-167,1.42387094164411e-165,1.28888794415072,-0.126401353009736,0.217952322439068,0.260511217813426,1.28888794415072
"Fbxo5",47,0,0,1.32660056768385,0.149242443074451,1.32660056768385,0.0838023929937675,0.63529080562135
"Hsp90b1",47,6.93218052206763e-158,6.97137649604764e-156,0.915105076238758,0.125567498814623,0.660755159839466,0.915105076238758,-0.267141531339907
"mt-Nd1",47,2.44414648895089e-82,1.62849772720473e-80,1.00173498428602,0.721937834857443,0.354938615482316,0.423775934052392,1.00173498428602
"Dut",48,0,0,1.28654103622149,-0.181551793547917,1.28654103622149,0.313463398054511,0.855591102715011
"Sfpq",48,4.45030996598017e-199,5.41102377276034e-197,1.0017204154874,-0.0549921871555576,1.0017204154874,0.943813581636451,0.65728704893957
"Akap12",48,1.73436642660668e-167,1.81190776053414e-165,-2.97630609557665,-0.1625110071589,-0.147303820916158,-0.0959153041547303,-2.97630609557665
"Nrn1",48,2.98039019022618e-69,1.82218685465502e-67,-0.915650832202211,-0.915650832202211,0.129131529212334,0.239318666301282,-0.095907471155609
"Pak1",49,3.18560342820999e-154,3.18871494783757e-152,0.97967969423435,0.297256814003021,0.836702561749541,0.97967969423435,1.53748574364524
"Csrp2",49,1.2935059924598e-165,1.33834338767922e-163,-2.44408081002261,-0.276085621519846,0.101693090041189,-0.122439683806001,-2.44408081002261
"Gsta2",49,8.13064886063558e-69,4.9429292127044e-67,0.83407494120881,0.83407494120881,-0.271027907644749,-0.142894101249809,0.790552873996335
"Cavin3",50,2.13218497652461e-58,1.18264827009759e-56,0.859856497680168,0.859856497680168,0.131813311300602,-0.170882589806205,-0.835090051681492
"Shmt2",50,3.44318229653664e-153,3.39911588090664e-151,-0.95979828715622,0.101514143900886,-0.54051624395353,-0.95979828715622,0.445699053659387
"Mcm5",50,0,0,1.2423076861874,-0.0174031274560211,1.2423076861874,0.444764823418009,0.471236127693132
"Srxn1",51,4.72654616174169e-53,2.48704156349249e-51,0.890260353379703,0.890260353379703,-0.765033446259297,-0.753762720300366,0.513040528426987
"Gnpnat1",51,3.53090127550988e-140,3.39234492635037e-138,-0.959571264305744,0.0443865487730171,-0.790201416017943,-0.959571264305744,-0.392848616137382
"Hbegf",51,3.15785136826223e-161,3.23619615697015e-159,-2.4076404126467,-0.0883684846878018,-0.122355739122595,0.037748269043967,-2.4076404126467
"Gm3776",52,4.28649715152952e-52,2.22825374874558e-50,0.785626538239664,0.785626538239664,-0.408182602947252,-0.287996552498144,0.782715180489551
"G0s2",53,1.11796649254508e-159,1.13489419273881e-157,1.71490534541384,-0.452564180184751,0.140864367689023,0.112275220525106,1.71490534541384
"Ezh2",53,0,0,1.27078876863574,-0.0163564875655657,1.27078876863574,0.232582684306984,0.542321636929695
"Nnmt",53,1.11233999315812e-136,1.04535672457448e-134,-0.936321190136417,0.431746103087914,-0.949891586191404,-0.936321190136417,-0.469502980164327
"Tmsb4x",54,2.58226268994303e-51,1.3294946256044e-49,0.802178489470605,0.802178489470605,-0.198349209688867,-0.0737172719332921,-0.776766067671775
"Mcm7",54,0,0,1.26562534000361,-0.141528768503705,1.26562534000361,0.463993447693783,0.890967761070565
"Slc38a1",54,3.44008273329955e-144,3.34995567888422e-142,1.22220744593372,-0.198382307294048,0.0882394838504772,-0.134711283271554,1.22220744593372
"Ccnd3",54,1.01659739427431e-132,9.27042056024451e-131,0.985917549151543,-0.134222463039156,0.966231140616177,0.985917549151543,0.616170091827068
"Mgst1",55,4.13065927539069e-50,2.09660184588876e-48,0.755386988752193,0.755386988752193,-0.325909157369902,-0.00116323089211445,0.317259688686341
"Cdh15",55,3.96909675438041e-137,3.74644435311498e-135,0.953081142075442,-0.426235552770948,0.609478795250869,0.743178210699456,0.953081142075442
"Ccnb1",55,0,0,1.39256342909114,-0.0239898976920028,1.39256342909114,0.359778363655409,0.611937127472132
"Lonp1",55,1.34094009558269e-131,1.21765281844028e-129,-0.935265843250375,0.390540575751538,-0.728241771260243,-0.935265843250375,0.675321205625484
"Pmepa1",56,3.59442500969255e-136,3.36328785363447e-134,-2.26972761836579,-0.542336938001046,-0.601936558221787,-0.35879060259441,-2.26972761836579
"Pbk",56,0,0,1.20740205419799,0.223843633038213,1.20740205419799,0.380705721974825,0.508689033317103
"Purb",56,5.68908822864925e-124,4.89739471075054e-122,0.875941798192416,-0.66056397525014,0.642768103360112,0.875941798192416,1.38342554034843
"Smyd4",57,5.59395956653547e-134,5.14476939450456e-132,1.38309073874244,0.304053949901094,0.168798217152003,0.434338707293071,1.38309073874244
"Chac1",58,5.97199218997914e-119,5.02043921564602e-117,-0.849156713481644,-0.115333044927442,-0.764168156770815,-0.849156713481644,-0.134841678596245
"Serpinh1",59,1.46511201202386e-129,1.31377815044856e-127,-1.31999144875102,-0.338715993466353,-0.263241662247242,-0.0608169012364441,-1.31999144875102
"Aldh1l2",59,3.85333662655948e-118,3.22675710273101e-116,-0.909722152883247,0.43018421719587,-0.712700696727325,-0.909722152883247,0.0617492118774817
"Prkar2b",59,1.3781344432812e-47,6.84961463137522e-46,1.12957961160487,0.818354165050552,0.329119913410678,0.52692080721247,1.12957961160487
"Fdps",60,2.9158062740815e-38,1.32947175475652e-36,-0.829884563848157,-0.829884563848157,0.224086936855613,0.173429821825184,-0.616417725052908
"H19",60,1.41598819676296e-180,1.55476948890492e-178,1.20422410305306,-0.893077785393525,1.20422410305306,1.09314094622908,1.26859681155168
"Oaf",60,2.71948553422191e-128,2.3888182931424e-126,-2.33501598880727,0.610823964231131,-0.129120003431878,0.0450644667966278,-2.33501598880727
"Pkia",61,4.79431017293597e-32,2.0594480884582e-30,-0.782550743998322,-0.782550743998322,0.237110402326272,0.238540198215226,0.19887458235339
"Akr1b3",61,1.97405059283e-127,1.71998149021434e-125,1.68486787991053,0.567352312139512,-0.394468133919473,-0.270554019003808,1.68486787991053
"Tmpo",61,0,0,1.24751527718043,-0.0506618351273209,1.24751527718043,0.19697319027414,0.904805894238026
"Id2",61,3.22411409170688e-116,2.65847353898944e-114,0.965668795384394,0.237025229906652,0.821780376706246,0.965668795384394,1.61879321728613
"Gpx4",62,3.59703961730002e-31,1.52385609456524e-29,0.71568830337278,0.71568830337278,-0.456143075371892,-0.396717331769705,0.162689832475088
"Lgals3",62,2.11530699215572e-284,3.32288480132712e-282,-1.0319899484785,0.711842315832872,-1.0319899484785,-0.847538330979554,2.69377320095381
"Clspn",63,0,0,1.21702174085268,0.187143087310585,1.21702174085268,0.293900259035329,0.507096018729457
"Cars",63,1.89318773599869e-103,1.46033309198667e-101,-0.899811445404172,-0.299374411526581,-0.780765266446488,-0.899811445404172,-0.232784211989197
"1700012B09Rik",63,1.34403509675764e-126,1.16632981118233e-124,1.24301733263828,0.368044453608093,0.0227158000326408,0.213808697580647,1.24301733263828
