"","feature","orig_index","module","within_module_ordering"
"1","mmu00190",1,1,NA
"2","mmu00350",4,2,0
"3","mmu00360",3,2,1
"4","mmu00260",5,3,NA
"5","mmu00020",7,4,NA
"6","mmu00010",6,5,NA
"7","mmu00240",2,6,0
"8","mmu00983",8,6,1
"9","mmu00230",10,7,NA
"10","mmu00750",9,8,NA
"11","mmu00910",11,9,NA
