"","Top","p.value","FDR","summary.AUC","AUC.1","AUC.2","AUC.3","AUC.4"
"Oaf",22,2.97646802948662e-220,2.91166220284454e-218,0.0509834481197377,0.0509834481197377,0.310213311538334,0.318290867496322,0.282187797574972
"Smc4",23,0,0,0.944709659111464,0.589464508234966,0.524647845601862,0.467182205853439,0.944709659111464
"Selenow",23,0,0,0.101698009819081,0.325890015042508,0.131067909397261,0.179518683481284,0.101698009819081
"Col1a1",23,8.60126113122543e-210,8.19060800022589e-208,0.0488528103163843,0.0488528103163843,0.520992840061965,0.521807607279558,0.522628251852165
"Thbs1",24,0,0,0.91057900122173,0.368896119627118,0.91057900122173,0.705760772110064,0.859983623574493
"Cdca8",24,0,0,0.946424785588942,0.635847366434362,0.567787739200848,0.450078050449664,0.946424785588942
"Sox11",24,4.52722292003621e-228,4.66173992641618e-226,0.80083499055344,0.938887059294728,0.722167192400844,0.516807837736195,0.80083499055344
"Atf4",24,2.37947096259223e-171,1.91792489085942e-169,0.202377078646114,0.624825157096125,0.202377078646114,0.79602972497493,0.298320014949955
"S100a16",25,1.41707301838258e-242,1.54024386003093e-240,0.187566988499441,0.204401662102356,0.258894824362128,0.219061566903442,0.187566988499441
"Akap12",25,1.90578911300144e-197,1.7678658405562e-195,0.0656769102883685,0.0656769102883685,0.530822738440684,0.557988444579509,0.509371701809649
"Cyba",26,5.65916955503172e-193,5.11726840310245e-191,0.0618018127835195,0.0618018127835195,0.380517337743375,0.368904614254618,0.376055856560145
"Vat1",26,0,0,0.0926889386773501,0.136072210183322,0.113543907736204,0.21324015820549,0.0926889386773501
"Slc3a2",26,0,0,0.0874314941387202,0.432801168982626,0.0874314941387202,0.46830170095229,0.102915221686742
"Txnrd1",27,5.71650128103293e-121,3.68337796614107e-119,0.203209540232459,0.510336410295283,0.220788849185385,0.203209540232459,0.232638114915462
"Itgb1",27,4.41486098840816e-192,3.97540683395537e-190,0.0630878780537648,0.0630878780537648,0.489762972089786,0.541762474241699,0.456460561712082
"Pgd",28,5.33835589211883e-248,5.92199779145811e-246,0.170851960441522,0.480363560562099,0.21232806541854,0.207279136655316,0.170851960441522
"Tuba1b",28,0,0,0.947908834723716,0.613473620808956,0.684982163501871,0.50175685440422,0.947908834723716
"Atf5",29,0,0,0.0977139586799187,0.274923980789432,0.0977139586799187,0.395713329947985,0.106851046833131
"Asb5",29,4.26032291773551e-186,3.74230242908508e-184,0.933187859257032,0.933187859257032,0.568918026666608,0.553630335818904,0.479201983784875
"Ctsl",29,0,0,0.0809051968324905,0.604635315219156,0.133167655972971,0.208524428602853,0.0809051968324905
"Rrm2",29,0,0,0.944339935363139,0.909016644071321,0.83549248477212,0.563070796791428,0.944339935363139
"Ptma",30,0,0,0.948054525122685,0.839453368482028,0.853087330207366,0.644222697112922,0.948054525122685
"Ampd3",30,0,0,0.0885780285041258,0.437345932095139,0.0885780285041258,0.34151591127881,0.09707751833684
"Selenom",30,3.39786512133852e-179,2.89033420064536e-177,0.0734849807960903,0.0734849807960903,0.461505603152363,0.431305947336585,0.448869124910717
"mt-Nd1",30,1.22301262791802e-115,7.62911732331121e-114,0.178899299223814,0.606594631304908,0.368290030446644,0.178899299223814,0.342443024770264
"Slpi",31,3.97115691896924e-172,3.23724500201284e-170,0.172323197853207,0.494034982409434,0.193021963438506,0.187420013173346,0.172323197853207
"Tmsb10",31,5.75067178299417e-179,4.87244911188254e-177,0.93283599671595,0.93283599671595,0.811449283605151,0.680680936974582,0.770369547525774
"Emp2",31,0,0,0.0985646992104143,0.236775832830977,0.0985646992104143,0.26961070604108,0.117919590189794
"Hbegf",32,9.55836332976132e-178,7.97308283797648e-176,0.0810379893744683,0.0810379893744683,0.533759234528121,0.531514418010964,0.495207163844316
"Csrp2",33,2.59900019979998e-176,2.15127243461131e-174,0.0834920641424413,0.0834920641424413,0.555048825465368,0.589321830214249,0.640608709998401
"Gdf15",33,0,0,0.114480964193565,0.516990812136646,0.114480964193565,0.470008675310756,0.132636652121025
"Slc48a1",33,1.65511991356818e-321,2.56009995705559e-319,0.162710257679094,0.366816955164927,0.181206639235155,0.241730495178671,0.162710257679094
"Neat1",33,0,0,0.063151290201874,0.380597725851448,0.168538204687055,0.425381673507155,0.063151290201874
"Srxn1",34,0,0,0.117095530129272,0.409350836659467,0.117095530129272,0.289216555115969,0.120583471394785
"Pdgfa",34,5.34648606572255e-172,4.34195194794029e-170,0.0849059164636329,0.0849059164636329,0.35663373445174,0.423314913324661,0.374692880662923
"Calm1",34,2.87260825191996e-268,3.45370961952906e-266,0.146723657072486,0.198241250684391,0.25803672373544,0.195132305753115,0.146723657072486
"Psap",35,0,0,0.106001423426614,0.229508360448602,0.129221208853189,0.233472085890077,0.106001423426614
"Arhgap22",35,4.75315950156711e-166,3.76076270710382e-164,0.915642876422495,0.915642876422495,0.684874154659912,0.58604068605089,0.610645746677285
"Prdx6",36,1.28560531181446e-138,9.04167056064011e-137,0.19416576219665,0.596885376295733,0.228033166279658,0.211957007559604,0.19416576219665
"Nnmt",36,0,0,0.099622342754621,0.232684086337951,0.099622342754621,0.342158825472198,0.109140099235386
"Crip1",36,1.67288224337264e-261,1.96732780107229e-259,0.816950174718033,0.103219670294043,0.795108867443893,0.709109401041208,0.816950174718033
"Cdc20",37,0,0,0.925770987160935,0.658123799275481,0.677271790533212,0.465866893830251,0.925770987160935
"Cspg4",37,1.90271525949263e-159,1.46768226163226e-157,0.0811424725744404,0.0811424725744404,0.521311306639016,0.547152054491002,0.540661733842392
"Nrn1",37,6.32128299039256e-232,6.63611371884114e-230,0.836406025380346,0.743468391527232,0.836406025380346,0.76189573572042,0.812096298801191
"Gadd45a",38,0,0,0.120193583746137,0.528879617427593,0.120193583746137,0.414007199932498,0.145525441897682
"Idi1",38,0,0,0.865252776032869,0.658773234067464,0.848913130265773,0.746539489926823,0.865252776032869
"Cltb",38,4.96874062323108e-157,3.79192436001978e-155,0.0836085833973122,0.0836085833973122,0.448440589303533,0.454927211311188,0.461410132855605
"Cenpf",39,0,0,0.922748574057674,0.662571761776255,0.588109147081975,0.407135490099794,0.922748574057674
"Ttn",39,5.27877219528943e-298,7.19015546929249e-296,0.815098341822737,0.916809093316302,0.815098341822737,0.628237125236631,0.789022090993962
"Gbe1",39,4.56521472593122e-225,4.61258150782939e-223,0.180431889566678,0.496992522792959,0.200793222404151,0.236476368737227,0.180431889566678
"Cyb5r1",40,0,0,0.117028560089922,0.408056064455891,0.117028560089922,0.428070495688011,0.164482717844575
"Bgn",40,2.34962680494645e-153,1.76805309333052e-151,0.0978513337229259,0.0978513337229259,0.589050601367711,0.575249874530747,0.590207023209884
"Cavin3",40,3.31605566884911e-143,2.40285636529629e-141,0.21672322775264,0.124148577159051,0.21672322775264,0.252375027980968,0.293670611188404
"Rhoc",41,3.92148216448459e-153,2.94056507532655e-151,0.0852416455694258,0.0852416455694258,0.251922215586742,0.41126556358555,0.248348527169713
"Cox6a2",41,0,0,0.101046942921383,0.463000142896141,0.101046942921383,0.234598845073262,0.128298067633823
"Igfbp3",41,9.2137387906321e-61,4.00583580834739e-59,0.244979563424543,0.519964998128009,0.318098845681706,0.244979563424543,0.345931298632086
"H2afz",42,0,0,0.929135708888592,0.856765824979372,0.655081191659275,0.567755732373813,0.929135708888592
"Ctsd",42,0,0,0.147517566664034,0.268555371230346,0.264749723916639,0.239654847175345,0.147517566664034
"Aldh1l2",42,0,0,0.111947404889328,0.387168131394794,0.111947404889328,0.33809914238796,0.159993043381623
"Hsp90aa1",42,1.34081284846825e-151,9.98464820480446e-150,0.918475190617818,0.918475190617818,0.718749077139642,0.622146802985328,0.777671714272853
"Fxyd5",43,1.70198353357021e-148,1.26304784917121e-146,0.088233501513726,0.088233501513726,0.439134192008184,0.435670408610156,0.427482628457036
"Gpx4",43,0,0,0.0841907656732411,0.285176650872973,0.104882783518197,0.238564579333458,0.0841907656732411
"Mt1",43,0,0,0.0989369853190907,0.516282989674089,0.146791558612251,0.252468862858589,0.0989369853190907
"Pck2",44,0,0,0.133871354086344,0.399601376105204,0.133871354086344,0.417739999221746,0.18789984786447
"G0s2",45,5.12488004285017e-143,3.70109206047569e-141,0.895015895275055,0.895015895275055,0.631771470790581,0.582976695279183,0.603168240946002
"Popdc3",45,5.86468799805402e-119,3.70128886821471e-117,0.228294842613872,0.853945802925222,0.307195467019295,0.263764912809053,0.228294842613872
"Gabarap",46,0,0,0.103075049159465,0.0933375570496198,0.172438486002236,0.354121689877837,0.103075049159465
"Cthrc1",46,5.23461615758014e-90,2.83763663292904e-88,0.802709727650008,0.528259120384621,0.802709727650008,0.765486301389765,0.797665978940571
"Phf10",46,0,0,0.134026417413249,0.504098148649888,0.134026417413249,0.49614507863414,0.216502608707348
"Ccna2",47,0,0,0.922877231246251,0.57794421109294,0.581157296967987,0.447762032471425,0.922877231246251
"Fbln2",47,3.31826081956482e-140,2.34138659337231e-138,0.0881740894980555,0.0881740894980555,0.238315767540909,0.343100364748191,0.293638189184186
"Prkar2b",47,4.80536861605234e-43,1.75579521198747e-41,0.262919202473048,0.603413271517521,0.405866374924303,0.262919202473048,0.332767621310205
"Pkia",48,1.12035835061366e-226,1.14815390778844e-224,0.825418404378542,0.809228017682245,0.825418404378542,0.738985098599832,0.823322902496357
"Ttll7",48,2.87167028274448e-138,2.01306893012841e-136,0.900578857414748,0.900578857414748,0.623225305350567,0.534551488940731,0.605966547069313
"Cenpa",48,0,0,0.91255203780764,0.686913018248196,0.717066349512602,0.44675759477109,0.91255203780764
"Tmsb4x",49,2.53807666644543e-213,2.47158135468659e-211,0.176078898026882,0.115607075561328,0.218762111118038,0.240182105751508,0.176078898026882
"Plin2",49,0,0,0.103339432073496,0.341982476528413,0.141479916188784,0.339414340464727,0.103339432073496
"Dmpk",49,2.20148906794436e-137,1.5382547477672e-135,0.896000547000282,0.896000547000282,0.598363652372312,0.471099171045485,0.568448446828919
"Hmmr",49,0,0,0.921503137129566,0.580461026998152,0.62755434075231,0.401296847005679,0.921503137129566
"Sh3bgrl3",50,3.43800740011029e-137,2.39447758115767e-135,0.109216954755189,0.109216954755189,0.279708652301217,0.29436533809128,0.224272673326047
"Rrm1",50,0,0,0.909750860091222,0.637571851406451,0.640774714154828,0.499402379508924,0.909750860091222
"Lonp1",50,0,0,0.135335284055051,0.593246134249644,0.135335284055051,0.390557311374946,0.184508668210586
"Fdps",51,1.14079377140516e-161,8.92764463796736e-160,0.805663562090003,0.56139130648559,0.783402053389363,0.731651364516936,0.805663562090003
"Errfi1",51,2.5315641932639e-136,1.75747719365263e-134,0.887356866979058,0.887356866979058,0.695247105089595,0.416219384234681,0.581911236160946
"Trp53i11",52,0,0,0.856231504055481,0.897902755846834,0.856231504055481,0.571701867849613,0.854000990675078
"Ccnd1",52,1.22116004277559e-37,4.21839250089464e-36,0.228738922485042,0.650853253857812,0.559425279938866,0.228738922485042,0.428826264051969
"Six1",52,1.04275711600252e-135,7.21581218440212e-134,0.898407245807484,0.898407245807484,0.594631012628922,0.491492247455847,0.619163628136645
"Nasp",53,0,0,0.907830279717221,0.845895986974428,0.732608297777005,0.546057570631541,0.907830279717221
"Metrnl",53,2.68823751556134e-132,1.84835653585929e-130,0.104219943282012,0.104219943282012,0.467650987246389,0.512453745586926,0.448098629847574
"Prrx1",54,2.70858091642278e-32,8.95412748115737e-31,0.282579574910343,0.328100295677212,0.361604647716174,0.282579574910343,0.370732242006871
"Cdh15",54,4.94065645841247e-324,9.53546696473606e-322,0.845906428431063,0.902914876410203,0.845906428431063,0.623400669401039,0.804532890712026
"Hist1h1b",54,0,0,0.910172297058993,0.726493968912151,0.692841675261801,0.535404406387859,0.910172297058993
"Tubb4b",55,0,0,0.911296464401302,0.589946974776014,0.700157702023931,0.338780940797485,0.911296464401302
"Trib3",55,0,0,0.131955587128773,0.466789195412778,0.131955587128773,0.51635849002533,0.200385681952067
"Prdx1",55,0,0,0.127313798417207,0.32767519246164,0.208132104201827,0.22325006641652,0.127313798417207
"Slc38a1",55,6.28428047520589e-129,4.23962382780262e-127,0.894256599471336,0.894256599471336,0.525398871640287,0.558387057646463,0.580807317231566
"Cdkn2a",56,1.5078305351972e-128,1.01406315462434e-126,0.8853084328698,0.8853084328698,0.5904401784142,0.562748784205932,0.487318774863517
"H19",56,0,0,0.868247945816916,0.869489727611273,0.844765659094563,0.646133236752347,0.868247945816916
"Serpine1",57,2.4435163515813e-128,1.63822166362561e-126,0.12565974226453,0.12565974226453,0.628655917006917,0.591787944115434,0.610061291577784
"Htatip2",57,0,0,0.149579348855252,0.397928876646827,0.149579348855252,0.302378050409783,0.151752381102915
"Ccnb1",57,0,0,0.905689764763511,0.666531111665396,0.592325297293198,0.480983852139934,0.905689764763511
"Plk2",58,1.39038864447545e-256,1.60873946332018e-254,0.196655777029287,0.420124642311496,0.222125173771188,0.303645163096925,0.196655777029287
"Cyc1",58,5.74826727614932e-127,3.8181623472225e-125,0.90008256221488,0.90008256221488,0.648802049779954,0.591784810588859,0.665810645579781
"Tpx2",59,0,0,0.899986756310768,0.5811609107862,0.508544752666132,0.396872962673602,0.899986756310768
"Cebpb",59,0,0,0.152727761025014,0.405154350880194,0.152727761025014,0.530552966597917,0.177940353035129
"mt-Nd2",59,9.12209971210346e-121,5.86020023594555e-119,0.181889014448138,0.505749649033761,0.236636594635251,0.22020131597861,0.181889014448138
"Wincr1",60,6.80678739624731e-23,2.0430804958806e-21,0.285545002027961,0.513089593831804,0.377133767082259,0.285545002027961,0.355311075263375
"Lmnb1",60,0,0,0.899690687698444,0.688492302302677,0.705709721087446,0.53015460991041,0.899690687698444
"Cenpe",61,0,0,0.908023560022456,0.607054818340079,0.585668557413854,0.435487211251936,0.908023560022456
"Gpnmb",61,0,0,0.132205005044432,0.489972685837968,0.1398885403439,0.283126574703929,0.132205005044432
"Plagl1",61,3.4087998030741e-28,1.08201741241826e-26,0.776303773636123,0.776303773636123,0.66839701844554,0.703825563070512,0.697386388854842
"Igfbp2",62,6.46767377932905e-39,2.25592880721137e-37,0.769646785565717,0.784751035484851,0.769646785565717,0.74614415281947,0.759104508661338
"Asns",62,0,0,0.147776108217729,0.514597173729441,0.151009212744059,0.503202150807063,0.147776108217729
"Cpe",62,3.78562188316478e-121,2.44655761404178e-119,0.116160734086671,0.116160734086671,0.535182262414272,0.57105468066544,0.5106053087559
"Rapsn",63,3.1631118489172e-120,2.0259919672782e-118,0.892930328656003,0.892930328656003,0.471210584975888,0.522653687941432,0.422126346464237
"Sars",63,0,0,0.143393836245661,0.48762616730526,0.144829511916702,0.586438900305371,0.143393836245661
"Tuba1a",63,2.81884517846248e-22,8.34447965415281e-21,0.727112948887066,0.264271816117763,0.702252002584191,0.733549427023271,0.727112948887066
"Hmgb3",64,0,0,0.897636320537924,0.811735358395302,0.753235685136999,0.570273891302749,0.897636320537924
"Myl6",64,2.51795371557039e-119,1.59849209182275e-117,0.103320056113624,0.103320056113624,0.317646325092578,0.444832213610342,0.250387407362284
"Hmox1",64,2.5673253237971e-289,3.25008284079042e-287,0.187380874905207,0.437654772142116,0.24426550523893,0.701135231099579,0.187380874905207
"Ier3",65,4.42202796393657e-119,2.79901364152584e-117,0.11999665039153,0.11999665039153,0.304416586366422,0.4707810326383,0.3352277421223
"Cd9",66,2.77662400082465e-118,1.74724342461252e-116,0.125230029496017,0.125230029496017,0.385480549111484,0.293367480796752,0.246499024860977
"Scpep1",66,2.82480231152322e-315,4.25122871020389e-313,0.160475937088359,0.31283422459893,0.160475937088359,0.353562184464556,0.175123123849553
"Ifrd1",66,3.20942572292104e-15,8.52716678802267e-14,0.708644072344811,0.572060372851372,0.393513353538734,0.708644072344811,0.460377439252675
"Tyms",67,0,0,0.896428975169653,0.641751179405337,0.686228708586129,0.523437981156566,0.896428975169653
"Fez1",67,2.12505743582691e-117,1.33333414216999e-115,0.101656519674852,0.101656519674852,0.393498838426429,0.465656377817617,0.414027202184256
"Prr13",67,6.95059327663451e-304,9.90620648387103e-302,0.168009328701544,0.340716129901299,0.255507562259578,0.295570720304893,0.168009328701544
"mt-Co2",67,0,0,0.100996801143454,0.586794296651365,0.136339333338438,0.240975856519578,0.100996801143454
"Igfbp5",68,8.49299729303439e-276,1.03264290815475e-273,0.169633128700827,0.352713771858884,0.205629603136322,0.273828461297728,0.169633128700827
"Ube2s",68,0,0,0.903281528975577,0.679282415528662,0.707741973530269,0.58828882044887,0.903281528975577
"Lamp1",68,0,0,0.0989209338499321,0.199547802856591,0.14456632581446,0.315661382914156,0.0989209338499321
"Maoa",69,0,0,0.148180732866885,0.513914959894329,0.194195135427593,0.292415401476825,0.148180732866885
"Cnn2",69,5.49241154994806e-117,3.436110144373e-115,0.135782832693203,0.135782832693203,0.57132835562964,0.570322574911083,0.522862838919776
"Sat1",70,0,0,0.148586854671422,0.291322721459569,0.169728352749404,0.47270157107616,0.148586854671422
"Ahsa2",70,9.68319512273439e-115,6.02289139411462e-113,0.883495598133029,0.883495598133029,0.755189437482659,0.629191625918002,0.724101163132652
"Slc7a3",71,2.75496627241482e-303,3.90063349662103e-301,0.140956688545521,0.481953600240106,0.140956688545521,0.363439544501461,0.172112908881111
"Rcn3",71,1.64611208865337e-113,1.02092156368615e-111,0.114729211812543,0.114729211812543,0.562338260177167,0.557390624682196,0.561163313292231
"F2r",71,4.21652551353509e-11,1.02884178658491e-09,0.295088612998016,0.490420324645692,0.452122984427404,0.295088612998016,0.445747310507621
"Rnh1",72,0,0,0.106101291053534,0.372962001406426,0.161862141706871,0.347397170334346,0.106101291053534
"Ctgf",72,3.78110623271228e-113,2.33160994940402e-111,0.109865109115801,0.109865109115801,0.522873948486071,0.525941583430231,0.524061471334604
"Zbtb20",72,3.87746532661233e-142,2.7815643764675e-140,0.214063742592946,0.267663166650192,0.25927043992138,0.303108389994615,0.214063742592946
"Fam129a",73,5.68146534754702e-296,7.50127703954385e-294,0.144863577996603,0.380199511694692,0.144863577996603,0.369706455218572,0.168442620194702
"Cat",73,5.8882393099304e-102,3.44349995078839e-100,0.229120819875523,0.38752306697117,0.229120819875523,0.294349300132537,0.237234087410411
"Anxa5",73,8.98645630708368e-232,9.38822942644381e-230,0.173895505524822,0.120547748054128,0.239830944742859,0.369063199185921,0.173895505524822
"Ociad2",74,1.29001565440683e-09,3.06090704503741e-08,0.297554128680491,0.601842950482646,0.449084540753696,0.297554128680491,0.422598024039603
"Nupr1",74,7.7074721660902e-294,9.99231978833889e-292,0.167170434489037,0.319376460652088,0.167170434489037,0.572868935579194,0.22934474123191
"Hexa",74,4.22337684601802e-294,5.50856321837285e-292,0.153531836174681,0.116848069647272,0.168799681788634,0.319662953323729,0.153531836174681
"Cstb",75,0,0,0.105069309212998,0.275071230397236,0.178456902740271,0.296332224235845,0.105069309212998
"Anxa1",75,1.16530502327622e-64,5.19224211302848e-63,0.183092723206077,0.183092723206077,0.513824744397303,0.287069918492416,0.420257037526126
"Gsta1",76,1.13923620192307e-177,9.46621710485943e-176,0.162598707331501,0.482653484028155,0.172506139641852,0.233213456001213,0.162598707331501
"Reep5",76,2.41912240859251e-106,1.45831746093333e-104,0.121707818877349,0.121707818877349,0.290194715788177,0.412194084482953,0.286082880460193
"Tuba4a",77,2.90556095142308e-106,1.74666416859153e-104,0.866921950537448,0.866921950537448,0.566896187734498,0.363903334921177,0.629326097965896
"Dut",78,0,0,0.89472886933304,0.776095575495002,0.6843147645626,0.553594385723106,0.89472886933304
"Ugcg",78,1.6233340447575e-105,9.70438110478506e-104,0.87123137036375,0.87123137036375,0.615432125603072,0.461327724206818,0.556769358599491
"Palld",78,1.02275965717853e-247,1.12875951703276e-245,0.819218377836622,0.582226741860426,0.819218377836622,0.688310760832217,0.795023646955643
"Ptgs1",79,5.30363407919315e-249,5.91396419784032e-247,0.179991380256385,0.358950496986633,0.179991380256385,0.346445603773313,0.185842142783758
"Tpt1",79,0,0,0.0957232063059988,0.550875379711923,0.1536439448876,0.406876831724324,0.0957232063059988
"Nfib",80,2.04515326953695e-06,4.48662013391484e-05,0.304888460982096,0.348499616126675,0.307922179674942,0.304888460982096,0.418496407342502
"Nid1",80,6.22540602085663e-103,3.67060172533854e-101,0.134144904881875,0.134144904881875,0.373991963048398,0.423255974538444,0.394565753027187
"Tubb5",80,0,0,0.900305208623203,0.522285395860724,0.619510507574109,0.532913081841048,0.900305208623203
"Aldh2",81,9.19034712381347e-250,1.03013260651868e-247,0.178372981852955,0.372924100637808,0.241746711700429,0.304738678411808,0.178372981852955
