"","Top","p.value","FDR","summary.logFC","logFC.cap50","logFC.cap50_r16h","logFC.cap50_r4h","logFC.cap50_r8h"
"Gsta4",1,0,0,-4.10578428902369,-3.8039877431901,-3.21800905655647,-3.94331086482194,-4.10578428902369
"Cth",2,0,0,-2.31397137896525,-2.31397137896525,-0.229729853198378,-2.34892565783948,-2.10716020465636
"Blvrb",2,0,0,-3.01602109889918,-2.88228754830935,-2.63874236741491,-2.86605410233657,-3.01602109889918
"Slc7a11",3,0,0,-2.30298083472422,-2.30298083472422,-0.427020517332279,-2.32821277569582,-2.27777133528356
"Cbr3",3,0,0,-2.22525959531181,-1.77580307313708,-1.64698075202383,-1.56362001317589,-2.22525959531181
"Taldo1",4,0,0,-1.8305017746429,-1.63149528211396,-1.37509294485761,-1.73186843101032,-1.8305017746429
"Sqstm1",4,0,0,-2.42379278658332,-2.32500054501707,-0.380760972145906,-2.42379278658332,-2.18218167486034
"Sct",5,0,0,2.77563290698954,2.67106009223115,2.17977414537864,2.74961108438984,2.77563290698954
"Gclm",6,0,0,-2.00966090230294,-1.68241241397103,-0.885178898308175,-1.67016972782562,-2.00966090230294
"Ccnd2",6,0,0,-2.32486764064869,-2.32486764064869,-1.04317007997675,-1.91389925508502,-1.855447313841
"Mt2",6,0,0,-2.28928286964126,-2.16353827338323,-0.739215228671372,-2.28928286964126,-2.04495254768016
"Cyb5a",6,0,0,-1.74594031076176,-1.54054622551315,-1.40197368927155,-1.36379661844687,-1.74594031076176
"Serpinb6a",7,0,0,-1.9153676318093,-1.60505420183673,-1.09248335991999,-1.9153676318093,-1.81934484875239
"Cst6",7,1.39904727872657e-306,3.86011493403509e-304,-1.43539092477868,-1.248816937866,-1.43539092477868,-1.31438546353565,-1.45752255161401
"Slpi",8,0,0,-1.62403164501294,-1.62403164501294,-1.37494286674405,-1.42300746939261,-1.62533651841322
"Psph",8,0,0,-1.94121434395247,-1.94121434395247,-0.261567378546025,-1.92604139276846,-1.74879406513996
"Fth1",8,0,0,-1.46320749937666,-1.42139191217495,-0.965502164754963,-1.42381845227955,-1.46320749937666
"Creg1",9,0,0,-1.93919110880019,-1.81699537953996,-1.15045617609057,-1.802231851005,-1.93919110880019
"Gdf15",9,0,0,-2.22372035552611,-1.72212515563213,-0.0444482983137102,-2.22372035552611,-1.33473833210801
"Nqo1",9,0,0,-1.28886788507405,-1.28886788507405,-1.22578632361628,-1.17042174419737,-1.30129396462016
"Cryab",10,0,0,-2.2244083968153,-1.78650083744197,-1.72558024632832,-1.94632728625039,-2.2244083968153
"Gadd45a",11,0,0,-1.89572695906527,-1.5793006109018,-0.233823854944791,-1.89572695906527,-1.08614124613125
"Tpm1",11,0,0,1.62723792278995,1.62723792278995,0.552694570773324,1.67475815247022,1.50375319769328
"Srxn1",12,0,0,-2.00994739411459,-1.52172248817791,-0.732573559531666,-1.37058008587616,-2.00994739411459
"Fabp5",12,0,0,2.01160678572303,2.01160678572303,0.912911666103362,1.95847319268521,1.90484188804977
"Gstm1",12,0,0,-1.63141374962615,-1.53831236673953,-1.19146280552797,-1.58883694326001,-1.63141374962615
"Ghitm",12,0,0,-1.65663688236244,-1.57389847082576,-0.516616436839025,-1.65663688236244,-1.42592512844884
"Chchd10",13,0,0,-2.05999109209787,-2.05999109209787,-1.26770369679939,-2.17043504321187,-2.05141658008546
"Ctsb",13,0,0,-1.70100874837496,-1.66487100902568,-0.969662389596531,-1.73741578845137,-1.70100874837496
"Dpysl3",14,2.44843280709403e-260,5.66588413349164e-258,1.30185011571627,1.20475056289388,1.23129626475143,1.08729162091359,1.30185011571627
"Ptgr1",17,1.22591092896821e-198,2.23583297477325e-196,-1.49028764987441,-1.32613336326676,-1.49028764987441,-1.47112109270976,-1.55825126263503
"Lgals3",17,0,0,-1.99892503054438,-1.65922784747862,-0.769825031926524,-1.99892503054438,-1.83299934850418
"Slc3a2",18,0,0,-1.66055181279089,-1.50693201681996,-0.0754551776714316,-1.66055181279089,-1.34939530958714
"mt-Nd1",18,1.04605584942599e-144,1.4810636799669e-142,-0.784667539022289,-0.553943025619488,-0.784667539022289,-0.199819513688408,-0.391135223215786
"Selenow",19,0,0,-1.24863532548652,-1.24863532548652,-0.963379794986584,-1.26468541805863,-1.1972824018905
"Capg",20,0,0,-1.74287896698549,-1.55439618501216,-1.14054048804348,-1.72560897250307,-1.74287896698549
"Atf5",20,0,0,-1.66469096535381,-1.66469096535381,-0.219123811245169,-1.54677416657754,-1.44376116109114
"Cox6a2",21,0,0,-1.62881266594376,-1.62881266594376,-0.787364598416993,-1.65837287864792,-1.54030668736831
"Ctsl",21,0,0,-1.57301178696292,-1.35285541108985,-0.994289528348801,-1.62530545409201,-1.57301178696292
"mt-Co2",21,0,0,-1.07566858547241,-0.734332617320852,-0.624018384158799,-1.07566858547241,-0.99390717199782
"Txnrd1",22,1.18771970802219e-201,2.20352722727118e-199,-1.06802143238138,-0.733463438644627,-0.964196895955183,-0.759251227855583,-1.06802143238138
"Eif4ebp1",22,0,0,-1.41192318614172,-1.41192318614172,-0.0937447217247844,-1.44234594531926,-1.24133503295784
"Esd",22,0,0,-1.21009064228306,-1.07025383469786,-0.815241089806631,-1.17426081245361,-1.21009064228306
"mt-Nd2",22,0,0,-1.07535821274426,-1.07535821274426,-0.659864061979898,-0.450927289165349,-0.57499865235046
"Atf4",23,2.13472559896269e-286,5.46921781134245e-284,-1.1707221358769,-1.1707221358769,0.992532037846068,-1.02262971246026,-0.214686428898768
"Prdx6",24,2.61086027637283e-209,4.97241805378943e-207,-1.10161630815536,-0.892702159593824,-0.918178882339316,-0.911817814852675,-1.10161630815536
"Pclaf",24,0,0,2.04105093616921,2.04105093616921,-0.111149338880762,2.19252106590418,1.97028175753051
"Ampd3",25,0,0,-1.40760282883527,-1.40760282883527,-0.348658251757463,-1.53365107123854,-1.41201893013158
"Pgd",27,4.69218396715292e-245,1.03041317507246e-242,-1.15700304013749,-1.00770514284033,-0.93764184811813,-0.83547761821937,-1.15700304013749
"Thbs1",28,0,0,2.05618556798407,2.05618556798407,0.970526534097267,2.06429218919206,1.84459122351705
"Plin2",28,0,0,-1.59397504098826,-1.13127310791611,-0.429064795663808,-1.63219268573403,-1.59397504098826
"Dynap",28,0,0,2.16893097597354,2.16893097597354,1.26295777781071,2.10377913015955,2.13898739203039
"Nnmt",30,0,0,-1.37442284186189,-1.37442284186189,-0.296856212807101,-1.36329470741678,-1.20471497117898
"Cthrc1",30,3.81282664831807e-158,5.73817079010164e-156,1.07730139770788,1.07730139770788,0.960901553636395,1.06720441913297,1.07485530309442
"Trib3",31,0,0,-1.3419349583788,-1.3419349583788,0.0502085058918339,-1.28641082432288,-0.73332615510333
"Gsta1",31,0,0,-1.38356290999447,-1.25580628638503,-0.847382044735397,-1.24334160669459,-1.38356290999447
"Emp2",31,0,0,-1.54212675604498,-1.4297916581039,-0.620798416664726,-1.54212675604498,-1.3921992950282
"Igfbp3",32,2.5583647445068e-73,2.56086361239681e-71,-0.927436853739922,-0.648486690548577,-0.927436853739922,-0.598450854729029,-0.652937017827276
"Ccnd1",33,1.92031009899671e-69,1.88707733518302e-67,-0.852530151794151,-0.0848028481495864,-0.852530151794151,0.133557270996269,-0.255795368727546
"Neat1",33,0,0,-1.90587291148447,-1.90587291148447,-0.200093231550576,-1.88792724974509,-1.55993924571203
"Mt1",34,0,0,-1.74820948696431,-1.44206515254079,-0.900434482063969,-1.74820948696431,-1.64586395598469
"Aldh1l2",35,0,0,-1.31292929198013,-1.31292929198013,-0.370366990533327,-1.23807943066693,-1.06590379704649
"Vat1",35,0,0,-1.48730843020237,-1.38168388453158,-0.815741568983608,-1.48730843020237,-1.43986669603207
"Crip1",35,1.52304102851955e-238,3.15166980526634e-236,1.43715554906752,1.42237119420415,1.02249156503405,1.41791327512182,1.43715554906752
"Popdc3",36,3.2556896880256e-61,3.02007317999995e-59,-0.902594182591895,-0.877677914811638,-0.902594182591895,-0.852926031778465,-0.880924293766069
"Ddit3",37,0,0,-1.42492392273395,-1.42492392273395,0.0971260801060924,-0.822103313393763,-0.35987673152659
"Pck2",38,0,0,-1.40548623345511,-1.40548623345511,-0.192889670911249,-1.24827965954716,-1.05652257572391
"Igfbp2",39,4.374390476522e-82,4.68364464901644e-80,0.974853830912506,0.974853830912506,0.907856323749592,0.967036344286476,0.967590171925103
"Hmox1",40,2.00404199364075e-176,3.34333238334439e-174,-1.33906331057687,-0.894371508596164,0.923382986609518,-1.33689781945012,-1.33906331057687
"S100a16",41,1.0208494797068e-94,1.13832651050621e-92,-1.01130430078569,-1.01130430078569,-0.894413350045604,-0.795028470238488,-0.909218801463611
"Gpx4",41,0,0,-1.12509285900327,-1.08209480500461,-0.606323930487076,-1.12509285900327,-1.08190863356032
"Gbe1",42,5.68710433569199e-229,1.13326085563358e-226,-1.10262282273714,-1.01515430457669,-0.800167467678688,-0.977048810294896,-1.10262282273714
"Cyb5r1",43,0,0,-1.38900840280862,-1.38900840280862,-0.175937526887433,-1.43899367217272,-1.13372503771262
"H19",43,0,0,1.88923385201066,1.80423791324732,0.564892196209331,1.8791178255886,1.88923385201066
"Prkar2b",43,2.22981004840248e-48,1.85280857342354e-46,-0.838579554707932,-0.49264461983213,-0.838579554707932,-0.308024730035951,-0.525445500389657
"Psap",44,0,0,-1.35304188871659,-1.2460926102535,-0.786090200694023,-1.36857594390653,-1.35304188871659
"Slc48a1",44,2.73132090893358e-271,6.67963150922281e-269,-1.26059927738472,-1.17494144867527,-0.853311727080383,-1.07786062654208,-1.26059927738472
"Rnh1",45,0,0,-1.39231771839385,-1.06073442706894,-0.380379598494752,-1.39231771839385,-1.29565966742422
"Htatip2",46,0,0,-1.30392928916099,-1.27588709868587,-0.548027884165805,-1.21116485171407,-1.30392928916099
"Tpt1",46,0,0,-0.907457291458856,-0.775799688405513,-0.257866794065641,-0.907457291458856,-0.762075419758251
"Phf10",46,0,0,-1.35163499201456,-1.35163499201456,0.0106651622321173,-1.19494362501583,-1.03355030725425
"Idi1",47,1.71654466398058e-298,4.45081418235275e-296,1.33636929156719,1.33636929156719,0.880232149010581,1.33900778820462,1.29914557161763
"Rrm2",47,0,0,1.61210631360349,1.44362726179758,0.00532164654415901,1.61210631360349,1.10994353721219
"Asns",48,0,0,-1.38684961616893,-1.19069071541592,0.0183808480522059,-1.38684961616893,-1.24271305162807
"Nrn1",48,1.31283351131147e-175,2.15675496159807e-173,1.07700754002778,1.07700754002778,0.843975931924448,1.05910166192622,1.049735859328
"Gpnmb",49,0,0,-1.31802586135117,-1.17286497210259,-0.535442715038637,-1.31802586135117,-1.21319045416419
"Gsta2",50,1.91532539896063e-169,3.05331243785424e-167,-1.15295737504247,-1.04267102514507,-0.75350882308289,-0.9605584085524,-1.15295737504247
"Purb",51,0,0,1.34521819355407,1.24492438324514,0.433067010699447,1.34521819355407,1.14468057627701
"Pmepa1",52,1.78372983976673e-29,1.19587694335264e-27,0.832894055394237,0.706477200604211,0.832894055394237,-0.288160751116131,0.223607827654564
"Maoa",53,9.59323539134377e-303,2.54883973897651e-300,-1.27348135101898,-1.12291654149505,-0.65436935114874,-1.26824787383566,-1.27348135101898
"Tuba1a",53,9.47183775368258e-39,7.10255819850186e-37,0.84068344926625,0.792021269143905,0.766699613116695,0.84068344926625,0.731551373239902
"Nupr1",54,0,0,-1.28662895751153,-1.28662895751153,0.262847386493569,-1.34413107635444,-0.541078719657492
"Calm1",54,8.17610578105747e-70,8.07146662908885e-68,-0.777893064342139,-0.660596457560509,-0.688957535423837,-0.604397511703214,-0.777893064342139
"Sat1",55,0,0,-1.47859014377827,-1.31202629190725,0.0132464264599887,-1.47859014377827,-0.947952183357991
"Gm3776",55,3.57675413807465e-243,7.62131938668346e-241,-1.21891982059646,-1.09664260969656,-0.723507428086257,-1.09794153736002,-1.21891982059646
"Fdps",56,5.35236289309234e-147,7.62835773657226e-145,1.0414464205973,1.0414464205973,0.771313656195678,0.986927379149691,0.927764923642286
"Hmgb2",56,0,0,1.72736916162603,1.72736916162603,-0.0620138889379778,1.85798258091523,1.62758964758452
"Srsf3",56,0,0,1.24243088120713,0.860619605938186,0.00518111932816723,1.24243088120713,0.326362016305297
"Prdx1",57,2.35615032766577e-267,5.63407902241027e-265,-1.05090078142974,-0.835914753631507,-0.691790176194412,-0.900182244562727,-1.05090078142974
"Spc24",57,2.39223825971416e-303,6.51688096041904e-301,1.42912214748122,1.33578218921319,0.34565174281316,1.42912214748122,1.33898457021383
"Fam129a",59,0,0,-1.12257102214606,-1.12257102214606,-0.273982671327103,-1.13229796210825,-0.937143919306094
"Plk2",59,1.18489740154911e-276,2.96513685799283e-274,-1.50746716154638,-1.05317271324846,-0.794204126244836,-1.50746716154638,-1.2740494061482
"Ctsd",61,5.57460065821997e-107,6.59181212997531e-105,-0.993094939329575,-0.768751680615586,-0.737728938822012,-0.994195303257313,-0.993094939329575
"Lamp1",61,7.4109846876187e-323,2.25837406714034e-320,-1.1900698289137,-1.0759527037031,-0.423434019384613,-1.1900698289137,-1.02530950140004
"Uqcrq",61,2.07507571253324e-322,6.08194810030574e-320,-0.939470003061063,-0.939470003061063,-0.388037957393184,-0.946680361059753,-0.749508320114511
"Sars",62,1.86756814127991e-321,5.42439613225563e-319,-1.23458388640041,-1.19079292503459,0.324167671353372,-1.23458388640041,-1.05597130743587
"Tuba1c",62,3.89901407731053e-18,2.29264158354644e-16,-0.727575981693061,-0.0225006659634053,-0.727575981693061,0.155327137831594,-0.113563816957455
"Lonp1",62,2.34928214597513e-320,6.65233206646009e-318,-1.25503120521668,-1.25503120521668,-0.359488399058496,-1.26928567634936,-1.16077884649876
"Avpi1",62,2.68773451433862e-264,6.3563444486902e-262,-1.24342413433882,-1.20367604652894,-0.28971409597081,-0.881394151525113,-1.24342413433882
"Hmgb1",63,2.67783580045956e-321,7.68904483309815e-319,1.1791119421905,0.998794062832752,0.178344404461467,1.1791119421905,1.01948298885204
"Stbd1",64,2.06209377208018e-315,5.76341819188564e-313,-1.39005284341017,-1.12765891397587,0.0286540232209932,-1.39005284341017,-0.532927890888306
"Wincr1",65,4.66264578632476e-13,2.51490726735577e-11,-0.710686321247565,-0.392466875648309,-0.710686321247565,-0.531272054471289,-0.357869125207704
"Prrx1",66,4.73633827856109e-13,2.54826840232283e-11,-0.726328083456321,-0.462577753141027,-0.726328083456321,-0.337835335490094,-0.417533352961488
"Klf4",66,3.05124681344253e-303,8.20823533401204e-301,-1.32631747714011,-1.09313366833401,0.0175650839932012,-1.32631747714011,-0.794343068876812
"Psmd8",66,1.73543476803998e-267,4.19643726325729e-265,-1.03818820113007,-0.790643908252963,-0.414397619929694,-1.03818820113007,-0.985552146167442
"Ube2c",67,9.56634566959846e-301,2.51069908726138e-298,1.6672606792514,1.6672606792514,-0.128554737367172,1.63263690256955,1.42074478861744
"Mgst1",67,8.80750147590141e-137,1.2073008870247e-134,-0.95279714253629,-0.890870486565273,-0.671803610338096,-0.918902802708531,-0.95279714253629
"Slc7a3",68,1.07308941014802e-261,2.51021273867352e-259,-1.11201050551093,-1.01592758594556,-0.299119031984912,-1.11201050551093,-1.03790619708414
"Ankrd1",68,2.87426348620721e-12,1.51239668671554e-10,-0.787925076577404,-0.791314236850516,-0.787925076577404,-0.295033221761873,-0.487721672305209
"Cavin3",69,5.10091453126004e-24,3.23825314534652e-22,-0.781371600730703,-0.781371600730703,-0.711014613728984,-0.680623600961172,-0.752886842424691
"Ifrd1",70,7.13227753064249e-10,3.60313954781589e-08,0.70244809586855,-0.349491067741194,0.70244809586855,-0.307879110400331,-0.108029100220313
"Gal",71,6.29611214980227e-140,8.74184706941244e-138,1.52340119699018,1.52340119699018,-0.853104346751444,1.50891484948,1.11802838477746
"Cebpb",72,1.66480939036918e-285,4.21510151648673e-283,-1.29227945793375,-1.29227945793375,0.173129082074264,-1.3301187982393,-0.999162540350486
"Plagl1",72,3.95777699560306e-08,1.90976050947026e-06,0.699719113782983,0.600977587111826,0.699719113782983,0.566723607386785,0.629055628040595
"mt-Nd3",73,2.00550797066867e-233,4.07174877705267e-231,-0.897133558554567,-0.897133558554567,-0.633396057618624,-0.668506168233638,-0.487608288814646
"Ptma",74,7.16282211192948e-273,1.77185166288317e-270,0.941007725402553,0.941007725402553,0.267518370741098,0.950669483405842,0.797213554942435
"Scx",74,2.38333601441849e-07,1.12977476577754e-05,-0.686277191056749,0.0428495376979787,-0.686277191056749,-0.0836249071368025,-0.103608487608419
"Ociad2",75,4.10805296216699e-07,1.94306390766584e-05,-0.672023897874341,-0.220771501775453,-0.672023897874341,-0.192852562233818,-0.309480621538235
"Cstb",75,3.32952895450826e-241,7.02497966960505e-239,-1.20381153286667,-1.07197952107359,-0.51691008046379,-1.20381153286667,-1.14175559039309
"Igfbp5",76,3.2711906631282e-248,7.41045202749301e-246,-1.59918444033548,-1.59918444033548,-0.715012750292949,-1.31898040524438,-1.24169061756869
"Scpep1",77,6.05266855544409e-247,1.35686958314289e-244,-1.137186194355,-1.137186194355,-0.362195492846318,-1.18693817659861,-0.995518742973881
"F2r",77,6.97564498210957e-07,3.27779160829651e-05,-0.671616293464538,-0.190022112073816,-0.671616293464538,-0.138806753563415,-0.12822764920916
"Hist1h1b",78,1.3120170364839e-246,2.91091944764652e-244,1.94444296694378,1.94444296694378,0.0181172914913876,1.82076251569892,1.73555238887443
"Trp53i11",79,1.77192977911868e-238,3.63178102632493e-236,1.20286796009395,1.20286796009395,0.0833175800266892,1.20524829502341,1.15426552314914
"Id3",79,2.45233499187831e-249,5.61454269789477e-247,1.34432272207165,0.673466319721967,0.199136437677473,1.34432272207165,0.723898006523176
"Pkia",80,1.89635007312991e-116,2.33207713850445e-114,0.946546799854902,0.935711918677038,0.652603223073006,0.921190948489307,0.946546799854902
"Snai2",80,4.1225140720551e-239,8.61365294608743e-237,-1.21568242799549,-1.21568242799549,-0.381160156938194,-0.857927533788812,-0.443755904236874
"Spp1",81,0.00180711577321973,0.0765569656603578,-0.669929876902673,-0.390858815159408,-0.669929876902673,-0.556103101832702,-0.597947328297931
"mt-Co3",81,2.6642648874176e-244,5.79168127698106e-242,-0.868809433842396,-0.70742898601163,-0.533724689982057,-0.868809433842396,-0.802313701012574
"Cyp51",82,3.42012751006807e-63,3.2713139619633e-61,0.87462712309843,0.87462712309843,0.637367609229516,0.853803136352386,0.829149664394273
"1110008P14Rik",83,8.5224055295059e-57,7.48615058777536e-55,-0.878398614988569,-0.803065086652818,-0.627067343829167,-0.851675584123857,-0.878398614988569
"Cenpa",83,6.71662603374773e-244,1.44548508872278e-241,1.42209049747842,1.31594646804992,-0.279187548930957,1.42209049747842,1.17498453795356
"Uap1l1",84,1.4020395134501e-186,2.47322068598029e-184,-1.08389082930032,-0.892392005411867,-0.405986354973843,-1.08389082930032,-1.03244718867698
"Nptx1",85,3.36952536262413e-18,1.98672754326121e-16,-0.716433240464568,-0.596586102131614,-0.611419761620267,-0.623990003938032,-0.716433240464568
"Ptgs1",86,1.33665036474267e-229,2.6884161214605e-227,-1.24549934277475,-1.17646775393748,-0.371814574846594,-1.24549934277475,-0.954047767570807
"Atp6v1g1",86,6.04481711512272e-207,1.1411448169698e-204,-1.11279634617408,-0.830979676792583,0.347979617791841,-1.11279634617408,-1.03032616803455
"Slc29a1",86,3.07189692177029e-79,3.20923755599118e-77,0.973102950568478,0.947530956074964,0.625940936379208,0.973102950568478,0.934462285734405
"Atp6v0b",87,1.63739151844368e-171,2.6494964562726e-169,-1.05845364076259,-0.852563807068728,0.0015898061630335,-1.0389386542256,-1.05845364076259
"Palld",87,3.94936389434758e-166,6.11469499066583e-164,1.10398883424683,1.07180525499977,0.621533192970333,1.10398883424683,1.07913619331349
"Anxa1",88,0.10549649824757,1,-0.622459128543972,0.0647985655951167,-0.622459128543972,-0.0061651647076908,-0.0707136614691586
"Tubb4b",89,1.93357560017874e-220,3.81765876068316e-218,1.14437169150299,1.14437169150299,-0.484186878840204,1.21251954973621,0.572303324980268
"Prr13",89,1.00929955307832e-166,1.57399533926073e-164,-1.1019818589032,-0.894742514888237,-0.610377063850281,-0.863229497559245,-1.1019818589032
"Hnrnph1",90,2.92899970275529e-164,4.47056756049629e-162,1.05665533903644,1.01778566312431,0.598702114503941,0.925613171583935,1.05665533903644
"Gm42418",90,0.141147345377676,1,0.607392545565114,0.323128424485078,0.607392545565114,0.46073404983322,0.580876485660057
"Birc5",91,5.14958415940084e-210,9.89501791914873e-208,1.37681257116721,1.37681257116721,-0.323069664354617,1.42263557216702,1.23462842533695
"Slc27a1",92,1.45640387528846e-215,2.84938798182566e-213,-1.10050830751719,-0.967816575366018,-0.168017544847955,-1.10050830751719,-0.97806540612104
"Anapc13",92,1.13529415579313e-61,1.06692862562549e-59,0.900665258829762,0.772263492164937,0.607337946888547,0.77089324555794,0.900665258829762
"Tmsb4x",93,2.447762774976e-61,2.28044600347437e-59,-0.881180936776088,-0.719054110781197,-0.60140415014491,-0.803145467521309,-0.881180936776088
"Cat",94,3.82340549162135e-86,4.11417547925919e-84,-0.914027803475116,-0.855481922151533,-0.598379268653494,-0.769099218125115,-0.914027803475116
"Ccnd3",94,1.69793707315834e-212,3.29200934697671e-210,1.24516442910842,0.929822036148034,0.0314452534899159,1.24516442910842,0.94353263388574
"Gadd45g",95,3.78602628696295e-200,6.96402322407929e-198,1.24837247207641,1.24837247207641,0.41634571308662,1.20615502613016,0.847189903317506
"Creb3l1",96,0.979585873274107,1,0.594232487815813,0.572982024362306,0.594232487815813,0.555455272245367,0.56945173845811
"Mthfd2",97,8.03079954797653e-23,5.0095894803479e-21,-0.758187289403792,-0.758187289403792,0.595149818271127,-0.747668281249,-0.445518364811999
"Rhob",97,4.11789054003394e-205,7.70618454887565e-203,-1.22690686061268,-0.994978146870523,-0.308170442933175,-1.22690686061268,-0.895803932520152
"Gsto1",97,1.53720701643398e-184,2.66792195166747e-182,-1.12233968566896,-1.02316767528345,-0.525834221306125,-1.12233968566896,-1.06114862682987
"Pdk4",98,4.27380898113888e-30,2.90147139063376e-28,0.743463254539306,0.743463254539306,0.591589334797524,0.739169988593489,0.731685976218833
"Hgsnat",98,1.17531512384073e-155,1.75652477640112e-153,-1.06480962538649,-0.946621202584706,-0.209874647898777,-1.07849299698712,-1.06480962538649
"mt-Cytb",98,2.21998163523432e-183,3.82209798175032e-181,-0.823358523762898,-0.823358523762898,-0.412160242217597,-0.679251985423908,-0.486644211191475
"Cdk1",99,4.20021185252639e-181,7.17402851414458e-179,1.29168771093992,1.29168771093992,-0.372061302395108,1.34444972641417,0.972955044922175
"Tagln",99,0.618534739266538,1,0.595410216021994,0.59460755235334,0.595410216021994,0.576007644408182,0.580098352034985
"Tuba1b",99,5.0310715733517e-197,9.09862952353805e-195,1.21611592231767,0.839266661576394,-0.100120851246849,1.21611592231767,0.939918899305191
"Nfib",100,1,1,-0.590812002610209,-0.54775725745712,-0.590812002610209,-0.400813912105855,-0.355444584811582
"Hmga2",100,3.52237236957209e-196,6.31708131379674e-194,-1.10648685283224,-0.911056394299393,-0.390416237861805,-1.10648685283224,-0.899558310395555
"Nradd",100,1.90482237968738e-153,2.82715051263812e-151,-1.08175302666764,-0.944383080624267,-0.428757287278257,-0.969038231632483,-1.08175302666764
"Hmgb3",101,5.93066779783916e-188,1.05482563369667e-185,1.1928820479566,1.11137020524394,0.0723797854274357,1.1928820479566,0.918363738935177
"Rars",101,9.12978406843036e-178,1.53501627294286e-175,-1.06276538298427,-1.04750477283986,-0.257989677220958,-1.06276538298427,-1.00911198311492
"Cdc42ep3",101,0.0290594794450267,1,0.634188958138657,0.634188958138657,0.586691887248786,0.603505208227619,0.61048489812235
"Hexa",102,2.64076244169021e-185,4.62047548842411e-183,-1.10448695234386,-0.939457234057027,-0.354098874110379,-1.10448695234386,-1.01996453419958
"Odc1",102,1.03983003679574e-60,9.52263073271538e-59,-0.854115969996194,-0.854115969996194,-0.583063408182097,-0.399200413688911,-0.635037186664875
"Tuba4a",103,1,1,-0.580538009456163,0.295395007020752,-0.580538009456163,0.336565916050386,-0.0197641119173799
"Ttn",104,8.93625354784831e-168,1.40377454454925e-165,1.37975219551939,1.37975219551939,0.402595463344911,1.32656770371988,1.35144426118708
"Chst2",104,2.28051418907317e-75,2.31504461618132e-73,0.928432712688151,0.928432712688151,0.576201558462127,0.944245447864049,0.899682781351822
"Aldh2",105,4.76676232670591e-134,6.45191773792699e-132,-1.05911642212331,-0.849507606731241,-0.576449395808829,-1.05911642212331,-1.01782561811483
"Rras2",106,1,1,-0.574401360121412,-0.473080604199845,-0.574401360121412,-0.273149300660274,-0.385037518143975
"Gabarap",106,1.13445503833534e-175,1.87804668307803e-173,-1.10848238253694,-0.9705153991081,-0.245616739281926,-1.10848238253694,-1.04645778340645
"Cdc20",107,2.57633232163054e-174,4.20039756771305e-172,1.28623838455531,1.22927140512095,-0.22531355928128,1.28623838455531,1.03555626226895
"Akr1b3",108,3.26369119472887e-179,5.53054316549288e-177,-1.05399152139485,-0.828419873755939,-0.575444784692329,-1.05399152139485,-0.961138612607992
"Anp32a",108,2.60574998696034e-164,4.00559610495532e-162,1.06054458364014,1.06054458364014,0.353838065809706,1.08590138815497,0.993145673386515
"Msmo1",109,0.000157916998222025,0.00702175974945494,0.655489886442808,0.655489886442808,0.572529326207301,0.607311499160559,0.652426325690405
"Glipr2",110,1,1,0.573066390321842,0.31585165605248,0.573066390321842,0.394574675189566,0.471045722211814
"Myod1",111,1,1,-0.562422502998294,-0.173384513488844,-0.562422502998294,0.3302664823654,-0.0965297257341655
"Sfpq",112,2.40995692137962e-171,3.87049872425443e-169,1.09699423636719,0.924219985066055,-0.105518717671798,1.09699423636719,0.767963754620195
"Abracl",112,6.93865992297201e-87,7.50386433177288e-85,0.916894912722362,0.916894912722362,0.567784175923522,0.831554978822258,0.69615478991687
"Avil",112,1.08287497729505e-158,1.64116566101174e-156,-1.01089315115662,-1.01089315115662,-0.398176253858146,-1.09340471882709,-0.95446706562329
"Tex264",113,6.95347052467161e-169,1.10033558206952e-166,-1.11046029796204,-0.942253290973702,-0.237188934765801,-1.11046029796204,-0.881329673016677
"Zbtb20",113,1.06471556755991e-66,1.03215061844399e-64,-0.938000126397835,-0.851041156400771,-0.561994921416704,-0.938000126397835,-0.741005917868249
"Hmgn2",114,5.70042400716382e-141,7.9661574713098e-139,1.05131600595456,1.05131600595456,0.555800319210333,1.00432626300839,1.03368848324389
"Arhgdib",115,1,1,-0.547380539692254,-0.316869919626154,-0.547380539692254,-0.225708402326694,-0.326378104168792
"Dek",115,2.06091411765298e-151,2.99681977878449e-149,1.17684504497032,1.09422121262205,-0.159920519134517,1.17684504497032,1.06252488121777
"Tspan9",116,1,1,-0.55467001596722,-0.524700804557361,-0.55467001596722,-0.345958760942343,-0.54221751432207
"Bgn",117,0.977974464480504,1,0.554228398859988,0.554228398859988,0.535741723646896,0.537115705310745,0.553395006617933
"Ikbkg",118,1.94923326134489e-121,2.48221591818957e-119,-0.950848575210993,-0.866392414473912,-0.325675293541457,-0.920900862486911,-0.950848575210993
"Trim54",120,1,1,-0.551799285270227,-0.345615455614163,-0.551799285270227,-0.347371245578301,-0.458218606261612
"Lmnb1",120,1.10726233259152e-143,1.55747664442496e-141,1.06849702711983,1.06849702711983,-0.00015074232054757,1.05969031510486,0.884829367557975
"Gnai1",121,6.65059713278778e-41,5.16705779403343e-39,0.807814524046339,0.807814524046339,0.54024604603042,0.778709999964162,0.775413668047229
"Rps5",121,4.98071788924514e-153,7.34178285578405e-151,-0.787374582428471,-0.615852313539579,-0.0200853572648487,-0.787374582428471,-0.532565227170801
"Ahnak2",121,5.91108532476995e-116,7.18714504374985e-114,-1.04356946556013,-0.944958345374681,-0.514677090741109,-0.968069193815943,-1.04356946556013
