"","Top","p.value","FDR","summary.AUC","AUC.1","AUC.3","AUC.4","AUC.5"
"Oaf",22,1.09905242394468e-217,1.20064503633062e-215,0.0499969642503845,0.301956957926078,0.288883027105694,0.310144307262477,0.0499969642503845
"Thbs1",23,0,0,0.908597655418411,0.712075689843384,0.861308094458449,0.908597655418411,0.365245691590869
"S100a16",23,2.6390261298326e-200,2.74369475073077e-198,0.20263934007294,0.207785289140702,0.20263934007294,0.253059429585858,0.201455223216576
"Col1a1",23,1.03117107229426e-213,1.11516746969069e-211,0.0442837358144131,0.519071387880982,0.516372653481986,0.517817266150014,0.0442837358144131
"Selenow",24,0,0,0.120365307483736,0.180210888763544,0.120365307483736,0.127484645885346,0.331216508615771
"Sox11",24,1.56715799099126e-243,2.00754804310246e-241,0.802723650129508,0.530714327807851,0.802723650129508,0.712627481507441,0.94169921374085
"Ampd3",25,0,0,0.08155129463211,0.32514905331571,0.113399603246793,0.08155129463211,0.44333668661538
"Itgb1",25,1.95446429611815e-195,1.98405783569618e-193,0.0584808376156595,0.540447707163483,0.458892924279044,0.488057954780658,0.0584808376156595
"Vat1",25,0,0,0.108974332319793,0.204855268290356,0.108974332319793,0.108591974570054,0.138941810960731
"Dek",25,0,0,0.928733638261563,0.513250072260621,0.928733638261563,0.716322432926429,0.775866156939881
"Ptma",26,0,0,0.931913402981713,0.659162506419269,0.931913402981713,0.864182836601078,0.844696283719065
"Akap12",26,4.05245018810515e-195,4.07536357468281e-193,0.0647533244075316,0.553680829748365,0.51808161594636,0.516211938579744,0.0647533244075316
"Ctsl",26,0,0,0.101089078891517,0.193902522527073,0.101089078891517,0.145093034045635,0.61227824634166
"Txnrd1",27,1.92698914615028e-147,1.53595308941854e-145,0.192249480144465,0.192249480144465,0.242102597087589,0.2275270491722,0.514297857284177
"Cyba",27,3.22884202544058e-194,3.21703283469937e-192,0.0587901700333828,0.361200003367485,0.375868157523151,0.37538078035551,0.0587901700333828
"Slc3a2",27,0,0,0.0862343022388555,0.452726877302869,0.115278008784012,0.0862343022388555,0.438685708842301
"Slpi",28,2.09130924411109e-147,1.66077735212231e-145,0.178410154090512,0.178410154090512,0.190869521903722,0.190584682196358,0.499534431158097
"Atf5",28,0,0,0.093671281744971,0.379367109210353,0.118636095879138,0.093671281744971,0.276225474545239
"Asb5",28,2.65987125851714e-184,2.5441373046466e-182,0.934324435795466,0.553867023620103,0.494320040368339,0.56331421537093,0.934324435795466
"Neat1",28,0,0,0.0913038930325633,0.406874244069718,0.0913038930325633,0.151641411770465,0.37955166165419
"Birc5",29,0,0,0.912120767171704,0.4593858829406,0.912120767171704,0.617928741590287,0.657412777156089
"Pgd",30,6.73752568059356e-222,7.63148895642405e-220,0.182049581156821,0.197337497790088,0.182049581156821,0.222599348385067,0.487235196271681
"Csrp2",30,3.56940484417775e-180,3.2968738906245e-178,0.0786651704259366,0.585924781604551,0.625875780728882,0.544218547352746,0.0786651704259366
"Emp2",30,0,0,0.0963108190992126,0.259574321802503,0.123938533572425,0.0963108190992126,0.238335655507321
"Calm1",31,6.39405895965209e-195,6.40030431956624e-193,0.167161395393158,0.17654613875723,0.167161395393158,0.267948658845065,0.200001988939403
"Hbegf",31,1.24732476713585e-179,1.14716565442435e-177,0.0771394445415652,0.523559319655731,0.49850816895796,0.531892952562121,0.0771394445415652
"Hmgb1",32,0,0,0.922626735795282,0.644091410387008,0.922626735795282,0.866266816524317,0.907457528292663
"Gdf15",32,0,0,0.104711090092031,0.456214581772364,0.144025853928983,0.104711090092031,0.52028273297023
"Selenom",32,1.53980719849369e-179,1.41013577526738e-177,0.0708305810948169,0.421651723450887,0.443297837781647,0.451087183563032,0.0708305810948169
"Atf4",32,1.26847786679193e-219,1.4218183422515e-217,0.18010784222918,0.789831962486214,0.290931200568275,0.18010784222918,0.623816188501209
"Tmsb10",33,8.1598765945582e-178,7.44104678777473e-176,0.934015365080296,0.688327622639603,0.773496929060873,0.809202800273187,0.934015365080296
"Nnmt",33,0,0,0.0892453628558811,0.327204257623846,0.127485078441054,0.0892453628558811,0.232820797606573
"Slc48a1",33,7.82634755863217e-301,1.23846195448037e-298,0.172115093081075,0.228371259635919,0.172115093081075,0.185800268545359,0.372446175635911
"Tuba1b",33,0,0,0.918512110501832,0.52897993259417,0.918512110501832,0.679435977735716,0.616453710575819
"Cyb5r1",34,0,0,0.104160411755485,0.419600055002259,0.173576929407382,0.104160411755485,0.40982122575195
"Pdgfa",34,5.2355685005984e-175,4.73422981938567e-173,0.0802495176821947,0.418348641360015,0.361825714458969,0.358886302646484,0.0802495176821947
"Psap",34,0,0,0.11834156293043,0.217674891749381,0.11834156293043,0.121121040786276,0.227829083109403
"Prdx6",35,8.26266666853711e-111,5.47141074995649e-109,0.209438893075877,0.198442173262728,0.209438893075877,0.245864136683005,0.60794471376545
"Gadd45a",35,0,0,0.110930247621692,0.410587822612102,0.147853504508953,0.110930247621692,0.530635947672051
"Crip1",35,4.25253759583788e-218,4.69327495384746e-216,0.797705588329565,0.712183112622738,0.797705588329565,0.788067037808393,0.0955617340620528
"Arhgap22",36,1.73374456170114e-162,1.48653054630961e-160,0.915117300318335,0.589284746133706,0.620348610064364,0.681274710635413,0.915117300318335
"mt-Nd1",36,2.47629694571533e-95,1.49278393749972e-93,0.185879264428973,0.185879264428973,0.349585704756707,0.379028549612426,0.613364835341988
"Mki67",37,0,0,0.902254996231711,0.46341084161875,0.902254996231711,0.613728896202197,0.599980843373116
"Aldh1l2",37,0,0,0.103505927387681,0.329837518836871,0.169372190025728,0.103505927387681,0.390153755483977
"Cspg4",37,4.4557605039891e-162,3.80525483358534e-160,0.0767657332957877,0.542473221476698,0.531657570796192,0.515012156066038,0.0767657332957877
"Gbe1",37,1.53341191036024e-183,1.45376906268114e-181,0.195393829534725,0.224742120786083,0.195393829534725,0.199575508232852,0.501504527977573
"Srxn1",38,0,0,0.117802465351045,0.268510954148882,0.130486001022203,0.117802465351045,0.411555790273668
"Smc4",38,0,0,0.900018494936632,0.486401140455003,0.900018494936632,0.501112961005855,0.584654495055392
"Ctsd",38,8.66591802187309e-308,1.42365818128805e-305,0.161805941769103,0.225301263648839,0.161805941769103,0.268007287098999,0.265571301907393
"Cltb",38,5.69943268119849e-157,4.71759579738731e-155,0.0816689923300216,0.448634400545533,0.465627809974272,0.438112985691436,0.0816689923300216
"Cox6a2",39,0,0,0.0987533729048113,0.223822151879197,0.141543655846912,0.0987533729048113,0.469348088472212
"Mt1",39,0,0,0.114624557117735,0.236894196419802,0.114624557117735,0.154957534471725,0.525888401656891
"Hsp90aa1",39,2.27620455948104e-156,1.87686583619126e-154,0.923102368617467,0.628572130130855,0.768726816358706,0.736319151010136,0.923102368617467
"Ttn",40,3.25028293439834e-265,4.63240655835678e-263,0.808413257296119,0.641786366735981,0.791358446598578,0.808413257296119,0.919468366965601
"Idi1",40,0,0,0.859265140292974,0.748147153492784,0.859265140292974,0.846650272205998,0.65542540796811
"Rhoc",41,1.92721624284389e-154,1.583038960391e-152,0.0826522088218884,0.394192126258247,0.255140466228332,0.242082495623584,0.0826522088218884
"Cavin3",41,1.29922397450683e-168,1.14592619489186e-166,0.202930663689769,0.247069389839736,0.296824761558253,0.202930663689769,0.118350268977884
"Gpx4",41,0,0,0.0976817874684893,0.228849161917109,0.0976817874684893,0.103765811694593,0.289006765534402
"Hist1h1b",41,0,0,0.908875122361115,0.544370715225804,0.908875122361115,0.673765441410884,0.729302468483161
"Bgn",42,2.52848052733491e-153,2.06119050866575e-151,0.0953528954247066,0.579480312839379,0.580337456794615,0.583613885660188,0.0953528954247066
"Nrn1",42,4.45648071773855e-198,4.58889576681579e-196,0.831079235650029,0.761701057109744,0.800369443939118,0.831079235650029,0.737988637921956
"Nasp",43,0,0,0.903263836551539,0.558579847284544,0.903263836551539,0.74271917788999,0.855221698700804
"Prdx1",43,1.7012902646788e-287,2.54260192959403e-285,0.150096957647895,0.202770345924922,0.150096957647895,0.217474954157611,0.330124947266936
"Trib3",44,0,0,0.112935133467761,0.510399692436348,0.206550434436099,0.112935133467761,0.469128781732743
"Fxyd5",44,4.88965818385794e-149,3.95602758551894e-147,0.0851590575777021,0.425840622535773,0.427923412770602,0.427129906707494,0.0851590575777021
"Pck2",45,0,0,0.124497822499704,0.407213686582536,0.192983228947391,0.124497822499704,0.40061295971979
"Igfbp3",45,2.55437911436702e-59,1.17714760000626e-57,0.247864509231119,0.247864509231119,0.363855609553263,0.308004626541978,0.525958014536007
"Gabarap",45,0,0,0.1136353812036,0.333556008295239,0.1136353812036,0.163762110967381,0.088426413952724
"Plin2",46,0,0,0.108560361929018,0.320054693572874,0.108560361929018,0.149112985902424,0.340082467708522
"Fbln2",46,3.07681238020843e-142,2.38187335375777e-140,0.084982670056936,0.334248138762842,0.300452952692811,0.222701202778541,0.084982670056936
"Tmsb4x",47,3.11730085894354e-192,3.06335304955825e-190,0.184746290184256,0.228911179770394,0.184746290184256,0.215058088124991,0.109640284606761
"Ttll7",47,3.34146184058855e-139,2.55913168225286e-137,0.9034354217546,0.54046886619578,0.604205995478053,0.623083148842025,0.9034354217546
"Smc2",47,0,0,0.889345530462503,0.411112785499609,0.889345530462503,0.500001661529464,0.594934956447461
"Phf10",47,0,0,0.127502553480677,0.489822842213673,0.218004777497683,0.127502553480677,0.504227543042219
"G0s2",48,6.68186295062843e-139,5.08128524948668e-137,0.893993717045106,0.588104807365813,0.614838180132886,0.611734058653362,0.893993717045106
"Mcm3",49,0,0,0.888729285237835,0.522867329500013,0.888729285237835,0.633217608245743,0.74447127186394
"Popdc3",49,6.06989807965219e-80,3.30709560942262e-78,0.251247173783102,0.256360281634016,0.251247173783102,0.300531541736882,0.857242304113022
"Metrnl",49,1.04942694795828e-136,7.89675431713641e-135,0.0988175755247398,0.503985531038392,0.456021206372307,0.457604124095469,0.0988175755247398
"Errfi1",50,1.31938066528998e-136,9.89351613160464e-135,0.889956170056413,0.422748148584674,0.587445294836144,0.709275912844287,0.889956170056413
"Prkar2b",50,1.74889929328563e-49,7.25203500786126e-48,0.257479381168461,0.257479381168461,0.35804993199754,0.406101299706368,0.60833151013888
"Lonp1",50,0,0,0.130539618352484,0.378357032010753,0.188513518196072,0.130539618352484,0.59551279568463
"Pkia",51,1.83601520752649e-206,1.96581508861575e-204,0.819068258010863,0.744265453249483,0.819068258010863,0.817982374706437,0.807549699931853
"Sh3bgrl3",51,2.12673908072176e-136,1.58922054709071e-134,0.108167684340661,0.282387154166281,0.238312845967931,0.275085719096238,0.108167684340661
"Trp53i11",52,0,0,0.860898441200529,0.589314520315758,0.850040086800593,0.860898441200529,0.900768672738864
"Dmpk",52,4.01932500029405e-134,2.95221478946512e-132,0.895357972454236,0.47595876514316,0.56333365818585,0.601162722494619,0.895357972454236
"Fdps",53,5.00045508288672e-157,4.15501134512753e-155,0.800697025217218,0.734127358292011,0.800697025217218,0.783055495717052,0.558312301171485
"Cdca8",53,0,0,0.876687154032069,0.478601483377251,0.876687154032069,0.579082156355092,0.63345574034082
"Six1",53,1.21422040355106e-132,8.79839639892986e-131,0.898277787838787,0.49318317155373,0.615545773885323,0.586524094076115,0.898277787838787
"Slc38a1",54,3.85861871852113e-131,2.7866219275601e-129,0.897673254941206,0.563033486834536,0.586049533511786,0.521721174679177,0.897673254941206
"Cebpb",55,0,0,0.14626652219624,0.516484850525749,0.177872627493785,0.14626652219624,0.401724933867765
"Rrm1",55,0,0,0.884714757833277,0.514361342391869,0.884714757833277,0.625705121456221,0.63857202525325
"Ccnd1",55,1.61755900552068e-37,5.94052685286865e-36,0.228070206454908,0.228070206454908,0.451489708672263,0.567077394991865,0.65291201664847
"Cyc1",55,1.51597969134622e-130,1.09115046613588e-128,0.904547919307682,0.598229628818939,0.661539974185053,0.655894188740042,0.904547919307682
"Cthrc1",56,3.20813030889186e-70,1.60190655168588e-68,0.79598752238845,0.763622740627868,0.787159576219063,0.79598752238845,0.516448005460162
"Htatip2",57,0,0,0.147136082322402,0.286742856020362,0.16124143472197,0.147136082322402,0.398062144935061
"Prr13",57,2.268631244827e-266,3.25488086799466e-264,0.181548528634667,0.275670227782315,0.181548528634667,0.258341379004049,0.338701463335996
"Lmnb1",57,0,0,0.883846730251133,0.545383402226469,0.883846730251133,0.703590211766414,0.689735136080094
"Tyms",58,0,0,0.883759474865078,0.534888746706178,0.883759474865078,0.677047410450947,0.644502728510818
"Plk2",58,1.32220247987159e-223,1.52166414809182e-221,0.210914806344586,0.300907284712459,0.210914806344586,0.223832994451652,0.425650042971559
"Dut",59,0,0,0.889455027417552,0.567664228046101,0.889455027417552,0.67032570619222,0.781875894368475
"Serpine1",59,3.65633244959535e-127,2.6142169650413e-125,0.124380419205618,0.589461707483394,0.607362738983168,0.627366703666906,0.124380419205618
"Gpnmb",59,0,0,0.133099428665951,0.272970093924776,0.149770285956842,0.133099428665951,0.494651061517896
"Prrx1",60,6.27909804593319e-28,2.0505685743024e-26,0.287338339661399,0.287338339661399,0.383715424863779,0.357903072806217,0.330036491803999
"Cenpf",60,0,0,0.868453853617124,0.437329471950251,0.868453853617124,0.57568359014425,0.659348852643667
"H19",60,0,0,0.858283219418384,0.663292951572756,0.858283219418384,0.841150794295479,0.870151829353186
"Cdh15",60,3.37053146339943e-300,5.2946866878698e-298,0.843994172304087,0.628784309763743,0.805701075045263,0.843994172304087,0.902383377491278
"Fam129a",61,0,0,0.132179732547558,0.360648886344567,0.181032402955725,0.132179732547558,0.381654965073177
"Maoa",61,2.84312575970326e-314,4.74317127728995e-312,0.171981730294446,0.278009928469001,0.171981730294446,0.189453760848205,0.519192480134159
"Cdkn2a",61,5.38656679721164e-126,3.82588462187424e-124,0.885056574857922,0.560587233302184,0.491898524736436,0.597460755729006,0.885056574857922
"Rnh1",61,0,0,0.116996998362743,0.325674942261659,0.116996998362743,0.167022321883514,0.373352451577177
"Sat1",62,0,0,0.157769887471088,0.458378836477723,0.157769887471088,0.155979005863142,0.286160488567262
"Cpe",62,1.01922728869307e-122,7.19173458359471e-121,0.112772079059294,0.561990296030015,0.514562488630162,0.524887786102187,0.112772079059294
"Gsta1",62,7.16053388781951e-145,5.62415510218124e-143,0.171101429463907,0.220036312715905,0.180096134688185,0.171101429463907,0.488712507183735
"Sars",63,0,0,0.141166655308486,0.565281984795804,0.156087324687925,0.141166655308486,0.488566215456572
"Myl6",63,1.18753369117055e-122,8.35193221166054e-121,0.0995697086622498,0.432590774774168,0.258862409799284,0.312465384802839,0.0995697086622498
"mt-Nd2",63,1.37755638951338e-99,8.51907789043606e-98,0.191207780001213,0.221454052066934,0.191207780001213,0.248217521740717,0.512298449778757
"Plagl1",64,2.71326939425162e-26,8.63790985705464e-25,0.774452178045668,0.704678559502061,0.687756785086237,0.658688485695761,0.774452178045668
"Scpep1",64,0,2.47032822920623e-323,0.153003681316328,0.342422653073251,0.18794227587342,0.153003681316328,0.314967920501045
"Ier3",64,1.48557990321342e-121,1.03802484081349e-119,0.1159057054297,0.46475937914797,0.32660817155678,0.31149565818615,0.1159057054297
"Igfbp5",65,1.30386530058963e-240,1.6409640429233e-238,0.178772468965756,0.262160971407244,0.178772468965756,0.191752737409352,0.34838131736878
"Rapsn",65,5.24685165174415e-121,3.65428784456903e-119,0.896649474553614,0.516207622302855,0.432052179976957,0.472266726010521,0.896649474553614
"Nupr1",66,4.67870285298744e-318,7.99129917562819e-316,0.157070683467771,0.565682210417316,0.224006817571489,0.157070683467771,0.319967224372254
"Cstb",66,0,0,0.117006419085735,0.278410631150922,0.117006419085735,0.177662703822193,0.274655782631953
"Wincr1",67,1.81266380203743e-21,5.39562070313243e-20,0.287298603335494,0.287298603335494,0.373445169226505,0.36947177499241,0.515603229618867
"Lamp1",67,0,0,0.113516311927718,0.301836766765166,0.113516311927718,0.141956066418137,0.198594290906464
"Fez1",67,6.918433381405e-120,4.77216682055194e-118,0.0980073444204492,0.460405725847414,0.4146730467701,0.3829095132109,0.0980073444204492
"Slc7a3",68,6.81693386930186e-307,1.11141843788825e-304,0.137408328408525,0.351066763201244,0.182276739693512,0.137408328408525,0.485036371420825
"Rcn3",68,1.02877139362321e-119,7.07354286331152e-118,0.107897607305898,0.556366988542131,0.555133730952814,0.560441589169064,0.107897607305898
"Tuba1a",68,2.70930188213351e-20,7.94371741217918e-19,0.7339049358915,0.7339049358915,0.706502183008914,0.708026680048924,0.257966749120418
"Igfbp2",69,5.47155093148657e-31,1.83416273514833e-29,0.764386207807437,0.745636131994197,0.755741075218517,0.764386207807437,0.781821198534884
"Cnn2",69,1.74698553564282e-119,1.19735272969967e-117,0.131221323942748,0.563257059792507,0.537306842693417,0.553713845382604,0.131221323942748
"mt-Co2",69,0,0,0.107672106863484,0.234547929136885,0.107672106863484,0.143633024369732,0.589548594500269
"Cd9",70,2.37488852172311e-119,1.62253891669856e-117,0.122166677309237,0.281797198813523,0.249516294602251,0.406127646816436,0.122166677309237
"Mgst1",71,5.36432417379169e-105,3.42568606955996e-103,0.190405329313825,0.231511327378497,0.190405329313825,0.223703052298196,0.340972779794051
"Tpt1",71,0,0,0.107538722420021,0.391924321381567,0.107538722420021,0.153780485900841,0.550947467923118
"Cat",72,9.23080382969813e-95,5.53359691417644e-93,0.229391179736556,0.285763759685028,0.245552574131344,0.229391179736556,0.388742655317848
"Asns",72,0,0,0.159615699472439,0.483174051281188,0.159615699472439,0.155990451955003,0.517788445936963
"Ctgf",72,2.473394041511e-115,1.66864931559114e-113,0.106262228051792,0.524038260244872,0.519500268544747,0.522089243015616,0.106262228051792
"Ptgs1",73,2.51106998970024e-289,3.80568572171421e-287,0.165445741410315,0.337974120875883,0.19655305491307,0.165445741410315,0.355148683688499
"Ccna2",73,0,0,0.86814526538285,0.471446391037999,0.86814526538285,0.587033260549552,0.575580744135507
"Ahsa2",73,1.34893655490631e-113,9.01567192488784e-112,0.883861902703178,0.629291144355674,0.722939503798609,0.763826799847836,0.883861902703178
"Anxa5",74,3.27575423302154e-220,3.69096894496626e-218,0.181197276436498,0.35215558343085,0.181197276436498,0.240407067334035,0.118192724040939
"Aldh2",74,9.67099869856097e-230,1.15627534995406e-227,0.188313950466488,0.291734619712697,0.188313950466488,0.243157030463905,0.374010895200689
"Tuba4a",75,1.1083536300861e-110,7.31683388744886e-109,0.87276021869959,0.370165596086982,0.622503724975528,0.585870031684048,0.87276021869959
"Hmgb3",75,0,0,0.867718560773409,0.586486197519847,0.867718560773409,0.765948836707838,0.813965861425358
"Palld",75,3.42796125501758e-214,3.72591687723411e-212,0.811862486968862,0.69773362630455,0.794352005856008,0.811862486968862,0.5776845709596
"Ugcg",76,5.72993424110665e-109,3.74814330707772e-107,0.875976019671658,0.474485995470732,0.571489188908236,0.612840083433043,0.875976019671658
"Lig1",76,0,0,0.870352161785216,0.556139374601865,0.870352161785216,0.630542308447807,0.699299317584423
"Tubb4b",77,0,0,0.873472630092605,0.36532009350384,0.873472630092605,0.704247069747737,0.589346036724196
"Klf4",77,1.05198350905745e-262,1.47972137898204e-260,0.160707402235079,0.463137429879135,0.199454832506042,0.160707402235079,0.295951827887652
"Zbtb20",77,7.42590640738213e-119,5.0573712592806e-117,0.228560838379376,0.297862769363742,0.228560838379376,0.23680044071146,0.261484031433617
"Reep5",77,3.43656961870465e-108,2.24116408376192e-106,0.118984374263962,0.398540223208147,0.283054934726301,0.289723899165522,0.118984374263962
"Cdc20",78,0,0,0.851290617393037,0.497242787267538,0.851290617393037,0.708309957635746,0.655154545825687
"Nid1",78,1.53728646816115e-107,9.99514866504403e-106,0.12752660729857,0.417411414091242,0.391697484342109,0.363917730344423,0.12752660729857
"Ifrd1",78,5.03126414174542e-12,1.30141629320316e-10,0.703520986448678,0.703520986448678,0.461363254415829,0.382064322183539,0.571240407292917
"Ociad2",79,1.82645663832225e-11,4.65724802290677e-10,0.294923291492329,0.294923291492329,0.435491805053839,0.444118649871751,0.601605754525099
"Hexa",79,1.57285338507051e-257,2.14236567722163e-255,0.163954169806908,0.304615306904187,0.163954169806908,0.16255797682889,0.115992590677318
"Tubb5",79,0,0,0.879559673241682,0.554818310139779,0.879559673241682,0.600582954205716,0.524739527448934
"Tk1",80,0,0,0.872756092067535,0.421535208461368,0.872756092067535,0.645189481874982,0.659421605953419
"Tspo",80,4.12222870662161e-105,2.64031202366679e-103,0.118605952372229,0.340285871435026,0.268065221722671,0.308871681187203,0.118605952372229
"Hmgn2",81,0,0,0.855065966717777,0.716795332665449,0.855065966717777,0.745983714057425,0.772773617870307
"Mcm7",81,0,0,0.862617856493152,0.546485103087142,0.862617856493152,0.688283859491363,0.778840929860575
"Ncl",82,6.85417416601465e-192,6.67460100573778e-190,0.834917595744865,0.632063651083629,0.834917595744865,0.750304218132762,0.888475457011168
"Prc1",82,0,0,0.855059707892617,0.457750744354551,0.855059707892617,0.438916585735237,0.547909362984581
"Gadd45g",82,2.3862069417815e-237,2.9856720694234e-235,0.807864609717806,0.635829425647329,0.76213850411913,0.807864609717806,0.721862264899511
