"","Top","p.value","FDR","summary.AUC","AUC.1","AUC.2","AUC.3","AUC.5"
"Fabp5",12,0,0,0.066571894432642,0.30960018494305,0.066571894432642,0.626188042583015,0.421557166816164
"Gdf15",12,0,0,0.871577849258156,0.871577849258156,0.895288909907969,0.51148548166792,0.895712465605823
"Hist1h1b",12,0,0,0.858613980161349,0.369994133526894,0.326234558589116,0.858613980161349,0.604400661950752
"Ankrd1",12,9.58507031783236e-268,1.73344788495859e-265,0.961536785310479,0.38489247285099,0.506581318205784,0.374790371757291,0.961536785310479
"Cdca8",13,0,0,0.826653775124439,0.402241307593768,0.420917843644908,0.826653775124439,0.562863530457586
"Col4a2",13,2.11535157201407e-267,3.79370676510956e-265,0.033833330345447,0.38154064521261,0.441394506382278,0.513186385099014,0.033833330345447
"Cryab",13,0,0,0.922558564430104,0.539348042603189,0.922558564430104,0.519952334545752,0.195199744319359
"Slc3a2",13,0,0,0.913765697761144,0.883803148340567,0.913765697761144,0.506494741069282,0.854717944565025
"Cebpb",14,0,0,0.86837717444803,0.86837717444803,0.85373347780376,0.522533264783069,0.732647438279027
"Mki67",14,0,0,0.833345406364943,0.356588297877629,0.386271103797803,0.833345406364943,0.502920452782227
"Ghitm",14,0,0,0.934909398644487,0.828440098172279,0.934909398644487,0.510391772433586,0.925806250204773
"Tagln",14,1.07193026686681e-266,1.90652985729261e-264,0.030840241017332,0.508263673108187,0.433327517101094,0.516810814059966,0.030840241017332
"Col1a2",15,4.50320254713896e-260,7.75307376135841e-258,0.032022053073515,0.450334902697749,0.393380234529895,0.499575410406339,0.032022053073515
"Ccnd2",15,0,0,0.927593394307421,0.750428020529341,0.927593394307421,0.454070299830671,0.64525964628784
"Phf10",15,0,0,0.862230684968737,0.862230684968737,0.872497446519323,0.592233600372422,0.858628727104806
"Incenp",15,0,0,0.832102753776659,0.4390273752173,0.521473395801215,0.832102753776659,0.650987887933246
"Mcm3",16,0,0,0.821272796799624,0.385058391293756,0.366782391754257,0.821272796799624,0.639657514049762
"Akr1b3",16,1.34141816287359e-240,2.23788064210872e-238,0.95683441896636,0.602087685543784,0.78677592392115,0.453595371834026,0.95683441896636
"Gadd45a",16,0,0,0.889069752378308,0.84103713941491,0.889069752378308,0.543759291374433,0.901043833528164
"Ctsb",16,0,0,0.932975879444908,0.697477631999788,0.932975879444908,0.447179003156382,0.84236942267237
"Popdc3",17,1.83587188112292e-238,3.03921528874196e-236,0.956385617840278,0.443314540733044,0.699468458263118,0.4248174849215,0.956385617840278
"Gmnn",17,0,0,0.828221772893998,0.417137608567039,0.456066681871859,0.828221772893998,0.610150540014082
"Gal",17,0,0,0.162762976257356,0.162762976257356,0.242442098071803,0.4866172362989,0.544832821580534
"Fth1",17,0,0,0.935170469758159,0.602415164004382,0.935170469758159,0.409523933762028,0.880015708039413
"Cyb5r1",18,0,0,0.895839588244515,0.851208046017013,0.895839588244515,0.581193426848171,0.81237114740397
"Gclm",18,0,0,0.923620756480123,0.701903786526667,0.923620756480123,0.469473940668212,0.913724165344269
"Anln",18,0,0,0.811191393360856,0.411460983810854,0.525092576201961,0.811191393360856,0.578390442143291
"Aebp1",18,2.85257550122923e-238,4.6862807146531e-236,0.0511144918872706,0.622079300133073,0.626796086976795,0.514511707259678,0.0511144918872706
"Col1a1",19,4.66827124359721e-235,7.44191595803339e-233,0.0419452870627203,0.501246559247235,0.482182733849986,0.498634161563765,0.0419452870627203
"Dek",19,0,0,0.826059996828271,0.295886359455711,0.283677567073571,0.826059996828271,0.587380682882441
"Cenpf",20,0,0,0.808171779800181,0.369914289833601,0.42431640985575,0.808171779800181,0.590688736637194
"Atf5",20,0,0,0.906328718255029,0.835319880217888,0.906328718255029,0.504027033870992,0.691188197890387
"Chchd10",20,0,0,0.89528498025892,0.659695158833931,0.89528498025892,0.446561129953908,0.943713013316288
"Atp6v1g1",21,0,0,0.830975276295969,0.830975276295969,0.798247729928777,0.481576285189562,0.880851955592179
"Rrm1",21,0,0,0.81474752784215,0.388120491391696,0.374294878543779,0.81474752784215,0.525703909947992
"Cbr3",21,0,0,0.912387630498634,0.505265988210709,0.912387630498634,0.460220614189905,0.773214330974139
"Cst6",21,3.31624966550635e-229,5.09778636081168e-227,0.943903104702335,0.427483349325273,0.782718890946489,0.461619909247635,0.943903104702335
"Tpx2",22,0,0,0.797029330816413,0.408296154145724,0.476206291489446,0.797029330816413,0.55369262562877
"Sat1",22,0,0,0.844020994136858,0.817090776213937,0.844020994136858,0.469884896944398,0.657205421715422
"Taldo1",22,0,0,0.914392753706055,0.545064307482736,0.914392753706055,0.41542930881894,0.799435042218833
"Thbs1",23,0,0,0.0914023445815889,0.225719728418753,0.0914023445815889,0.442482184604838,0.127969675633004
"Ccna2",23,2.96439387504748e-323,6.75387737864984e-321,0.814165541214567,0.387036005892988,0.412966739450448,0.814165541214567,0.502383405980182
"Stbd1",23,1.30460766014339e-312,2.86494504632007e-310,0.815332922348777,0.815332922348777,0.803181865845896,0.570506670861534,0.882843124224566
"Akap12",23,2.80336859116223e-221,4.16077899657954e-219,0.0593876399180784,0.538361083076882,0.483788061420256,0.503269476715931,0.0593876399180784
"Creg1",24,0,0,0.90863099150162,0.636575802621352,0.90863099150162,0.448061357602173,0.838514122089979
"Usp1",24,1.74927986431082e-304,3.58535732950781e-302,0.811232549097848,0.519969673316993,0.48108053322542,0.811232549097848,0.549690351950338
"Asns",24,9.93622257536547e-308,2.11720243608352e-305,0.828575043625679,0.828575043625679,0.844009548044997,0.471676770157103,0.798050620563375
"Hbegf",24,7.35824709534675e-216,1.06279755529499e-213,0.0644553526334303,0.491936731579026,0.468107047437879,0.46864099101173,0.0644553526334303
"Ampd3",25,0,0,0.91844870536789,0.803464682671864,0.91844870536789,0.509205967965541,0.87829051280165
"Csrp2",25,3.80403485393658e-215,5.45777560610469e-213,0.0613693812540839,0.545262524671502,0.455781452647254,0.591428710283051,0.0613693812540839
"Pck2",25,0,0,0.875502177500296,0.817543538676464,0.875502177500296,0.569456035748451,0.783975357974535
"Hells",25,6.29767168375433e-283,1.18887887987781e-280,0.803277367669854,0.37521665349196,0.435473817565964,0.803277367669854,0.638705666206944
"Hes6",26,3.39062937733596e-271,6.23672947261926e-269,0.195732969413137,0.195732969413137,0.232662731250616,0.465562994623408,0.878945632627224
"Capg",26,0,0,0.906594668463158,0.572916034860771,0.906594668463158,0.384114627296306,0.193222175721095
"Itgb1",26,4.09620926018615e-204,5.65093073644029e-202,0.0602194056414178,0.552678691279339,0.511942045219342,0.47018243834313,0.0602194056414178
"Tuba1b",26,1.18301211232507e-275,2.19479341977125e-273,0.814467507686326,0.351120761514611,0.320564022264284,0.814467507686326,0.446392065492819
"Tipin",27,3.59766816944366e-258,6.14487433925382e-256,0.801203977961602,0.385343379254229,0.42469719021126,0.801203977961602,0.612184363298948
"Sgo2a",28,3.20816507789697e-230,5.03962924389912e-228,0.811148651759542,0.464067255634051,0.529403902305021,0.811148651759542,0.609794620939231
"Klf4",28,1.05198350905745e-262,1.84062903239236e-260,0.839292597764921,0.814669712592534,0.839292597764921,0.52203607073978,0.639968614830343
"Eno3",28,0,0,0.108867234617877,0.237479090332085,0.108867234617877,0.449190211636152,0.923227034642378
"Cks2",29,2.40098397190077e-224,3.66465078434591e-222,0.774690462305028,0.38447355032655,0.479720795533978,0.774690462305028,0.622851890064742
"Ezh2",30,1.51331368780591e-222,2.26166832467158e-220,0.791365288499414,0.421738000659564,0.416509990592051,0.791365288499414,0.585561060135024
"Cspg4",30,1.22160666578771e-186,1.56489268181057e-184,0.0699408027605597,0.527522028275075,0.484987843933962,0.516816339006635,0.0699408027605597
"Emp2",30,0,0,0.903689180900787,0.736888233744152,0.903689180900787,0.507916302173657,0.687049460233191
"Jund",31,5.61332363480409e-237,9.08303292816659e-235,0.796631053529081,0.796631053529081,0.775382895508891,0.436286084807931,0.540250382810051
"Dynap",31,0,0,0.107813244721242,0.32927336936077,0.107813244721242,0.513596919330663,0.581628332085633
"Fam111a",31,7.48101014643036e-215,1.06621734676377e-212,0.786373972385498,0.428037333306818,0.597589273714351,0.786373972385498,0.51148770155096
"Gars",32,3.07621780593839e-229,4.76282614399977e-227,0.820230184495608,0.820230184495608,0.792289221537051,0.547892117742752,0.739615446671484
"Spc24",32,8.9172523442278e-207,1.24615706298782e-204,0.778822342270446,0.374739149096248,0.212882565840347,0.778822342270446,0.619887237171613
"Oaf",32,1.49866504048754e-181,1.85360749059383e-179,0.0903161266113722,0.488285050933913,0.689855692737523,0.457685507757946,0.0903161266113722
"Cenpe",33,9.68828444388664e-199,1.31963018681569e-196,0.783037595215805,0.375552600223059,0.409806484036974,0.783037595215805,0.525070271994501
"Nnmt",33,0,0,0.910754637144119,0.786556347142746,0.910754637144119,0.495834765726914,0.641909710609819
"Selenom",33,3.16314581845253e-180,3.80302017647585e-178,0.0830992994127876,0.469798998722302,0.548912816436968,0.489332977792784,0.0830992994127876
"Ifrd1",33,4.05260193615486e-224,6.14197508929497e-222,0.804762764136294,0.804762764136294,0.617935677816461,0.571758557272723,0.680411407214076
"Bgn",34,6.23560065512142e-180,7.45535342771492e-178,0.0764567645642457,0.496170933117235,0.416386114339812,0.499146024852029,0.0764567645642457
"Cebpg",34,3.34257732513931e-219,4.89357868124636e-217,0.801773298929949,0.801773298929949,0.735656939211652,0.567253705039468,0.69245207378884
"Aurkb",34,2.74864173695707e-198,3.72034709566377e-196,0.813245369020396,0.507059985516109,0.526305782818794,0.813245369020396,0.619997737448869
"Ehd4",35,1.81524024409468e-216,2.63958008737582e-214,0.19612012349423,0.19612012349423,0.261708138793728,0.455285493945579,0.698060696952294
"Tmpo",35,3.69197172576931e-187,4.7864411753181e-185,0.791637558382828,0.427373096089184,0.408589004915806,0.791637558382828,0.695584408920881
"Dnmt1",36,2.81969358131198e-178,3.35263124659743e-176,0.777252502851998,0.439728186746079,0.442733013419461,0.777252502851998,0.634546064861035
"Vat1",36,0,0,0.891408025429946,0.645347356524131,0.891408025429946,0.454094829570742,0.541532649663739
"Neat1",36,0,0,0.848358588229535,0.77819368972986,0.848358588229535,0.365186364636249,0.741706761009691
"Gstm1",37,0,0,0.86384188020573,0.531969825779006,0.86384188020573,0.388124127135162,0.914851886355642
"Lig1",37,1.66345525454314e-173,1.96699013917705e-171,0.785946198273966,0.422187796741622,0.369457691552193,0.785946198273966,0.582410179501905
"Aldh1l2",37,0,0,0.896494072612319,0.777800188588881,0.896494072612319,0.559256383103895,0.788139441149871
"Trp53i11",38,0,0,0.139101558799471,0.198880978540972,0.139101558799471,0.506547739631773,0.58023757405064
"Srxn1",38,0,0,0.882197534648955,0.693991322922829,0.882197534648955,0.489507167083596,0.789647808570865
"Dbf4",38,4.14668405460682e-173,4.87654576716906e-171,0.767917734567238,0.548567370809159,0.555101433472677,0.767917734567238,0.636453006009361
"Serpine1",38,2.09732448753543e-168,2.3881756770503e-166,0.0896905250416811,0.461852877471915,0.372633296333094,0.485365899824532,0.0896905250416811
"Hjurp",39,1.17392481465939e-172,1.37304543131979e-170,0.786652867089223,0.5047819047477,0.463819932192719,0.786652867089223,0.535253915728007
"Rapsn",39,1.52553334325126e-162,1.67505117755669e-160,0.917276556075723,0.54451176526153,0.527733273989479,0.45694405224144,0.917276556075723
"Snrpa1",39,1.61781235880765e-192,2.14919381320367e-190,0.194943763060774,0.194943763060774,0.19727225916737,0.520796717772423,0.370001601094926
"Cox6a2",39,0,0,0.901246627095189,0.703257533197775,0.901246627095189,0.521095205574057,0.885078784379495
"Aars",40,1.95846814311341e-190,2.57001176267955e-188,0.796162033975828,0.796162033975828,0.715810919212956,0.523266547982627,0.716932444303224
"Tubb5",40,5.88365393092895e-172,6.84443871608209e-170,0.80104033978422,0.453808699946473,0.399417045794284,0.80104033978422,0.428576948065797
"Ccnd1",41,5.22609466756976e-183,6.57723879185792e-181,0.187724603888776,0.187724603888776,0.432922605008135,0.392050522567872,0.600627579756473
"Gpx4",41,0,0,0.896234188305407,0.659707620946292,0.896234188305407,0.475550358865749,0.722996668609823
"Fermt2",41,5.48397348175734e-159,5.84260362875728e-157,0.0983565286036536,0.486978053756117,0.406774588367943,0.482077098584488,0.0983565286036536
"Lsm2",41,3.7736960303719e-167,4.27440590892818e-165,0.784994730837899,0.456478226933077,0.436494286765005,0.784994730837899,0.616145682329167
"Errfi1",42,3.08915354349609e-182,3.8428712953514e-180,0.218711049684387,0.218711049684387,0.290724087155713,0.385430638898694,0.76990983177376
"Cpe",42,8.41964165658284e-159,8.92606443799624e-157,0.0947015194329033,0.538680623569633,0.475112213897813,0.49130520470439,0.0947015194329033
"Cyb5a",42,0,0,0.875441703102513,0.47080529772351,0.875441703102513,0.423976081585046,0.534895523919678
"Fen1",42,1.8151720704806e-166,2.04525225805301e-164,0.785568455623935,0.46079570255987,0.482754906575627,0.785568455623935,0.610322549536579
"Rcn3",43,1.33263185668644e-158,1.40586128371316e-156,0.0818807054461337,0.496013913815876,0.439558410830936,0.495079178113026,0.0818807054461337
"Ddit3",43,2.98438489563143e-181,3.67011127650757e-179,0.815144482615188,0.815144482615188,0.798788307221123,0.533026200013301,0.71277516114495
"Esd",43,0,0,0.889833159233177,0.554691140134133,0.889833159233177,0.424113118167355,0.820173239707401
"Sgo1",43,1.34890679557732e-165,1.51196995560516e-163,0.79848621576963,0.531172615170965,0.542975301338148,0.79848621576963,0.626925718468166
"Tyms",44,4.48737284711155e-162,4.90217010368969e-160,0.773174580641201,0.355646198641431,0.322952589549054,0.773174580641201,0.482345146611459
"Lonp1",44,0,0,0.869460381647516,0.783022443402621,0.869460381647516,0.560167398210531,0.904229486975804
"Tubb4b",45,8.31938915265782e-170,9.62589107281422e-168,0.19963120764829,0.19963120764829,0.295752930252263,0.710262690751342,0.403009656642411
"Clspn",45,1.69864107857354e-161,1.84628558848394e-159,0.803843917698757,0.416190985186327,0.471004148232481,0.803843917698757,0.574242895373083
"Pak1",46,5.82731415548211e-164,6.43126297128864e-162,0.213095774316448,0.213095774316448,0.291064120479137,0.459961824153225,0.682323448375198
"Psap",46,0,0,0.878878959213724,0.637950545963154,0.878878959213724,0.468582377977972,0.625267132488442
"Asb5",46,4.26472158109732e-152,4.28883519377555e-150,0.909636582360879,0.489197038922558,0.43668578462907,0.435675117788794,0.909636582360879
"Trip13",46,7.96727403875954e-160,8.53053256657414e-158,0.779494761532047,0.469701671613396,0.47767885494352,0.779494761532047,0.626753399853985
"Sfpq",47,1.12346998313907e-157,1.17369890811343e-155,0.204092842737091,0.204092842737091,0.188267481558078,0.512614860060263,0.397545379295679
"Park7",47,4.97619500071498e-151,4.95799502825863e-149,0.911463005125358,0.545988044989551,0.627676539351664,0.482000312057173,0.911463005125358
"Rfc5",47,2.0118102424622e-157,2.08154654942451e-155,0.778141750691897,0.427963024647473,0.493122560320904,0.778141750691897,0.577193793686246
"Spc25",48,3.42247149254162e-157,3.52416310961661e-155,0.792472810100421,0.476601920027045,0.506103272442938,0.792472810100421,0.585564460143555
"Gnpnat1",48,1.42931722925966e-157,1.48600657443946e-155,0.779624926876236,0.779624926876236,0.791200787870898,0.546671590519601,0.667994730604961
"Ppp1r14b",48,0,0,0.113655525170958,0.265044702856508,0.113655525170958,0.436383027159205,0.764030598840412
"Mif",49,4.19025637571256e-148,4.11774006674487e-146,0.912446225774166,0.57600420264853,0.645498605475684,0.505215703126199,0.912446225774166
"Hsp90b1",49,1.69443199539006e-155,1.73647004632335e-153,0.199359974412897,0.199359974412897,0.223206993446084,0.409930106866792,0.140022242237626
"Ccnb1",49,1.56605608196133e-152,1.58976853490047e-150,0.765116177350788,0.408168102626821,0.401735037637071,0.765116177350788,0.56822781664434
"Actn4",50,4.33500054516218e-147,4.22142745395645e-145,0.0924232046254952,0.323145506762187,0.371858232398495,0.48080586207073,0.0924232046254952
"Shmt2",50,9.64058059722232e-183,1.20624962228384e-180,0.815323927564489,0.792867661315582,0.815323927564489,0.630489571663162,0.857756624916623
"Kif20b",50,2.88854761587028e-150,2.86472042585917e-148,0.792167723056933,0.443102751110735,0.469207586532982,0.792167723056933,0.579046334698076
"Knl1",51,6.8382811158098e-139,6.3433899954027e-137,0.786610406850934,0.439640918815635,0.460867420709177,0.786610406850934,0.618698161460842
"Herpud1",51,2.33848021248361e-152,2.36274331703568e-150,0.777572175019762,0.777572175019762,0.692929574992368,0.52765118146892,0.547331055121556
"Ctsl",51,0,0,0.854906965954365,0.593347336637782,0.854906965954365,0.385200458365946,0.899111546861699
"Stmn1",52,4.64012393442675e-138,4.24936626352343e-136,0.769316313428178,0.527926732059613,0.540907989456514,0.769316313428178,0.678961767213161
"Cenpa",52,2.6970253277819e-146,2.6028108555692e-144,0.241902427626117,0.241902427626117,0.234963422088193,0.60879768463809,0.425017911863124
"Cnn2",52,1.32497799556261e-146,1.28445276768033e-144,0.112949828855934,0.508700543063061,0.446286154617396,0.488299339564245,0.112949828855934
"Dut",53,5.95666111941274e-131,5.29724396491246e-129,0.772667973725809,0.391880138342705,0.32967429380778,0.772667973725809,0.634109472856496
"Selenow",53,0,0,0.872515354114654,0.578327939161028,0.872515354114654,0.466310371552663,0.702196652784329
"Snai2",53,1.34589559170464e-144,1.2816380101361e-142,0.894484753434472,0.682270805678879,0.766527312696047,0.560691769364171,0.894484753434472
"Plin2",54,0,0,0.850887014097576,0.724012783608345,0.850887014097576,0.411936711224338,0.709381643539396
"Cyba",54,8.55754664367063e-144,8.11308199640663e-142,0.109043837237264,0.483934166239939,0.62461921964449,0.494064838830144,0.109043837237264
"Ccnd3",54,2.33114452449051e-180,2.8184585006494e-178,0.19917629281234,0.228315013033845,0.19917629281234,0.501604101761333,0.387819345801268
"Lmnb1",54,5.02152720365262e-129,4.4109504877472e-127,0.763106733784537,0.339242114648119,0.296409788233586,0.763106733784537,0.504277519823595
"Serpinh1",55,3.72197210869687e-142,3.51318253295026e-140,0.0941774544816131,0.522753679388959,0.391753597184915,0.420576704676253,0.0941774544816131
"Dnajc9",55,4.86336493657203e-124,4.10448928627322e-122,0.758507292418034,0.415245919569659,0.427271110338427,0.758507292418034,0.637734191042152
"Mcm5",56,5.01698187743438e-124,4.21759636657276e-122,0.77337445070264,0.36120511278046,0.358427219418311,0.77337445070264,0.516807787626813
"Nqo1",56,0,0,0.856499792493431,0.477221893545057,0.856499792493431,0.478437514387882,0.624248057204216
"Slc38a1",56,1.03224230275886e-141,9.7008238417787e-140,0.899224674418274,0.543492457273349,0.478278825320823,0.568236045672892,0.899224674418274
"Col5a2",57,4.73219718636325e-139,4.40872795011785e-137,0.114926470179143,0.468050524585328,0.419263725130069,0.481401558751157,0.114926470179143
"Htatip2",57,0,0,0.852863917677598,0.681790931493183,0.852863917677598,0.478959647426551,0.774033114846725
"Pbk",57,2.13582614466845e-119,1.77471484399262e-117,0.779507857701929,0.38379617154628,0.451028687176516,0.779507857701929,0.55061979064602
"Topbp1",58,2.05547355117968e-108,1.61444694507071e-106,0.757535643579552,0.493545255531305,0.512447572152049,0.757535643579552,0.590356772167901
"Cltb",58,2.7053106546511e-138,2.48807652131388e-136,0.106415012459486,0.510311022506376,0.561887014308564,0.525963016109312,0.106415012459486
"Npnt",59,4.01905792093494e-169,4.62535537521085e-167,0.210633487910079,0.243151754390326,0.210633487910079,0.497251569238325,0.564691344134645
"Ptgr1",59,6.92342946160907e-137,6.28688293009646e-135,0.742030091511768,0.476795497067592,0.742030091511768,0.488757590407056,0.875262187021487
"Gpnmb",59,0,0,0.866900571334049,0.678493592452467,0.866900571334049,0.477138128782414,0.859926139451041
"Uhrf1",59,5.4487413318647e-102,4.17303780082059e-100,0.762667359842846,0.38288429956134,0.421696441626303,0.762667359842846,0.602117556222232
"H19",60,0,0,0.158849205704521,0.263590264969035,0.158849205704521,0.544823662118817,0.523896959959645
"Dhfr",60,8.05841467277587e-102,6.14982773662437e-100,0.769694836221141,0.420370979850156,0.432970341013362,0.769694836221141,0.5623584746449
"Id2",60,1.17220384187579e-112,9.51962221924857e-111,0.235222619396814,0.235222619396814,0.298818030137085,0.455598101055367,0.663220345898322
"Fam129a",61,0,0,0.867820267452442,0.760024509925774,0.867820267452442,0.526962941931787,0.760723008723186
"Hat1",61,9.87497483520504e-100,7.43074592407161e-98,0.750041628938443,0.443230835773554,0.41240208316762,0.750041628938443,0.557078261396365
"Eea1",61,1.96217410850376e-133,1.75949787454622e-131,0.78512373067061,0.763689249273734,0.78512373067061,0.552618172470419,0.546809617449586
"Metrnl",61,3.86919788337995e-134,3.48405889741511e-132,0.112274154433333,0.547043861001046,0.542395875904531,0.496918192421615,0.112274154433333
"Cars",62,6.3857485255676e-109,5.07113262061771e-107,0.768678535502934,0.768678535502934,0.687568689737909,0.531118737754314,0.693216766616614
"Ctgf",62,3.16587798201193e-129,2.79233032995404e-127,0.0999709144724763,0.501902924784855,0.477910756984384,0.497559226916722,0.0999709144724763
"Racgap1",62,6.97881054431278e-93,5.19691978284267e-91,0.753353591471119,0.410312116255599,0.454812200753269,0.753353591471119,0.49834975949576
"Mmp14",63,6.94496863961958e-129,6.07571829647386e-127,0.112572582454843,0.484058339920687,0.40626745265274,0.489618880993672,0.112572582454843
"Hist1h1e",63,7.24536665106525e-87,5.12919525320973e-85,0.766416624462213,0.483974900112524,0.417394267122035,0.766416624462213,0.577943804659001
"Rrm2",63,1.59225583262411e-229,2.48311143289166e-227,0.163926628757773,0.213762315036235,0.163926628757773,0.729998094404968,0.668069530792641
"Col5a1",64,1.40673363528881e-128,1.22568075162147e-126,0.107450005965469,0.498066267945359,0.357212984235619,0.505539002030929,0.107450005965469
"Calr",64,3.04709810772221e-123,2.54172861923603e-121,0.112600709798145,0.215961960727774,0.241167784093582,0.393510374622078,0.112600709798145
"Scpep1",64,0,2.96439387504748e-323,0.846996318683672,0.724144746109319,0.846996318683672,0.509003962102958,0.674692592865051
"Cenpq",64,4.94764502636244e-81,3.41276501962646e-79,0.764163060104258,0.543835861385515,0.560318820603134,0.764163060104258,0.572115571853617
"Pmepa1",65,5.68942403576967e-127,4.89768378695208e-125,0.123526173574763,0.599711018197667,0.445715669794702,0.431116538007029,0.123526173574763
"Nasp",65,1.90931553366848e-80,1.30861081528913e-78,0.751175880026806,0.303972878333656,0.25728082211001,0.751175880026806,0.676739243454829
"Mt1",65,0,1.48219693752374e-322,0.845042465528275,0.627690697662857,0.845042465528275,0.394735390864398,0.804544791403295
"Cks1b",66,1.54574026699885e-75,1.01420354530738e-73,0.743300720800913,0.449421738100091,0.386145091293396,0.743300720800913,0.531417315192536
"Tnfaip2",66,5.68808053956366e-187,7.33013061628453e-185,0.810793042210866,0.755786811704442,0.810793042210866,0.489451060738604,0.613442984638761
"Hmgb1",67,1.34765432060652e-308,2.90028686337716e-306,0.133733183475683,0.273399173722178,0.133733183475683,0.667747804089484,0.603250840883928
"Rad51ap1",67,2.46279048753279e-74,1.58687766713151e-72,0.781224913928493,0.43556673610317,0.384218798428309,0.781224913928493,0.605852465593459
"Prss23",67,1.39139982781892e-125,1.18356979029611e-123,0.125239468782667,0.398035013232708,0.35214589958792,0.485072706763456,0.125239468782667
