"","Top","p.value","FDR","summary.logFC","logFC.1","logFC.2","logFC.3","logFC.4"
"Evi2a",39,4.82256417369703e-175,1.44147782752962e-172,-1.14444850242023,-0.836608914240352,-0.552639365828726,-1.14444850242023,-0.848103817535377
"1190002N15Rik",40,2.78876911480028e-186,9.6801774386476e-184,-1.23568389715519,-1.23568389715519,-1.10410924886326,-0.609281925307451,-0.564012402891787
"6430548M08Rik",41,7.28046581486799e-184,2.37398340608755e-181,-1.0495860475806,-1.0495860475806,-0.744261289894156,-0.360849150594646,-0.23932825964862
"Snai2",41,8.97091330641068e-167,2.50731201645795e-164,-1.59423999063958,-0.956236657905314,-0.618350022634167,-1.35815821942072,-1.59423999063958
"Dmpk",42,1.23886432623246e-178,3.80879988069275e-176,-1.57756323146288,-1.57756323146288,-1.49453168194937,-1.27630628084775,-1.18336751818506
"Prune2",42,5.81862391087982e-164,1.58509626817775e-161,-1.28119845395311,-0.614471793168551,-0.663907851706784,-1.28119845395311,-1.15804691030681
"Arhgap22",43,6.67137627548776e-164,1.79468361030964e-161,-1.73834410453772,-1.47206882778256,-1.73834410453772,-1.33465936663035,-1.16365716484543
"Rhoc",44,4.59643627545788e-163,1.22123339610036e-160,1.57072561081665,1.23792540222419,1.57072561081665,0.769801221262299,0.738994330609069
"Itgb1",44,7.97193231795746e-172,2.31843182992926e-169,1.78568466734787,1.78568466734787,1.67221673761096,1.56416079361459,1.63686649614049
"Sqstm1",44,8.37524893473594e-161,2.19809429663971e-158,-2.17287880668134,-0.327384215404112,0.243169819305028,-2.17287880668134,-2.12150262071407
"Hbegf",44,7.27333154329599e-165,2.00678677106766e-162,2.44538868169067,2.4076404126467,2.3192719279589,2.28528467352411,2.44538868169067
"Akap12",45,1.73436642660668e-167,4.91122366671086e-165,2.97630609557665,2.97630609557665,2.81379508841775,2.82900227466049,2.88039079142192
"Cdkn2a",46,1.38527054104578e-153,3.59185630287302e-151,-1.59826705044926,-1.36802190445023,-1.57800530100942,-1.59826705044926,-1.2356745850704
"St3gal1",46,1.32046175310473e-168,3.7890209851423e-166,-1.37295880772587,-1.37295880772587,-1.05762798654876,-0.983348502813441,-0.932362260627075
"Ctsl",47,1.64139011255042e-153,4.20528054907118e-151,-1.97794547403847,-1.40190254945745,-0.379190263098617,-1.97794547403847,-1.65041246207434
"Ampd3",49,1.15847216192161e-147,2.89900923217615e-145,-1.34046698650771,-0.298015391227424,0.155921955452688,-1.30344319152768,-1.34046698650771
"Ckap4",50,4.25724966369252e-138,1.0068161539816e-135,1.67276719674923,1.19129580183267,1.26408403601128,1.67276719674923,1.31829775854243
"Cyba",52,1.51631323869712e-150,3.83912673058833e-148,2.13866677536107,1.72654826095757,2.13866677536107,1.72221027543158,1.78540772101979
"Slc7a3",54,7.54844940255931e-134,1.71000189044719e-131,-1.03171994135905,-0.326200598292799,0.0358676467241836,-1.01047374534133,-1.03171994135905
"Pdgfa",54,1.18041286675255e-147,2.91996152935423e-145,2.06393100936877,1.78588860775023,2.06393100936877,1.58247972801984,1.58107572664361
"Gsta2",55,8.6700700564571e-130,1.90396507841845e-127,-1.06158078164108,-0.790552873996335,0.0435220672124744,-1.06158078164108,-0.933446975246145
"Selenom",55,1.92985107392204e-147,4.71958238203148e-145,2.04323822314393,1.84497711461799,2.04323822314393,1.84811970723961,1.9329692470821
"Pmepa1",56,3.59442500969255e-136,8.40821963408607e-134,2.26972761836579,2.26972761836579,1.72739068036474,1.667791060144,1.91093701577138
"Gclm",56,5.50467320584741e-129,1.18466072063043e-126,-2.01535750714077,-1.24581671403373,-0.195880163564006,-2.01535750714077,-1.93265210330311
"Tmsb10",56,3.8183024460609e-147,9.2329985327725e-145,-1.42174815696524,-0.955682717283356,-1.42174815696524,-0.706029751285667,-0.608798066645177
"Serpine1",57,2.07332716074846e-132,4.60000761097598e-130,3.05206668936734,2.94308559068567,2.68558695321308,2.96179103399268,3.05206668936734
"Smyd4",57,5.59395956653547e-134,1.28071918969587e-131,-1.38309073874244,-1.38309073874244,-1.07903678884135,-1.21429252159044,-0.948752031449368
"Fbln2",58,6.03103510557401e-141,1.4421545167451e-138,2.70562030436872,2.27533491424761,2.70562030436872,2.07686435488695,1.89202937104337
"Actn4",58,4.94076861461938e-127,1.04245373877669e-124,1.40092440287951,0.896559013387383,1.03644805195763,1.364125285153,1.40092440287951
"Mt2",58,2.05678071086294e-126,4.25615169985406e-124,-2.06400407083144,-0.692709404027732,0.203088974099188,-2.06400407083144,-1.88818626939174
"Serpinh1",59,1.46511201202386e-129,3.18491672836007e-127,1.31999144875102,1.31999144875102,0.981275455284671,1.05674978650378,1.25917454751458
"Gabarap",60,3.25026317945279e-134,7.52138858978515e-132,1.55266741084007,1.03420270453034,1.55266741084007,0.184327704151518,0.461171548463368
"Lonp1",60,4.31815174122101e-123,8.68513491802044e-121,-1.61058704887586,-0.675321205625484,-0.284780629873946,-1.40356297688573,-1.61058704887586
"Chrnd",61,4.59684520978908e-122,9.16006534813614e-120,-0.885649101514934,-0.575692919839427,-0.465106484821665,-0.885649101514934,-0.769010520388768
"St8sia2",61,1.77600357117518e-133,3.9813930057563e-131,-1.07532399919248,-0.891730218867608,-1.07532399919248,-0.198494168117076,-0.191923011908379
"Ehd4",62,4.63007305266786e-127,9.86572298677849e-125,-1.68285739166719,-1.68285739166719,-1.4277862555082,-0.780193567813844,-0.630318013516801
"Fermt2",62,2.8467087398322e-116,5.37403673595873e-114,1.81395684511266,1.76985509679084,1.51582094877497,1.73944911926639,1.81395684511266
"1700012B09Rik",63,1.34403509675764e-126,2.80825041915731e-124,-1.24301733263828,-1.24301733263828,-0.874972879030186,-1.22030153260564,-1.02920863505763
"Cspg4",63,3.55251533363985e-123,7.21261155615697e-121,1.83990666055576,1.83990666055576,1.74373300098095,1.80329085172401,1.78103401702532
"Pak1",64,1.51549026489768e-125,3.1061777134156e-123,-1.53748574364524,-1.53748574364524,-1.24022892964222,-0.700783181895697,-0.557806049410888
"Nudt14",64,3.22410062266149e-119,6.2509792342612e-117,-1.0830412649234,-0.974335001877925,-1.0830412649234,-0.782399167226106,-0.810063212590943
"Ctgf",65,1.44297404393392e-115,2.70036907821754e-113,2.86394692687565,2.86394692687565,2.80969863040835,2.83933950102477,2.85779035440966
"Cnn2",66,9.93940393487594e-118,1.90987421502202e-115,1.92729818171788,1.92729818171788,1.71375311089448,1.81481268570873,1.89393074324414
"Ghitm",67,1.66325507683788e-113,3.03346716174818e-111,-1.64004238379065,-0.630369212972636,-0.0444579199689483,-1.58957231044161,-1.64004238379065
"Cltb",67,2.29343023319897e-114,4.25490621109269e-112,1.63362044526414,1.51477753802007,1.63362044526414,1.52292230836495,1.50229476457112
"Psph",68,1.78326751621123e-112,3.19814168469849e-110,-1.89469150454042,-0.348070804114385,0.0349378546849959,-1.72996958766049,-1.89469150454042
"Tnnt3",69,2.71104839307484e-111,4.82185722870775e-109,-1.01161666119519,-0.403689414027388,-1.01161666119519,-0.0723425690788599,-0.0361623961842678
"Cpe",69,1.57924174096745e-121,3.11806068874865e-119,1.74939214037462,1.74939214037462,1.5817942658006,1.59309392374049,1.67299224270457
"Fth1",69,5.66262984262873e-114,1.04158510122405e-111,-1.50790391083087,-1.02824679074679,0.0591381271733873,-1.50790391083087,-1.27952779799992
"Dok7",70,2.00681468832372e-120,3.92624171885581e-118,-0.877734881935758,-0.877734881935758,-0.720510555209538,-0.481770265508619,-0.496000351554389
"Rcn3",70,6.51614692560453e-111,1.1401138047637e-108,1.77861269153949,1.76703353696317,1.63703109890753,1.75769350603791,1.77861269153949
"Calr",71,5.67978708337986e-109,9.85763692108208e-107,1.34568576091365,0.517907188293332,0.615762385940002,1.04230136283369,1.34568576091365
"Fxyd5",72,4.41164233453202e-105,7.3033042062665e-103,1.87355347792575,1.68801600454851,1.87355347792575,1.64237338450585,1.69675114983034
"Slc44a2",72,1.84301693947028e-116,3.51005022604783e-114,-1.47831787780636,-1.47831787780636,-1.26127196803375,-1.05264181608327,-1.02767961953118
"mt-Co2",72,1.5308871711027e-112,2.76859015204213e-110,-1.16083646901998,-0.844706347825198,-0.219081623623023,-1.16083646901998,-1.03937372858447
"Creg1",73,2.77807734346216e-111,4.90057397611878e-109,-1.55939549761269,-0.896026034069351,0.392897636130106,-1.55939549761269,-1.38711128791501
"Sh3bgrl3",73,7.35325288210983e-104,1.19885875209004e-101,1.70285234323084,1.00524395139283,1.70285234323084,0.830701615360495,0.981201725931349
"Metrnl",74,1.28235276412577e-103,2.07500104035719e-101,1.73645359671119,1.73645359671119,1.71721671285735,1.57451998713433,1.63387125148125
"Thbs1",75,4.14771974973547e-105,6.91961835147729e-103,2.7957740471257,1.70505232550485,0.73831896915453,2.53358272270226,2.7957740471257
"Reep5",75,1.08603983889543e-100,1.69367125890354e-98,1.31146944780554,1.00136265173655,1.31146944780554,0.623455657544989,0.662997466230476
"Atp6v1g1",76,5.37080962343009e-107,9.17342808776512e-105,-1.44509463250571,-0.238457359633929,-0.441225636142688,-1.44509463250571,-1.39090657899842
"Lrrn1",76,3.81243050623518e-100,5.8605226374776e-98,-0.973209676611613,-0.524955616114352,-0.973209676611613,-0.204900189714231,-0.16587910749798
"Avil",76,2.58661729453812e-104,4.24935807601179e-102,-0.998826615446918,-0.400489696292753,0.0461763459523165,-0.952441841056982,-0.998826615446918
"Chka",77,3.61592093928694e-103,5.80733093540256e-101,-1.26414567339431,-0.403303034359127,-0.413425135840107,-1.17763389368886,-1.26414567339431
"Trib3",78,4.46396609187672e-101,7.01233680753853e-99,-1.2216875032059,0.138999203641042,0.116490474073242,-0.900112001247699,-1.2216875032059
"Fez1",78,4.77387005451659e-97,7.0854108581552e-95,1.60571421462337,1.52165274559666,1.60571421462337,1.37650306026855,1.33783371057879
"Park7",79,2.74959715371782e-105,4.62297502696575e-103,-1.36068890941774,-1.20508627430308,-0.998172524225293,-1.36068890941774,-1.31778983365034
"Inhba",79,1.98062035276897e-99,3.0230447242511e-97,3.25502191136396,3.25502191136396,3.18313783278649,3.22857375557518,3.23688241896264
"Vcam1",80,3.82932487477284e-107,6.59287205039889e-105,-1.22020290932092,-1.22020290932092,-0.905525366642637,-0.774146486843029,-0.68617191046685
"Tspo",80,2.79713290954132e-95,4.1230888593314e-93,1.38321366561321,0.913626789237983,1.38321366561321,0.682782168996607,0.823360811608521
"Tmsb4x",81,3.23079647171374e-95,4.72992999100352e-93,1.57894455714238,0.776766067671775,1.57894455714238,0.578416857982909,0.703048795738483
"Npnt",82,2.27710680119126e-94,3.31119023435381e-92,-1.31360489290798,-1.09627824695201,-1.31360489290798,-0.244391583614243,-0.16665508099999
"Ugcg",82,1.92589276486822e-106,3.26355418840383e-104,-1.630769409707,-1.630769409707,-1.54888900404163,-1.31315583692442,-1.20290070009411
"Ahsa2",83,2.7946277979008e-94,4.03645535829687e-92,-1.44215952717008,-1.06478641251489,-1.44215952717008,-0.678930222610432,-0.587826355563701
"Tuba1a",83,1.29959978024169e-101,2.05652109342513e-99,1.52106110796964,1.52106110796964,0.790287589468391,1.50505033341027,1.46902239656472
"Anxa5",84,4.73837900106924e-94,6.79831029880065e-92,1.68087541796516,1.21745906445704,1.68087541796516,0.58756356815615,0.840723848558042
"Rtn2",85,3.98713039942197e-98,6.04274882577182e-96,-0.87616183348895,-0.838532729246245,-0.633573335992918,-0.87616183348895,-0.710658782997304
"Fstl1",85,7.62066038891107e-103,1.21484616466487e-100,2.10316639349351,2.10316639349351,1.90524139290486,1.85952908863326,1.84649871688453
"Csrp1",86,2.41212081709246e-100,3.73462245357174e-98,1.82157167682963,1.82157167682963,1.61345540663884,1.80208692848199,1.56161370830467
"Myl6",86,1.68418227833546e-93,2.38455834289853e-91,1.15643720638975,0.990629584107928,1.15643720638975,0.560737429070395,0.696102353387803
"Col5a2",87,4.17547534868059e-91,5.65159779741863e-89,1.98952352379344,1.88788826419282,1.72211246730406,1.92087560396335,1.98952352379344
"Ftl1",88,7.13886463402038e-98,1.07437416635492e-95,-1.25587171548066,-1.04991620524519,-0.611924592008617,-1.25587171548066,-1.12725499779325
"Cavin3",88,5.88035626652704e-93,8.27131681123709e-91,1.69494654936166,0.835090051681492,1.69494654936166,0.966903362982094,0.664207461875286
"Prss23",89,1.07405468098503e-89,1.42683523391844e-87,2.31984462016689,2.01222443438709,1.86816524439603,2.2210562715617,2.31984462016689
"Rrm2",89,1.04648229641091e-92,1.45299003232642e-90,-1.84917712047133,-1.65985443630492,-1.84917712047133,0.164043365198361,-0.746503840075205
"Rgs16",90,1.06250258785131e-88,1.38582534503928e-86,2.04878985464345,1.70773754260128,1.83693301453298,1.96152402158398,2.04878985464345
"Sytl2",90,3.74880880145823e-92,5.13873338956571e-90,-1.1012563367124,-0.987353198782029,-1.1012563367124,-0.790842189573001,-0.736907119335885
"Scx",90,1.14245480924841e-97,1.70741457984963e-95,-1.23852794081809,-1.23852794081809,-0.630128329849842,-0.694387357124588,-0.506803665981745
"Mmp14",91,2.05222557602293e-88,2.6446674623706e-86,1.50316723616418,1.44832406585062,1.22005189255214,1.43090489322522,1.50316723616418
"mt-Co3",91,1.68370402522224e-93,2.38455834289853e-91,-1.04823674839552,-0.761289113420227,-0.219626083516972,-1.04823674839552,-0.90421655798128
"Prrc2c",92,9.50167921236943e-93,1.32782882032081e-90,-1.37850406464157,-1.37850406464157,-1.18816613823087,-0.93195051504234,-0.792615468819703
"Nid1",92,2.16354759839776e-91,2.946943535767e-89,1.56125345771669,1.2916162225677,1.56125345771669,1.15113356178109,1.09663806365147
"Sh3kbp1",93,1.60501718980526e-90,2.15884843386243e-88,1.66279989610247,1.66279989610247,1.59156073570665,1.58269426872573,1.62871341303219
"Ier3",93,2.11182945191658e-90,2.82289948041595e-88,1.8532349582759,1.75702879352688,1.8532349582759,1.22584816533086,1.2797119052846
"Maoa",94,2.16967426964693e-92,2.99317692032509e-90,-1.33960539157086,-0.765218257241567,-0.0376079903693193,-1.33960539157086,-1.1430518980149
"Cd9",94,1.14169254307759e-89,1.50738436929892e-87,1.62058532827898,0.89090364227369,1.62058532827898,0.726593755659313,1.30985119439843
"Sptbn1",95,3.8473818537373e-89,5.04875029721219e-87,1.32457588014657,1.14414048403205,1.32457588014657,1.14089641110367,1.18562275207812
"Col5a1",96,3.21545754229004e-85,4.11903939093003e-83,1.49872135487533,1.49356976672823,1.14030677123711,1.48696446489741,1.49872135487533
"Eva1b",97,9.11421708522941e-84,1.14038991797222e-81,1.58478853879724,1.55005911625192,1.45114411522637,1.50270845282843,1.58478853879724
"Deptor",97,2.54704376904724e-84,3.22440758550975e-82,-1.07639984882374,-0.748446726647109,-1.07639984882374,-0.236089525373406,-0.182681392409932
"Rps20",99,1.95140127315145e-88,2.52988595177663e-86,-1.01311658615371,-0.554232486414137,-0.449537351784284,-1.01311658615371,-0.932977162033688
"Cxcl12",99,1.03700621996799e-83,1.29002374912896e-81,-1.22597471228631,-0.774637889247383,-1.22597471228631,-0.858863209414311,-0.888218397942655
"Sdc4",100,5.93820265074242e-84,7.47345375711263e-82,-1.52638314580729,-1.52638314580729,-1.19922446431008,-0.954883045907817,-0.739612802987492
"Anxa2",100,5.1932684691378e-83,6.35024606388144e-81,1.07872662435826,1.05149677410285,1.01469227450875,0.816611247601688,1.07872662435826
"Hsp90aa1",100,2.624945347556e-83,3.24663498992834e-81,-1.32068670397137,-0.992209194881176,-1.32068670397137,-0.6462017955419,-0.722992774258698
"Plpp3",101,2.33546622492077e-82,2.83963664556605e-80,1.77245701135988,1.62084848080839,1.77245701135988,1.48480345654878,1.641514215878
"Mif",101,1.12840993225156e-81,1.3566765448037e-79,-1.33048884984218,-1.1283687402374,-0.967002399336958,-1.31969875013175,-1.33048884984218
"Jph2",102,3.53894073212814e-83,4.35208819977887e-81,-0.961787866127498,-0.961787866127498,-0.645381928605843,-0.818234727378239,-0.823727009761371
"Hmgb1",102,1.60316846088138e-81,1.91676602481268e-79,-1.24711659811089,-0.878587364967806,-1.24711659811089,0.173762174515217,-0.306163365303484
"mt-Nd1",103,2.44414648895089e-82,2.95508295442206e-80,-1.00173498428602,-1.00173498428602,-0.279797149428573,-0.6467963688037,-0.577959050233624
"Pclaf",104,1.71876819614983e-84,2.18873434019767e-82,1.91385903968224,-1.08499656143164,-1.20711225508777,1.91385903968224,0.125363093845634
"Cyc1",104,2.2494722047242e-81,2.6746348794403e-79,-1.33770742540899,-1.08805282707532,-1.33770742540899,-0.900734732640565,-0.941098570200081
"Col8a1",106,1.50344914055138e-78,1.76807262042658e-76,1.72062617249362,1.49842185075308,1.33998685261197,1.72062617249362,1.71455863076046
"Emp1",107,6.42131358455938e-77,7.3900047942942e-75,1.65768219530784,1.38912625057785,1.65768219530784,1.36118292401279,1.49417637117236
"Atf4",107,8.04714224804397e-78,9.36121882811646e-76,-1.48541802981709,0.565802785347198,-0.434588049320849,-1.08371172848801,-1.48541802981709
"Olfm1",108,6.02741034061388e-76,6.75603635106004e-74,-1.18038321712071,-1.10386438345333,-1.18038321712071,-1.03510554388949,-0.84426792778622
"Itga5",108,1.72762864808656e-76,1.95685769134056e-74,1.85077999761225,1.84955678525489,1.83944770682732,1.84126296899449,1.85077999761225
"Pitx3",108,7.34711752581975e-78,8.59333240615044e-76,-0.841569153786717,-0.841569153786717,-0.72721145877684,-0.552524865457826,-0.447408443881764
"Phf10",109,2.58998938650852e-76,2.91828071136382e-74,-1.37162782831048,-0.0308167715171057,0.0059911241600048,-1.03746363755661,-1.37162782831048
"Kcnq4",110,1.06687057389035e-76,1.21482124977217e-74,-0.841328646544214,-0.841328646544214,-0.635587208005431,-0.525816516082357,-0.497797651386499
"Egln3",110,1.08476061584149e-75,1.20959239448314e-73,-0.905839390813212,-0.694862216576123,-0.905839390813212,-0.295355238532791,-0.225615902438943
"Igfbp2",111,1.7256421079017e-75,1.904489425854e-73,-1.10844241576894,-0.109343188442233,-1.10844241576894,-0.0856382671741227,-0.0410871727098362
"Col6a3",111,1.32233734417219e-75,1.46690834968711e-73,1.90523579130228,1.90523579130228,1.89194332060814,1.89655901337047,1.9031390013362
"Uqcrq",111,1.05436001424703e-80,1.24675175091264e-78,-1.15455946908379,-0.687927927310912,-0.289607252381802,-1.15455946908379,-1.11024339532145
"Pkig",112,3.75939733208185e-75,4.10690304485953e-73,-1.4620026073681,-1.11861183934743,-1.4620026073681,-0.408357752972762,-0.346494926284911
