"","Top","p.value","FDR","summary.AUC","AUC.cap50","AUC.cap50_r16h","AUC.cap50_r4h","AUC.cap50_r8h"
"Pnrc2",5833,1,1,0.544564942489594,0.544564942489594,0.493674396150329,0.538122900448347,0.509320107043024
"Cnr2",5834,1,1,0.500363557512634,0.500363557512634,0.499971802697372,0.499991446432674,0.499936591958723
"Fuca1",5835,1,1,0.591367455757268,0.591367455757268,0.566922655524655,0.57997068744846,0.603748368391407
"Hmgcl",5836,1,1,0.51988148788909,0.51988148788909,0.502471175045307,0.52038929554216,0.527757877910051
"Gale",5837,1,1,0.454278266729215,0.454278266729215,0.491589623607674,0.425693205534891,0.48960411256618
"Lypla2",5838,1,1,0.482677179387785,0.482677179387785,0.499094783257092,0.489592228752415,0.489112629931796
"Pithd1",5839,1,1,0.43208688377426,0.43208688377426,0.493777293456774,0.426729653507207,0.434223329309053
"Eloa",5840,1,1,0.473029008006752,0.473029008006752,0.493140260210837,0.46837201524141,0.48376119750383
"Gm13008",5841,1,1,0.499799550067078,0.499799550067078,0.499802242559165,0.499731487810992,0.499952373654556
"Rpl11",5842,1,1,0.411100083447429,0.411100083447429,0.403433673439216,0.503018745928327,0.45964492246906
"E2f2",5844,1,1,0.440573092670354,0.440573092670354,0.618957269662444,0.41622569826785,0.504032270161632
"Asap3",5845,1,1,0.479684115517721,0.479684115517721,0.499665664394575,0.475130904492613,0.482856046933326
"Tcea3",5846,1,1,0.485271783375312,0.485271783375312,0.506780335754879,0.479112083851493,0.485168643514179
"Zfp46",5847,1,1,0.522342688441502,0.522342688441502,0.499992312270208,0.521344118043419,0.516285897576606
"Hnrnpr",5848,1,1,0.417871965376849,0.417871965376849,0.463690744672215,0.398286842658351,0.412323304383349
"Gm27022",5849,1,1,0.500497809637595,0.500497809637595,0.500100908173562,0.500131061598951,0.5
"Htr1d",5850,1,1,0.499733617474694,0.499733617474694,0.49993538006147,0.499733617474694,0.499968217852154
"6030445D17Rik",5851,1,1,0.499796871389753,0.499796871389753,0.49970931779731,0.499325874157124,0.499857027211019
"Luzp1",5852,1,1,0.412638280749571,0.412638280749571,0.474797471328262,0.435054927867243,0.445931722571163
"Kdm1a",5853,1,1,0.408370431688212,0.408370431688212,0.484521105506296,0.440893837311848,0.413991070247735
"Ephb2",5854,1,1,0.444938116719041,0.444938116719041,0.469315367341771,0.44197825508623,0.430348157335445
"Epha8",5855,1,1,0.5,0.5,0.5,0.5,0.5
"Zbtb40",5856,1,1,0.490040810312091,0.490040810312091,0.493482498587447,0.489435296976366,0.485587999110975
"Gm13001",5857,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Wnt4",5858,1,1,0.51400452288036,0.51400452288036,0.499846191643814,0.515646045703281,0.51094393416614
"Cdc42",5859,1,1,0.454749156985768,0.454749156985768,0.478490377166475,0.483186968413247,0.506539778498743
"2810405F17Rik",5860,1,1,0.502486634726224,0.502486634726224,0.49473438893569,0.492568381406709,0.492886861553839
"Gm13010",5861,1,1,0.499665350985233,0.499665350985233,0.499875087830969,0.499460845958282,0.500006187674802
"1700013G24Rik",5862,1,1,0.500363292297058,0.500363292297058,0.501687268528101,0.500646614777352,0.500405573957464
"Hspg2",5863,1,1,0.49397862510972,0.49397862510972,0.484685450890728,0.484608780778005,0.464709503043461
"Usp48",5864,1,1,0.514483846992254,0.514483846992254,0.505593172865862,0.51249190902356,0.52447609769976
"Rap1gap",5865,1,1,0.517935866417916,0.517935866417916,0.513535914869413,0.515323488933779,0.517420523379786
"Rap1gapos",5866,1,1,0.500199123855038,0.500199123855038,0.500605449041372,0.500393184796855,0.501407789770061
"Alpl",5867,1,1,0.500794824562018,0.500794824562018,0.501920669079789,0.500648674616015,0.501125094283913
"Ece1",5868,1,1,0.504262306055805,0.504262306055805,0.49694678854496,0.50301151903675,0.502227594179536
"Gm13012",5869,1,1,0.5,0.5,0.5,0.500131061598951,0.500117315814172
"Eif4g3",5870,1,1,0.604982191304451,0.604982191304451,0.560676563229965,0.606793766858383,0.603412077641193
"1700095J12Rik",5871,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"2310026L22Rik",5872,1,1,0.500629568736133,0.500629568736133,0.50054074846232,0.500520021980922,0.50043735610531
"Hp1bp3",5873,1,1,0.528184273692291,0.528184273692291,0.548154729808554,0.517099453898367,0.52025550971815
"Sh2d5",5874,1,1,0.499371465604616,0.499371465604616,0.501196248387862,0.503408753685889,0.507258548804004
"Kif17",5875,1,1,0.501459879142323,0.501459879142323,0.500270441431595,0.501570679348756,0.501743861764095
"Ddost",5876,1,1,0.421657838170547,0.421657838170547,0.487864273399326,0.48009728024489,0.479159192497188
"Pink1",5877,1,1,0.566019185270479,0.566019185270479,0.526297734485167,0.577413205730401,0.579426150038739
"Cda",5878,1,1,0.557928439320904,0.557928439320904,0.509813629000912,0.580257144672594,0.57282396352697
"Fam43b",5879,1,1,0.500098262371193,0.500098262371193,0.500104967079851,0.50051796214226,0.500656299790469
"AB041806",5880,1,1,0.5,0.5,0.5,0.5,0.500469263256687
"Mul1",5881,1,1,0.460165469059208,0.460165469059208,0.512985865866856,0.454821558620565,0.473678975181049
"Camk2n1",5882,1,1,0.601705214159457,0.601705214159457,0.481946898753674,0.62904281741241,0.612573461450286
"Vwa5b1",5883,1,1,0.499733617474694,0.499733617474694,0.499733617474694,0.499733617474694,0.499733617474694
"Ubxn10",5884,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Pla2g2f",5885,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Pla2g2d",5886,1,1,0.502582271463207,0.502582271463207,0.50264425648632,0.501278601208951,0.504337810043134
"Pla2g5",5887,1,1,0.523720377276584,0.523720377276584,0.505242547874934,0.522738209867535,0.521760520984718
"Gm13030",5888,1,1,0.500099561927519,0.500099561927519,0.5,0.500131061598951,0.500234631628343
"Pla2g2e",5889,1,1,0.713515300923141,0.713515300923141,0.547555167525309,0.710766706862614,0.711869579065609
"Otud3",5890,1,1,0.54937475958208,0.54937475958208,0.484733673923059,0.57815429378606,0.575194092983127
"Tmco4",5891,1,1,0.523346582442686,0.523346582442686,0.508461448723111,0.524756921581593,0.521231193531217
"Htr6",5892,1,1,0.499098532254564,0.499098532254564,0.500924113505298,0.499843138048991,0.500043782486855
"Minos1",5893,1,1,0.382594341954537,0.382594341954537,0.436454273867041,0.393102438220551,0.368878858327748
"Gm16287",5894,1,1,0.49374515583749,0.49374515583749,0.498659405077235,0.493653218131328,0.494892636966994
"Capzb",5895,1,1,0.441104796858659,0.441104796858659,0.447133847676505,0.466290705379531,0.459809145858371
"Pqlc2",5896,1,1,0.525137105844566,0.525137105844566,0.495427763026536,0.542485952947699,0.543589231395787
"Akr7a5",5897,1,1,0.575453672461309,0.575453672461309,0.516846154549174,0.570520601528749,0.571730213878542
"Emc1",5899,1,1,0.47618390642176,0.47618390642176,0.487216514963924,0.478377454611979,0.478042942213117
"Ubr4",5900,1,1,0.614736555002422,0.614736555002422,0.49557237836318,0.620395230670509,0.570540586521569
"2700016F22Rik",5901,1,1,0.500222674998255,0.500222674998255,0.493214395730998,0.493878613358508,0.491627825986084
"Iffo2",5902,1,1,0.518170820897375,0.518170820897375,0.528017877466189,0.517718173572479,0.541528016916478
"Gm21969",5903,1,1,0.500298685782557,0.500298685782557,0.500201816347124,0.5,0.500117315814172
"Aldh4a1",5904,1,1,0.508954526561552,0.508954526561552,0.498317999986022,0.501815381199329,0.504634287168612
"Tas1r2",5905,1,1,0.500298685782557,0.500298685782557,0.500100908173562,0.500524246395806,0.500469263256687
"Pax7",5906,1,1,0.496830382120481,0.496830382120481,0.578931265782022,0.411772257254996,0.505759475205175
"Klhdc7a",5907,1,1,0.498467610918989,0.498467610918989,0.499075859614528,0.498793004368953,0.498502957708555
"Igsf21",5908,1,1,0.5,0.5,0.5,0.500131061598951,0.5
"Arhgef10l",5909,1,1,0.502705490620174,0.502705490620174,0.495848195829595,0.485791093257624,0.475485807474061
"Gm13025",5910,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.500117315814172
"Rcc2",5911,1,1,0.510972551885184,0.510972551885184,0.506665879973571,0.508408331244401,0.493228308699721
"Padi6",5912,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Padi4",5913,1,1,0.5,0.5,0.5,0.5,0.5
"Padi3",5914,1,1,0.458945769143207,0.458945769143207,0.473835187975746,0.457884329236233,0.458357448597923
"Padi1",5915,1,1,0.499462885413928,0.499462885413928,0.498873828226011,0.498661628557324,0.498385829399681
"4930515B02Rik",5916,1,1,0.499833152880655,0.499833152880655,0.499733617474694,0.499864644161125,0.499733617474694
"Padi2",5917,1,1,0.486066395764868,0.486066395764868,0.487865617408031,0.483758905310962,0.485941259090569
"Gm13031",5918,1,1,0.498300816842759,0.498300816842759,0.498406113196714,0.498133192659154,0.498471394316889
"Sdhb",5919,1,1,0.476337996671863,0.476337996671863,0.446724865827611,0.457235235669982,0.440307376183377
"Atp13a2",5920,1,1,0.518224977918151,0.518224977918151,0.499986183590514,0.504823618459227,0.517418117061807
"Mfap2",5921,1,1,0.497234888918169,0.497234888918169,0.497743597545733,0.497198968544518,0.497288610903258
"Crocc",5922,1,1,0.495451340685958,0.495451340685958,0.503124228875006,0.490014286203061,0.49294326939736
"Spata21",5924,1,1,0.5,0.5,0.500100908173562,0.5,0.500117315814172
"Szrd1",5925,1,1,0.428138142094868,0.428138142094868,0.494966579879545,0.408646050591034,0.416605925367392
"4921514A10Rik",5926,1,1,0.498894687562259,0.498894687562259,0.499326221556072,0.498508222945765,0.498680837733666
"Fbxo42",5927,1,1,0.529897195016408,0.529897195016408,0.491031053589928,0.513400716823854,0.512370661971201
"Rsg1",5928,1,1,0.49966630576131,0.49966630576131,0.500173484643625,0.499860489571281,0.499584582014442
"Arhgef19",5929,1,1,0.504544309778583,0.504544309778583,0.497074308090879,0.501893201205739,0.504390499031598
"Gm13055",5930,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499997870336298,0.499984124551519
"Gm13056",5931,1,1,0.518009172003335,0.518009172003335,0.498884768456868,0.51675762541799,0.512928958993092
"Epha2",5932,1,1,0.5582517901521,0.5582517901521,0.566150119321093,0.533870799936599,0.514659601633746
"Gm13074",5933,1,1,0.499866808737347,0.499866808737347,0.500068625084471,0.499866808737347,0.499866808737347
"Fam131c",5934,1,1,0.513331007923156,0.513331007923156,0.511997750667031,0.512201611422259,0.51465644529458
"Clcnka",5935,1,1,0.500065932592385,0.500065932592385,0.500674074125843,0.499866808737347,0.50010144036569
"Gm13075",5936,1,1,0.493825887459059,0.493825887459059,0.505208920777138,0.491141157601398,0.493525817104333
"Clcnkb",5937,1,1,0.506528546637735,0.506528546637735,0.503622587302773,0.504544946726986,0.502042088939012
"Hspb7",5938,1,1,0.498361100343359,0.498361100343359,0.497679649611555,0.498112629185051,0.49878143432552
"Zbtb17",5939,1,1,0.511086276324503,0.511086276324503,0.526797867004425,0.521699178368761,0.5112395362669
"Spen",5940,1,1,0.480548771341102,0.480548771341102,0.483396223980664,0.515488799714555,0.482510755928855
"Fblim1",5941,1,1,0.513808475526013,0.513808475526013,0.513621770145481,0.520337799575603,0.528969505888541
"Tmem82",5942,1,1,0.501061578389131,0.501061578389131,0.500068625084471,0.500915301528959,0.500570703622377
"Slc25a34",5943,1,1,0.500729236749883,0.500729236749883,0.499834525648256,0.500126802271548,0.500437512359724
"Plekhm2",5944,1,1,0.581442664529666,0.581442664529666,0.512452643853284,0.60265603976117,0.577574285223558
"Ddi2",5945,1,1,0.498565899811739,0.498565899811739,0.488463620641178,0.499577802899275,0.49357919361222
"Agmat",5946,1,1,0.50003230325725,0.50003230325725,0.499834579408604,0.500126802271548,0.499733617474694
"Dnajc16",5947,1,1,0.506817896831989,0.506817896831989,0.500891696015337,0.500879690758866,0.507816252059121
"Casp9",5948,1,1,0.515934257938486,0.515934257938486,0.500298235531612,0.512499799253012,0.512416663270737
"Efhd2",5949,1,1,0.494170110756147,0.494170110756147,0.581653985496533,0.47119182963249,0.515192960451133
"Gm29367",5950,1,1,0.500295980583674,0.500295980583674,0.499907102118319,0.499725063907367,0.499670021928119
"Fhad1os2",5951,1,1,0.499866808737347,0.499866808737347,0.500270333910899,0.499866808737347,0.499984093300636
"Fhad1",5952,1,1,0.501239776735162,0.501239776735162,0.505871920271253,0.500700624445327,0.502526758880938
"4930455G09Rik",5953,1,1,0.5,0.5,0.500100908173562,0.500262123197903,0.500117315814172
"Tmem51",5954,1,1,0.50006336000129,0.50006336000129,0.501085959033539,0.500378416801022,0.50082746087577
"Tmem51os1",5955,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.500117315814172
"Kazn",5956,1,1,0.513932649459056,0.513932649459056,0.502941309290272,0.510526613464642,0.515516157081437
"Prdm2",5957,1,1,0.500174458806398,0.500174458806398,0.493557951236139,0.50417983159597,0.507111138389659
"Lrrc38",5959,1,1,0.500099561927519,0.500099561927519,0.5,0.500131061598951,0.5
"Pramef8",5960,1,1,0.50071077774574,0.50071077774574,0.501046633338835,0.503960162022021,0.503723792697144
"Pramef12",5961,1,1,0.499866808737347,0.499866808737347,0.499967716910909,0.499866808737347,0.499866808737347
"Pramef12os",5962,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Gm438",5963,1,1,0.5,0.5,0.5,0.500131061598951,0.5
"Dhrs3",5964,1,1,0.503289972708256,0.503289972708256,0.496523049480487,0.505437729680739,0.499035785260934
"Vps13d",5965,1,1,0.518980099708326,0.518980099708326,0.507159534370872,0.520376238259793,0.51590276175302
"Tnfrsf1b",5966,1,1,0.520995340268402,0.520995340268402,0.51276966862659,0.514059516070582,0.519454080827783
"Tnfrsf8",5967,1,1,0.5,0.5,0.500100908173562,0.500393184796855,0.5
"Zfp990",5968,1,1,0.500756474389617,0.500756474389617,0.500084269345796,0.500364207405504,0.500496920287998
"Gm13212",5969,1,1,0.502449743239496,0.502449743239496,0.501606977448072,0.504418319018036,0.501694454118329
"Zfp980",5970,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.500131061598951,0.500117315814172
"Zfp986",5971,1,1,0.499966370664866,0.499966370664866,0.499967716910909,0.50012896684777,0.50010144036569
"Zfp987",5972,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.500262123197903,0.5
"Gm26573",5973,1,1,0.5,0.5,0.5,0.500131061598951,0.5
"Zfp600",5974,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Gm13166",5975,1,1,0.502847248345957,0.502847248345957,0.498787139664546,0.496563595598509,0.495288523150779
"Zfp992",5976,1,1,0.498636632806064,0.498636632806064,0.506112282788033,0.510924406714097,0.518234671379467
"Zfp981",5977,1,1,0.499732317918367,0.499732317918367,0.499535860033858,0.500120518018002,0.500038126077062
"Gm26880",5978,1,1,0.5,0.5,0.500201816347124,0.5,0.5
"Zfp993",5979,1,1,0.499965044586982,0.499965044586982,0.499568143122949,0.49972935814729,0.499819182391903
"Zfp989",5980,1,1,0.499866808737347,0.499866808737347,0.499967716910909,0.499997870336298,0.499984124551519
"C230088H06Rik",5981,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Rex2",5982,1,1,0.499966370664866,0.499966370664866,0.499866808737347,0.499866808737347,0.499984124551519
"Zfp991",5983,1,1,0.497324080916636,0.497324080916636,0.502507355759642,0.496372274990556,0.497352987721903
"Gm26624",5984,1,1,0.498764705408085,0.498764705408085,0.498978795305861,0.499048075237876,0.498455300112228
"Zfp988",5985,1,1,0.499866808737347,0.499866808737347,0.499967716910909,0.499866808737347,0.499866808737347
"Zfp978",5986,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Zfp982",5987,1,1,0.499799550067078,0.499799550067078,0.499600479972389,0.499993611008895,0.49960042621204
"Gm16503",5988,1,1,0.499966370664866,0.499966370664866,0.500068625084471,0.499866808737347,0.499866808737347
"Zfp985",5989,1,1,0.505036417281277,0.505036417281277,0.499910542780603,0.501789196809554,0.502113465955413
"Zfp979",5990,1,1,0.499966370664866,0.499966370664866,0.499866808737347,0.499997870336298,0.499984124551519
"Gm16211",5991,1,1,0.5,0.5,0.5,0.500131061598951,0.5
"Zfp534",5992,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"Zfp984",5993,1,1,0.499299141316831,0.499299141316831,0.499407265280976,0.499456586630879,0.499505173521152
"Gm20707",5994,1,1,0.499165658317044,0.499165658317044,0.499374417708229,0.499716370689962,0.499371638498788
"Zfp933",5995,1,1,0.498089731765209,0.498089731765209,0.49834501456099,0.499264113909776,0.498210418194314
"Miip",5996,1,1,0.477577906014813,0.477577906014813,0.531057433792787,0.475012585963352,0.48746358334623
"Fv1",5997,1,1,0.498922826934954,0.498922826934954,0.499172305679189,0.498485285420322,0.49979327541003
"Mfn2",5998,1,1,0.471877892838904,0.471877892838904,0.497710346770374,0.46080434255885,0.474615720394101
"Plod1",5999,1,1,0.498202766644028,0.498202766644028,0.473225196184951,0.496040571140892,0.495144081570304
"2510039O18Rik",6000,1,1,0.517449089748315,0.517449089748315,0.518005335176955,0.518543016762897,0.527019982064493
"Nppb",6001,1,1,0.49846395094403,0.49846395094403,0.498376625645729,0.499041337121575,0.499109631097079
"Gm13054",6002,1,1,0.500097121944213,0.500097121944213,0.499705285771195,0.500773626524019,0.500256663500744
"Clcn6",6003,1,1,0.491373598150026,0.491373598150026,0.469200078275067,0.493656185695503,0.484912698783741
"Mthfr",6004,1,1,0.517746051629622,0.517746051629622,0.486417098586264,0.51413761537715,0.508154605367602
"Agtrap",6005,1,1,0.549074906850985,0.549074906850985,0.521604402327393,0.536759426904007,0.548066826637853
"Draxin",6006,1,1,0.498533331338912,0.498533331338912,0.499144108376561,0.49852854203223,0.499425483769916
"Mad2l2",6007,1,1,0.51733852137436,0.51733852137436,0.492034974332122,0.500218552373318,0.514681352248201
"Fbxo6",6008,1,1,0.566004121025718,0.566004121025718,0.495299732757309,0.563933237486829,0.561681179993335
"Fbxo44",6009,1,1,0.500418616266372,0.500418616266372,0.500767294569613,0.500866319263821,0.502092559114795
"Fbxo2",6010,1,1,0.493910782965182,0.493910782965182,0.497335180180495,0.496262091078385,0.497080355020029
"Disp3",6011,1,1,0.499499644292868,0.499499644292868,0.499301760597643,0.499331914023032,0.499200852424081
"Ubiad1",6012,1,1,0.506804476923805,0.506804476923805,0.504424369135754,0.493794055235796,0.505533625074908
"Mtor",6013,1,1,0.458980247168187,0.458980247168187,0.492803505389744,0.447652970950689,0.469373197292824
"Angptl7",6014,1,1,0.498599582189989,0.498599582189989,0.499514678456669,0.49918119667549,0.498471300564241
"Exosc10",6015,1,1,0.461124939451284,0.461124939451284,0.502090686180956,0.449908773586026,0.459187940809328
"Gm13209",6016,1,1,0.500099561927519,0.500099561927519,0.5,0.500131061598951,0.500117315814172
"Masp2",6018,1,1,0.505628351927067,0.505628351927067,0.498808939485739,0.504767583865109,0.504407687017158
"Tardbp",6019,1,1,0.423231892618669,0.423231892618669,0.474480984158438,0.371370546820831,0.391261990651236
"Gm13203",6020,1,1,0.501974742141503,0.501974742141503,0.497930360995362,0.505694650913207,0.500601266985792
"Casz1",6021,1,1,0.498495432032992,0.498495432032992,0.499426914688241,0.500472506041612,0.499148475944445
"Gm13205",6022,1,1,0.54663646179506,0.54663646179506,0.504977401837636,0.548793737531866,0.551209446666868
"Gm17029",6023,1,1,0.500263730369539,0.500263730369539,0.500678133032132,0.500777850938902,0.500523077276933
"Pex14",6024,1,1,0.503784626280487,0.503784626280487,0.498610214358636,0.503748731802722,0.507356551572582
"Dffa",6025,1,1,0.491790066170226,0.491790066170226,0.493962659137351,0.492465703686273,0.493992861548339
"Cort",6026,1,1,0.500201431230556,0.500201431230556,0.500521717299059,0.498152918232784,0.497673840535995
"Kif1b",6028,1,1,0.567685296045296,0.567685296045296,0.528983117637856,0.596885873067854,0.590124608520191
"Ube4b",6029,1,1,0.482049705854708,0.482049705854708,0.528163406728753,0.489110366155524,0.485343710959835
"Ube4bos3",6030,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Ube4bos2",6031,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Ube4bos1",6032,1,1,0.500496430516595,0.500496430516595,0.500206009654283,0.500124672607847,0.50042160566036
"Rbp7",6033,1,1,0.491804838677852,0.491804838677852,0.50069576642634,0.49238481137813,0.492098433030733
"Nmnat1",6034,1,1,0.496254227801509,0.496254227801509,0.501297989846821,0.491444617222625,0.504513408753797
"Lzic",6035,1,1,0.478674890683444,0.478674890683444,0.497088635223673,0.468875034825238,0.471235406150224
"Gm13066",6037,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Clstn1",6038,1,1,0.539957034015701,0.539957034015701,0.520801975370234,0.533888535496606,0.534801889403376
"Pik3cd",6039,1,1,0.503555692194621,0.503555692194621,0.499198621369631,0.505627758525463,0.503526099612314
"Tmem201",6040,1,1,0.495284997476209,0.495284997476209,0.502576169005331,0.479482086735267,0.489775367404129
"Gm13068",6042,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.5,0.5
"Gm16188",6043,1,1,0.500099561927519,0.500099561927519,0.5,0.500131061598951,0.5
"Gm13073",6044,1,1,0.502654569229434,0.502654569229434,0.500068678844819,0.502094855919522,0.501978524643321
"Spsb1",6045,1,1,0.490576492734048,0.490576492734048,0.49984675612747,0.502992247325876,0.517627935489178
"Gm13070",6046,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"H6pd",6047,1,1,0.536597521783216,0.536597521783216,0.535309796694491,0.510241029053501,0.534068024921704
"Gm13067",6048,1,1,0.498962397099008,0.498962397099008,0.49838627562823,0.499160668113907,0.498429861893599
"Gpr157",6049,1,1,0.499152662753782,0.499152662753782,0.499529892635209,0.500812868196161,0.498633992660293
"Slc2a5",6050,1,1,0.500298685782557,0.500298685782557,0.500201816347124,0.500262123197903,0.500117315814172
"Eno1",6052,1,1,0.382072609871918,0.382072609871918,0.446727661365717,0.489372314790829,0.50205549556775
"Rere",6053,1,1,0.599821732697919,0.599821732697919,0.544030370295902,0.595216111988191,0.593838432185709
"Gm13091",6054,1,1,0.500653517702715,0.500653517702715,0.4987848010894,0.500478301519882,0.500236037918071
"Slc45a1",6055,1,1,0.499133593753812,0.499133593753812,0.499439198927804,0.498934469898775,0.499051785712946
"Gm13049",6056,1,1,0.499966370664866,0.499966370664866,0.499967716910909,0.499866808737347,0.50010144036569
"1700045H11Rik",6057,1,1,0.499467234949387,0.499467234949387,0.499870840763461,0.499598261635819,0.500171098583535
"Park7",6059,1,1,0.647975094984307,0.647975094984307,0.599006481885182,0.674684443190697,0.669726794781953
"Tnfrsf9",6060,1,1,0.499698555975445,0.499698555975445,0.500310573531523,0.499463080359543,0.499670178182534
"Camta1",6061,1,1,0.464058276773459,0.464058276773459,0.476205347326794,0.455493415149659,0.473425061757995
"Uts2",6062,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Per3",6063,1,1,0.491080534937697,0.491080534937697,0.483429689797415,0.487579836204423,0.491912240270788
"Vamp3",6064,1,1,0.482632543606215,0.482632543606215,0.476139087697643,0.477929073121479,0.496545527411149
"4930589P08Rik",6065,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"Dnajc11",6066,1,1,0.413390776905537,0.413390776905537,0.486174370614164,0.415009520644122,0.434986288362646
"Thap3",6067,1,1,0.540370239884307,0.540370239884307,0.490810851203721,0.509132207427848,0.509777119953639
"Phf13",6068,1,1,0.483268769253325,0.483268769253325,0.517368597612933,0.477667822736569,0.505949261816646
"Klhl21",6069,1,1,0.454363003105993,0.454363003105993,0.531213392562901,0.487855226159811,0.487273484225929
"Zbtb48",6070,1,1,0.498350863022095,0.498350863022095,0.498967747554307,0.495120905546971,0.503838389684509
"Tas1r1",6071,1,1,0.500095636736983,0.500095636736983,0.500011988557648,0.500111964450676,0.500678394164635
"Nol9",6072,1,1,0.435648118974435,0.435648118974435,0.507314740496111,0.424460200076668,0.457697929966522
"Plekhg5",6073,1,1,0.522924650981605,0.522924650981605,0.537189473508782,0.515638225298869,0.529384736368802
"Tnfrsf25",6074,1,1,0.50567900810223,0.50567900810223,0.502407979756003,0.505014589941982,0.509734587502097
"Espn",6075,1,1,0.497238681500916,0.497238681500916,0.497963880572462,0.499282024032382,0.499457828433653
"Hes2",6076,1,1,0.500199123855038,0.500199123855038,0.5,0.5,0.5
"Gpr153",6078,1,1,0.487413982631987,0.487413982631987,0.486863658918546,0.488732019179542,0.487401487842032
"Hes3",6079,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Icmt",6080,1,1,0.469848489767028,0.469848489767028,0.492844524535416,0.453386409673282,0.467729119597629
"Rnf207",6081,1,1,0.500325048210888,0.500325048210888,0.499647547157233,0.500624061289627,0.504819323645893
"Rpl22",6082,1,1,0.521640583245123,0.521640583245123,0.465998326977964,0.563896544428625,0.474218490422354
"Chd5",6083,1,1,0.504474929383701,0.504474929383701,0.500324040498745,0.503901997764202,0.503047336087245
"Kcnab2",6084,1,1,0.504008256054819,0.504008256054819,0.5002502006605,0.501940577494971,0.503576976049573
"Gm16333",6085,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Nphp4",6086,1,1,0.501015218706312,0.501015218706312,0.501244955263326,0.498148868380499,0.500382667060344
"Ajap1",6087,1,1,0.494036150368321,0.494036150368321,0.493845165896371,0.49399679223769,0.494279494645724
"BC039966",6088,1,1,0.500199123855038,0.500199123855038,0.5,0.5,0.5
"A430005L14Rik",6089,1,1,0.47628540442299,0.47628540442299,0.53457846779782,0.482844720982634,0.511705018166763
"Dffb",6090,1,1,0.494341227846278,0.494341227846278,0.486426130324761,0.489223168506673,0.496466368924922
"Cep104",6091,1,1,0.487403427052031,0.487403427052031,0.479970453312632,0.483204843623333,0.493111242892612
"Lrrc47",6092,1,1,0.479255288451644,0.479255288451644,0.527036643590933,0.467475775948207,0.499464359868166
"Smim1",6093,1,1,0.497753650586328,0.497753650586328,0.497965305221689,0.496137418470538,0.497002696576178
"Trp73",6094,1,1,0.49960042621204,0.49960042621204,0.49960042621204,0.499862514497424,0.49960042621204
"Trp73os",6095,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Wrap73",6096,1,1,0.468054147260843,0.468054147260843,0.492487179500964,0.462333755309321,0.489320448302665
"Tprgl",6097,1,1,0.49978435321453,0.49978435321453,0.497378107818529,0.521522416281523,0.538290862966879
"Megf6",6098,1,1,0.49825480194019,0.49825480194019,0.50164141095109,0.496104077014225,0.500793991180251
"Arhgef16",6099,1,1,0.499266678930235,0.499266678930235,0.499471159454806,0.499067661161428,0.499419452349529
"Prdm16",6100,1,1,0.508510502642926,0.508510502642926,0.50146822198938,0.509270879956094,0.507479836305376
"Gm13134",6101,1,1,0.499733617474694,0.499733617474694,0.499834498768082,0.499864644161125,0.499850902037983
"Gm13111",6102,1,1,0.49903419095564,0.49903419095564,0.499035458712859,0.499196628009197,0.498934469898775
"Ttc34",6103,1,1,0.499765920731944,0.499765920731944,0.49966910505686,0.499598296548339,0.499819182391903
"Gm13112",6104,1,1,0.5,0.5,0.500100908173562,0.5,0.500117315814172
"Mmel1",6105,1,1,0.499699988139559,0.499699988139559,0.500105020840199,0.499862584322463,0.49960042621204
"Fam213b",6106,1,1,0.562114548941503,0.562114548941503,0.5178699666202,0.548714102074432,0.565886611296769
"Tnfrsf14",6107,1,1,0.500199123855038,0.500199123855038,0.500100908173562,0.500131061598951,0.500117315814172
"Hes5",6108,1,1,0.5,0.5,0.500201816347124,0.5,0.5
"Pank4",6109,1,1,0.48237093496129,0.48237093496129,0.494936527844903,0.478279106043986,0.473291776742693
"Plch2",6110,1,1,0.499998780008347,0.499998780008347,0.499802242559165,0.499862549409943,0.499717742026212
