"","gene","importance","pvalue","qvalue"
"1","mmu00190",51.6713463233354,0,0
"2","mmu00240",28.305784752657,0,0
"3","mmu00360",25.040527039579,0,0
"4","mmu00350",21.8428838636249,0,0
"5","mmu00260",15.9859762915294,0,0
"6","mmu00010",15.4115873263416,0,0
"7","mmu00020",12.9468248426582,0,0
"8","mmu00983",7.30820237218502,0,0
"9","mmu00750",6.79117285066889,0,0
"10","mmu00230",6.41979159386147,0,0
"11","mmu00910",4.36424009596631,0.00581395348837209,0.0454545454545455
"12","mmu00670",3.83747641678009,0.159302325581395,1
"13","mmu00730",3.60445239255545,0.256976744186046,1
"14","mmu00270",3.38315284090767,0.315116279069767,1
"15","mmu00620",3.15816641910348,0.384883720930233,1
"16","mmu00062",2.45732340625519,0.57906976744186,1
"17","mmu00860",2.09281564572282,0.7,1
"18","mmu00130",1.75423256321072,0.769767441860465,1
"19","mmu00604",1.48018819757575,0.822093023255814,1
"20","mmu00563",1.21107137641675,0.912790697674419,1
"21","mmu00030",1.06361217285545,0.926744186046512,1
"22","mmu01040",1.02922884251379,0.927906976744186,1
"23","mmu00640",1.00037268925611,0.930232558139535,1
"24","mmu00480",0.993168094747872,0.930232558139535,1
"25","mmu00330",0.918220866145135,0.932558139534884,1
"26","mmu00790",0.913329327791854,0.933720930232558,1
"27","mmu00450",0.768378390214745,0.941860465116279,1
"28","mmu00630",0.599056198314896,0.96046511627907,1
"29","mmu00040",0.587923515996969,0.961627906976744,1
"30","mmu00980",0.587596049139666,0.961627906976744,1
"31","mmu00340",0.569545502427447,0.963953488372093,1
"32","mmu00400",0.513051985663775,0.965116279069767,1
"33","mmu00220",0.499912297841166,0.965116279069767,1
"34","mmu00510",0.479539387563532,0.965116279069767,1
"35","mmu00140",0.453238099121703,0.969767441860465,1
"36","mmu00280",0.420537840634177,0.976744186046512,1
"37","mmu00380",0.415951662265463,0.976744186046512,1
"38","mmu00250",0.412036067403635,0.976744186046512,1
"39","mmu00982",0.410465406746193,0.976744186046512,1
"40","mmu00600",0.409948399010021,0.976744186046512,1
"41","mmu00410",0.395739082281097,0.976744186046512,1
"42","mmu00310",0.373972210593327,0.976744186046512,1
"43","mmu00590",0.373649428864604,0.976744186046512,1
"44","mmu00051",0.37262140539014,0.976744186046512,1
"45","mmu00524",0.367059356795167,0.976744186046512,1
"46","mmu00071",0.365570059403144,0.976744186046512,1
"47","mmu00520",0.356523980217901,0.976744186046512,1
"48","mmu00513",0.351286751317597,0.976744186046512,1
"49","mmu00900",0.329733242829644,0.976744186046512,1
"50","mmu00561",0.286442176159849,0.976744186046512,1
"51","mmu00053",0.277846485077903,0.976744186046512,1
"52","mmu00052",0.262087733620087,0.976744186046512,1
"53","mmu00564",0.261071792275196,0.976744186046512,1
"54","mmu00740",0.252638916535683,0.976744186046512,1
"55","mmu00562",0.245339602714136,0.976744186046512,1
"56","mmu00830",0.241997979002706,0.976744186046512,1
"57","mmu00511",0.232294432998713,0.976744186046512,1
"58","mmu00565",0.229599331179325,0.976744186046512,1
"59","mmu00650",0.225169243221001,0.976744186046512,1
"60","mmu00770",0.202366960239062,0.976744186046512,1
"61","mmu00514",0.199074914776044,0.976744186046512,1
"62","mmu00603",0.188374381384907,0.976744186046512,1
"63","mmu00760",0.18530294458921,0.976744186046512,1
"64","mmu00500",0.175894497208699,0.976744186046512,1
"65","mmu00471",0.140854478876985,0.976744186046512,1
"66","mmu00100",0.133023124767708,0.976744186046512,1
"67","mmu00512",0.132480801469293,0.976744186046512,1
"68","mmu00061",0.127820977553643,0.976744186046512,1
"69","mmu00534",0.116696230849615,0.976744186046512,1
"70","mmu00531",0.107125433536799,0.976744186046512,1
"71","mmu00920",0.100944890881287,0.976744186046512,1
"72","mmu00533",0.0946502239608933,0.976744186046512,1
"73","mmu00072",0.0944264257984944,0.976744186046512,1
"74","mmu00592",0.0942168152054564,0.976744186046512,1
"75","mmu00120",0.0900042640876477,0.977906976744186,1
"76","mmu00532",0.0865099872739858,0.97906976744186,1
"77","mmu00601",0.0849475901162547,0.97906976744186,1
"78","mmu00515",0.0844869727661584,0.97906976744186,1
"79","mmu00430",0.067843404648891,0.986046511627907,1
"80","mmu00440",0.0599581500762357,0.988372093023256,1
"81","mmu00591",0.0430403419889543,0.988372093023256,1
"82","mmu00290",0.0355520274723712,0.988372093023256,1
"83","mmu00785",0.0339812363328058,0.988372093023256,1
"84","mmu00780",0.0196222347212019,0.988372093023256,1
"85","mmu00232",0.0146967784098058,0.991860465116279,1
"86","mmu00472",0.000585584541023471,1,1
