"","feature","orig_index","module","within_module_ordering"
"1","mmu00510",12,1,0
"2","mmu00513",14,1,1
"3","mmu00052",13,2,NA
"4","mmu00730",9,3,NA
"5","mmu00270",15,4,NA
"6","mmu00640",10,5,NA
"7","mmu00620",5,6,0
"8","mmu00010",2,6,0.333333333333333
"9","mmu00020",7,6,0.666666666666667
"10","mmu00190",1,6,1
"11","mmu00500",4,7,0
"12","mmu00030",6,7,0.5
"13","mmu00051",3,7,1
"14","mmu00910",8,8,NA
"15","mmu00400",11,9,NA
