"","gene","importance","pvalue","qvalue"
"1","mmu00190",30.8548855075739,0,0
"2","mmu00010",27.4016364094725,0,0
"3","mmu00051",22.3295297918458,0,0
"4","mmu00500",17.8088809204786,0,0
"5","mmu00620",15.8415682296443,0,0
"6","mmu00030",14.7271499855246,0,0
"7","mmu00020",12.1908139891299,0,0
"8","mmu00910",9.53404693625206,0,0
"9","mmu00730",7.82133869568548,0,0
"10","mmu00640",6.48915974853659,0,0
"11","mmu00400",6.04070620938844,0,0
"12","mmu00510",4.87628164216324,0,0
"13","mmu00052",3.73028349583248,0,0
"14","mmu00513",3.66288772489458,0.00116279069767442,0.00714285714285714
"15","mmu00270",3.57250361407852,0.00232558139534884,0.0133333333333333
"16","mmu00630",3.44170582927236,0.0104651162790698,0.05625
"17","mmu00600",2.84624808907354,0.406976744186047,0.997674418604651
"18","mmu00240",2.78868185728937,0.477906976744186,0.997674418604651
"19","mmu00260",2.56661700389675,0.686046511627907,0.997674418604651
"20","mmu00250",2.41635714209166,0.761627906976744,0.997674418604651
"21","mmu00330",2.29485422122346,0.815116279069767,0.997674418604651
"22","mmu00514",1.90349223162083,0.896511627906977,0.997674418604651
"23","mmu00230",1.30407793659881,0.95,0.997674418604651
"24","mmu00790",1.27605475007833,0.95,0.997674418604651
"25","mmu00053",1.27557612632606,0.95,0.997674418604651
"26","mmu00040",1.22272580771599,0.951162790697674,0.997674418604651
"27","mmu00534",1.2161259304345,0.951162790697674,0.997674418604651
"28","mmu00062",1.14952629402721,0.961627906976744,0.997674418604651
"29","mmu00520",1.04772851036572,0.966279069767442,0.997674418604651
"30","mmu00561",0.988698446362099,0.966279069767442,0.997674418604651
"31","mmu00562",0.944038830623007,0.966279069767442,0.997674418604651
"32","mmu00563",0.866000164115261,0.969767441860465,0.997674418604651
"33","mmu00590",0.800879191947737,0.973255813953488,0.997674418604651
"34","mmu00100",0.7424630176269,0.975581395348837,0.997674418604651
"35","mmu00564",0.741940703739184,0.975581395348837,0.997674418604651
"36","mmu00360",0.718686028037954,0.976744186046512,0.997674418604651
"37","mmu00531",0.662483828428275,0.976744186046512,0.997674418604651
"38","mmu00130",0.649990219596557,0.977906976744186,0.997674418604651
"39","mmu00511",0.622771203184844,0.977906976744186,0.997674418604651
"40","mmu00220",0.595450367713469,0.977906976744186,0.997674418604651
"41","mmu01040",0.590155254124899,0.977906976744186,0.997674418604651
"42","mmu00071",0.588417803724366,0.977906976744186,0.997674418604651
"43","mmu00532",0.559690572816318,0.977906976744186,0.997674418604651
"44","mmu00280",0.542842019583266,0.977906976744186,0.997674418604651
"45","mmu00980",0.453029315009239,0.982558139534884,0.997674418604651
"46","mmu00120",0.440138413184969,0.983720930232558,0.997674418604651
"47","mmu00670",0.43529954944242,0.983720930232558,0.997674418604651
"48","mmu00603",0.417253169773376,0.984883720930233,0.997674418604651
"49","mmu00604",0.414726735712215,0.986046511627907,0.997674418604651
"50","mmu00983",0.399546525367159,0.987209302325581,0.997674418604651
"51","mmu00565",0.395195514651738,0.987209302325581,0.997674418604651
"52","mmu00310",0.350035103276092,0.987209302325581,0.997674418604651
"53","mmu00982",0.342225996864375,0.987209302325581,0.997674418604651
"54","mmu00740",0.341839241057801,0.987209302325581,0.997674418604651
"55","mmu00480",0.334533174641388,0.987209302325581,0.997674418604651
"56","mmu00350",0.331825342807268,0.987209302325581,0.997674418604651
"57","mmu00860",0.330773872992176,0.987209302325581,0.997674418604651
"58","mmu00533",0.305515579848014,0.987209302325581,0.997674418604651
"59","mmu00515",0.293318461205987,0.987209302325581,0.997674418604651
"60","mmu00512",0.287128356071123,0.988372093023256,0.997674418604651
"61","mmu00650",0.269401502480788,0.988372093023256,0.997674418604651
"62","mmu00591",0.259505296994626,0.988372093023256,0.997674418604651
"63","mmu00770",0.249430950938262,0.988372093023256,0.997674418604651
"64","mmu00140",0.241301531541439,0.988372093023256,0.997674418604651
"65","mmu00601",0.229007113021238,0.988372093023256,0.997674418604651
"66","mmu00900",0.22744041933485,0.988372093023256,0.997674418604651
"67","mmu00061",0.215397499694934,0.988372093023256,0.997674418604651
"68","mmu00471",0.214245971125935,0.988372093023256,0.997674418604651
"69","mmu00440",0.212431019349041,0.988372093023256,0.997674418604651
"70","mmu00380",0.200543124440817,0.988372093023256,0.997674418604651
"71","mmu00410",0.186569140488708,0.988372093023256,0.997674418604651
"72","mmu00340",0.183076576502138,0.988372093023256,0.997674418604651
"73","mmu00760",0.176346503533514,0.988372093023256,0.997674418604651
"74","mmu00750",0.176098101760371,0.988372093023256,0.997674418604651
"75","mmu00830",0.174592600515597,0.988372093023256,0.997674418604651
"76","mmu00450",0.168704681016689,0.988372093023256,0.997674418604651
"77","mmu00072",0.166714833361338,0.988372093023256,0.997674418604651
"78","mmu00592",0.158666211287917,0.988372093023256,0.997674418604651
"79","mmu00920",0.14130139295194,0.988372093023256,0.997674418604651
"80","mmu00430",0.133572057000153,0.988372093023256,0.997674418604651
"81","mmu00785",0.10986387668981,0.988372093023256,0.997674418604651
"82","mmu00524",0.109079236229111,0.988372093023256,0.997674418604651
"83","mmu00290",0.106571363869384,0.988372093023256,0.997674418604651
"84","mmu00780",0.0431238236878578,0.990697674418605,0.997674418604651
"85","mmu00232",0.0284516694894835,0.993023255813953,0.997674418604651
"86","mmu00472",0.000218789570467854,0.997674418604651,0.997674418604651
