"","Top","p.value","FDR","summary.AUC","AUC.2","AUC.3","AUC.4","AUC.5"
"Myod1",1,0,0,0.998847750836602,0.575162018133908,0.650462325644689,0.66576316352048,0.998847750836602
"Pclaf",1,0,0,0.977068449343403,0.456956831645381,0.977068449343403,0.795634034824312,0.730324527433134
"Gsta4",1,0,0,0.983855686419774,0.983855686419774,0.300215935224876,0.394150032563897,0.899336145301464
"Atf4",1,0,0,0.0515469094127063,0.210168037513786,0.112980962101109,0.0515469094127063,0.335625991794315
"Chrna1",2,0,0,0.998640553184842,0.411280935262902,0.518034728175818,0.57074973194858,0.998640553184842
"Cth",2,0,0,0.0684044684627355,0.631883995745744,0.115446975573246,0.0684044684627355,0.548374896195621
"Blvrb",2,0,0,0.978183774894836,0.978183774894836,0.410049411444512,0.492386759668495,0.827911497003034
"Hmgb2",2,0,0,0.96096680955297,0.416333959124342,0.96096680955297,0.671403329969226,0.77610616413014
"Des",3,1.3067387752765e-314,2.53354280914756e-312,0.9889229833173,0.480132370232553,0.503479308702456,0.642188592195602,0.9889229833173
"Cdk1",3,0,0,0.948234456011431,0.562078187394941,0.948234456011431,0.649093066458523,0.717685635118358
"Sqstm1",3,0,0,0.0905777369531197,0.659427611695276,0.0905777369531197,0.0812093220577732,0.587678646308675
"Cbr3",3,0,0,0.919612065699637,0.919612065699637,0.454143444240321,0.494734011789291,0.776474679953627
"Peg3",4,1.67304460976457e-314,3.21478509327197e-312,0.989668401535894,0.451648299840886,0.603990065999864,0.634613914810193,0.989668401535894
"Eif4ebp1",4,0,0,0.0933170430986909,0.553652655121805,0.136704538341158,0.0933170430986909,0.508471095105367
"Cryab",4,0,0,0.910067153268285,0.910067153268285,0.482454541743213,0.46065195739681,0.173287782738462
"Top2a",4,0,0,0.941717493365993,0.53608240797645,0.941717493365993,0.531811431005139,0.677805184874571
"Ube2c",5,0,0,0.91853361910594,0.469842401690478,0.91853361910594,0.598810265996497,0.681840441363887
"Psph",5,0,0,0.104991059428698,0.60689649753472,0.150464992855685,0.104991059428698,0.593638209878066
"Taldo1",5,0,0,0.918407403977561,0.918407403977561,0.36725674627475,0.454935692517264,0.786655813456336
"Eno3",5,2.01837027041262e-313,3.84401297254035e-311,0.989555593925491,0.296480023796896,0.706154453289787,0.762520909667915,0.989555593925491
"Slc7a11",6,0,0,0.120869845499636,0.677142941329988,0.143645546710213,0.120869845499636,0.569171456056831
"Sct",6,0,0,0.108317099248209,0.108317099248209,0.619794025991699,0.59720707821467,0.718676730552609
"Sparc",6,8.49940127592376e-313,1.60452293736045e-310,0.0101556449026911,0.560450260839795,0.493148928352725,0.547881722621883,0.0101556449026911
"Dek",6,0,0,0.923705586174049,0.486749927739379,0.923705586174049,0.704113640544289,0.765493368852931
"Smc2",7,0,0,0.917334571681296,0.588887214500391,0.917334571681296,0.584918606828641,0.664561801632915
"Igfbp7",7,2.11863195483378e-310,3.9306101982737e-308,0.0102776612976164,0.467108256231952,0.48148950125876,0.470549840992064,0.0102776612976164
"Mthfd2",7,0,0,0.108870024476782,0.320700829804489,0.222271497584541,0.108870024476782,0.448603800268041
"Cyb5a",7,0,0,0.891528838301777,0.891528838301777,0.451222739334558,0.52919470227649,0.563489636006347
"Hes6",8,8.94643612599772e-296,1.61795169636637e-293,0.98156269784498,0.549551647401845,0.75794367558005,0.804267030586863,0.98156269784498
"Tubb4b",8,0,0,0.917740940327958,0.63467990649616,0.917740940327958,0.80036879235171,0.695222778586287
"Hmox1",8,0,0,0.117311696264544,0.333242523481194,0.117311696264544,0.129648740779777,0.302387048502339
"Fth1",8,0,0,0.897807430356196,0.897807430356196,0.30918180581071,0.397584835995618,0.831061230194947
"Capg",9,0,0,0.875301403960724,0.875301403960724,0.316826046131864,0.427083965139229,0.147194362908331
"Nupr1",9,0,0,0.112446617580527,0.434317789582684,0.1758458188746,0.112446617580527,0.263676442778093
"Birc5",9,0,0,0.909160427298088,0.5406141170594,0.909160427298088,0.6463926659143,0.679926494166399
"Ankrd1",9,3.28296486689168e-294,5.88772390836465e-292,0.977084926370834,0.617382285343862,0.479465632441995,0.61510752714901,0.977084926370834
"Trib3",10,0,0,0.106961216646863,0.489600307563652,0.199403184323331,0.106961216646863,0.45917976040716
"Crlf1",10,7.46444370129001e-286,1.30603490158916e-283,0.0226888006380372,0.68593496824742,0.48676531264884,0.49640817726692,0.0226888006380372
"Serpinb6a",10,0,0,0.882295726941846,0.882295726941846,0.218753269374702,0.352120945463344,0.558513603512494
"Smc4",11,0,0,0.908025011907192,0.513598859544997,0.908025011907192,0.514464137454448,0.596787120857075
"Sars",11,0,0,0.113339249522313,0.434718015204196,0.128733523848404,0.113339249522313,0.427158021097983
"Col4a1",11,9.55443874005792e-269,1.5939618304247e-266,0.0308170329625154,0.531311747752905,0.661671606450296,0.658799262216433,0.0308170329625154
"Nqo1",11,0,0,0.868278737978779,0.868278737978779,0.499276396543512,0.522778106454943,0.64217573978606
"Gdf15",12,0,0,0.128422150741844,0.543785418227636,0.167724311083895,0.128422150741844,0.562914415858842
"Rrm2",12,0,0,0.915594094032796,0.425447973756065,0.915594094032796,0.786237684963765,0.881965417725266
"Dpysl3",12,0,0,0.15292569924428,0.15292569924428,0.480803959991835,0.464492326354882,0.459054290718039
"Cst6",12,0,0,0.844503366082127,0.844503366082127,0.530279403959992,0.572516650674727,0.966747079088659
"Mki67",13,0,0,0.905797509695856,0.53658915838125,0.905797509695856,0.643411702122371,0.624730355278196
"Tagln",13,1.25329798353092e-265,2.05894854225721e-263,0.0299392384664085,0.425307942494577,0.508539062393686,0.491736326891813,0.0299392384664085
"Slc3a2",13,0,0,0.116196851659433,0.547273122697131,0.144333727971695,0.116196851659433,0.483530911094119
"Creg1",14,5.7235528808125e-319,1.13006172738957e-316,0.843140488678234,0.843140488678234,0.319262393685786,0.363424197378648,0.74670843508218
"Cebpb",14,0,0,0.13162282555197,0.483515149474251,0.16352097707015,0.13162282555197,0.386914974963617
"Aebp1",14,1.19102804473006e-261,1.92722665794247e-259,0.0338789538163012,0.505858217646184,0.400162563788528,0.377920699866927,0.0338789538163012
"Tk1",14,0,0,0.910230441586718,0.578464791538632,0.910230441586718,0.714372693390606,0.724881313567335
"Cenpf",15,0,0,0.886691664965639,0.562670528049749,0.886691664965639,0.630085710166399,0.700942584872927
"Gstm1",15,9.22535621767926e-307,1.6825329759379e-304,0.839598118698242,0.839598118698242,0.360618561611213,0.468030174220994,0.895326377412167
"Col1a2",15,8.84821746109024e-254,1.41053694800085e-251,0.0370423357424171,0.44144428635972,0.5486321153977,0.549665097302251,0.0370423357424171
"Phf10",15,0,0,0.137769315031263,0.510177157786327,0.228267619242022,0.137769315031263,0.514075462700312
"Fabp5",16,5.01353029331865e-247,7.59832291848708e-245,0.162418359529562,0.162418359529562,0.786902320201402,0.69039981505695,0.548032855627636
"Gadd45a",16,0,0,0.15896286058509,0.589412177387898,0.200310648431653,0.15896286058509,0.618148376540621
"Popdc3",16,2.15431510810103e-252,3.40904525304736e-250,0.963586657128997,0.743639718365984,0.478295012587603,0.556685459266956,0.963586657128997
"Chchd10",17,6.57291139156192e-241,9.68874151080818e-239,0.812810924122139,0.812810924122139,0.302106810913792,0.340304841166069,0.902776941861326
"Crip1",17,6.80725205203846e-247,1.02446763225119e-244,0.0474064938375143,0.287816887377262,0.619433449003198,0.590353198139301,0.0474064938375143
"Gal",17,0,0,0.837237023742644,0.594652152805256,0.81274133496632,0.837237023742644,0.874940266232538
"Cyb5r1",18,0,0,0.148791953982987,0.580399944997741,0.226246825882833,0.148791953982987,0.481848827935506
"Tm4sf1",18,7.41036940993984e-240,1.08488816375048e-237,0.0523149404306751,0.649765679151618,0.5742316935429,0.663200591950337,0.0523149404306751
"Esd",18,2.41488761871512e-223,3.26860354983451e-221,0.847808047728491,0.847808047728491,0.35330236102606,0.445308859865867,0.776110768522401
"Tpm1",19,0,0,0.850046070043037,0.275014690654387,0.767241668367694,0.850046070043037,0.390108449882012
"Col1a1",19,1.50196864597874e-233,2.16938706242334e-231,0.0417233582463843,0.480928612119018,0.49739228413962,0.498753440752765,0.0417233582463843
"Tuba1b",19,0,0,0.898579560454514,0.47102006740583,0.898579560454514,0.648879238485389,0.588133165601901
"Dynap",19,3.78910092686803e-211,4.94213582103791e-209,0.22078810379712,0.22078810379712,0.677451547934953,0.67072663063923,0.744788732394366
"Cdca8",20,0,0,0.881783479621691,0.521398516622749,0.881783479621691,0.597758692406232,0.648849148598538
"Atf5",20,0,0,0.164680119782112,0.620632890789647,0.188604803701436,0.164680119782112,0.373328400055911
"Akap12",20,1.65053852010455e-229,2.36808263274457e-227,0.0515928730585498,0.446319170251635,0.466780485813431,0.461638916923118,0.0515928730585498
"Ctsb",20,1.94946971551513e-208,2.4972939135477e-206,0.821658430359002,0.821658430359002,0.2655456079472,0.302522368000212,0.690378957927366
"Atp6v1g1",21,0,0,0.165451262162346,0.421289353976018,0.165451262162346,0.169024723704031,0.570020473101305
"Ccnd2",21,1.45199312724669e-194,1.76544316900992e-192,0.797210178785404,0.797210178785404,0.233398516704089,0.249571979470659,0.443139373309325
"Col4a2",21,1.74245337551316e-229,2.48339994002775e-227,0.053976468266693,0.559196910893534,0.624715098319385,0.61845935478739,0.053976468266693
"Atad2",21,0,0,0.887368605837926,0.593809607996655,0.887368605837926,0.569155973610814,0.723418103483716
"Mcm3",22,0,0,0.886360277607675,0.477132670499987,0.886360277607675,0.614941608706244,0.733035692262154
"Sat1",22,0,0,0.181732707355243,0.541621163522277,0.181732707355243,0.182909223786063,0.321541484752062
"Ptgr1",22,1.13925895549373e-182,1.33978098257818e-180,0.765799174404867,0.765799174404867,0.510851058039056,0.523204502932408,0.893713360137474
"Csrp2",22,9.78958613253346e-229,1.36806287765105e-226,0.0523713442358764,0.414075218395449,0.54827858746683,0.454737475328498,0.0523713442358764
"S100a16",23,2.15815226168553e-167,2.41904139706945e-165,0.792214710859298,0.792214710859298,0.469939579506022,0.567743015334033,0.417508201573715
"Stbd1",23,1.30460766014339e-312,2.44143143077702e-310,0.184667077651223,0.483700417287547,0.25737901612574,0.184667077651223,0.622336235744884
"Itgb1",23,3.96860199476649e-227,5.47488996983153e-225,0.0481681918716033,0.459552292836517,0.41965054092672,0.447321308720661,0.0481681918716033
"Hist1h1b",23,0,0,0.893363652446077,0.455629284774196,0.893363652446077,0.630005866473106,0.696275211103163
"Asns",24,0,0,0.173598217323263,0.516825948718812,0.173598217323263,0.171424956374321,0.532128955871833
"Selenow",24,1.69406023111287e-165,1.87927166153502e-163,0.819789111236456,0.819789111236456,0.390754358032251,0.421672060838972,0.638071581855406
"Prc1",24,0,0,0.882172729128394,0.542249255645449,0.882172729128394,0.480246342154587,0.583563964052852
"Hbegf",24,8.2941705772443e-209,1.06885535923879e-206,0.0676860462248094,0.476440680344269,0.47622098387426,0.508063268420974,0.0676860462248094
"Ccna2",25,0,0,0.87797750561339,0.528553608962001,0.87797750561339,0.612963994107012,0.597741545595817
"Lgals3",25,0,0,0.164790746410832,0.739442597004622,0.164790746410832,0.20906918626715,0.926217573978606
"Pck2",25,6.0482557578082e-285,1.04971380777247e-282,0.182456461323536,0.592786313417464,0.257425147989386,0.182456461323536,0.486698568527335
"Vat1",25,1.13184675572813e-150,1.11736119403784e-148,0.795144731709644,0.795144731709644,0.321206763285024,0.354652643475869,0.397671986384154
"Errfi1",26,2.19688001672443e-202,2.78112087293684e-200,0.931270730042837,0.577251851415326,0.660643342178676,0.781288950315613,0.931270730042837
"Rrm1",26,0,0,0.878903667415119,0.485638657608131,0.878903667415119,0.611879508608304,0.626374781085814
"Ctsl",26,2.34226071588633e-148,2.28089560482312e-146,0.806097477472927,0.806097477472927,0.30007172892427,0.406652663362218,0.866903463982964
"Tuba4a",27,1.33513183286366e-200,1.68031416228417e-198,0.931887389720694,0.629834403913018,0.737902252160305,0.71214167698271,0.931887389720694
"Txnrd1",27,1.92698914615028e-147,1.85967414413899e-145,0.807750519855535,0.807750519855535,0.558499816289039,0.555675017276266,0.780702498705015
"Mt2",27,0,0,0.173540083010138,0.733680268500824,0.173540083010138,0.19713968006178,0.676710983942182
"Hmmr",27,0,0,0.868597727427366,0.566803947815204,0.868597727427366,0.697969885438055,0.624139348642938
"Slpi",28,2.09130924411109e-147,2.0092440286837e-145,0.821589845909488,0.821589845909488,0.479320527998911,0.5072357808458,0.822778915172295
"Klf4",28,2.93896808971473e-257,4.7201143476681e-255,0.185330287407466,0.536862570120865,0.224226291079812,0.185330287407466,0.325798574282825
"Cspg4",28,1.37035420961936e-200,1.71461586890803e-198,0.0589659850521694,0.457526778523302,0.4895177791386,0.472477971724925,0.0589659850521694
"Hells",28,0,0,0.87165116690481,0.555918523694468,0.87165116690481,0.62478334650804,0.738072732953471
"Gclm",29,3.77414280037327e-146,3.59395253127585e-144,0.789584003322585,0.789584003322585,0.27607944478465,0.298096213473333,0.796595380807906
"Nasp",29,0,0,0.880779737361366,0.441420152715456,0.880779737361366,0.696027121666344,0.825514088618107
"Ghitm",29,1.2234120814034e-248,1.88064652884879e-246,0.171559901827721,0.6894764963561,0.195605661019256,0.171559901827721,0.688172960706445
"Ppp1r14b",29,3.41729006213263e-198,4.22663789811245e-196,0.940888318821276,0.383318376086365,0.659179492413418,0.734955297143492,0.940888318821276
"Pgd",30,3.47330526002283e-139,3.19440181627988e-137,0.802662502209912,0.802662502209912,0.463300823297272,0.524969598743183,0.768086957236707
"Ampd3",30,1.13656633939892e-245,1.69861417987537e-243,0.196535317328136,0.67485094668429,0.225779002517521,0.196535317328136,0.616494248620738
"Sox11",30,8.4905442217989e-251,1.32409421882132e-248,0.785403592569912,0.469285672192149,0.785403592569912,0.688882586020891,0.934466178272202
"Neat1",30,0,0,0.139372878818807,0.593125755930282,0.139372878818807,0.22180631027014,0.467833222334591
"Akr1b3",31,1.39404402327408e-186,1.6760458896582e-184,0.929665770454602,0.701930944102551,0.355011172348098,0.397912314456216,0.929665770454602
"Jund",31,0,0,0.171744900319793,0.470949013467135,0.171744900319793,0.203368946470919,0.262525180270179
"Gmnn",31,0,0,0.872972021500987,0.538745415309149,0.872972021500987,0.582862391432961,0.68108778767174
"Calm1",31,6.76742099535035e-132,6.01825071243533e-130,0.82345386124277,0.82345386124277,0.473147295366401,0.594714490022853,0.526422633876816
"Pmepa1",32,5.93523150525287e-180,6.86731813035182e-178,0.0837925392401109,0.34567303402002,0.339980662720283,0.400288981802333,0.0837925392401109
"Gars",32,3.07621780593839e-229,4.32701198703266e-227,0.179769815504392,0.460583248444643,0.230502061645234,0.179769815504392,0.417507379360812
"Anln",32,0,0,0.863110335442607,0.617175437562614,0.863110335442607,0.588539016189146,0.653704644680694
"Bgn",33,1.15667790623488e-177,1.32408857553623e-175,0.0774659398304597,0.420519687160621,0.502817228005715,0.503829066882765,0.0774659398304597
"Ifrd1",33,4.05260193615486e-224,5.55516218267454e-222,0.195237235863706,0.296479013551322,0.276863155746071,0.195237235863706,0.376382756550981
"Slc48a1",33,1.6518348873729e-110,1.27874599320692e-108,0.771628740364081,0.771628740364081,0.413089596516296,0.446435985012321,0.647314241549707
"Cebpg",34,3.34257732513931e-219,4.46805010026854e-217,0.198226701070051,0.418008777911542,0.278841654759475,0.198226701070051,0.389762956019832
"Psap",34,8.0694009837805e-107,6.11484431591336e-105,0.78232510825062,0.78232510825062,0.33857131387358,0.362049454036846,0.494755268329181
"Oaf",34,2.64657735699e-174,2.9977363841991e-172,0.094294829103048,0.698043042073922,0.468608015241206,0.511714949066087,0.094294829103048
"Tipin",34,0,0,0.872040987956726,0.539306718974937,0.872040987956726,0.614656620745771,0.711254450227342
"Prdx6",35,1.41295180889934e-99,1.03078426709568e-97,0.801557826737272,0.801557826737272,0.488980322514799,0.528597134045596,0.845310179817962
"Ehd4",35,1.81524024409468e-216,2.39667394436571e-214,0.80387987650577,0.581513039183497,0.752041777233449,0.80387987650577,0.901034343832992
"Tpx2",36,0,0,0.853282846839491,0.571289746849297,0.853282846839491,0.591703845854276,0.635135459575903
"Cpe",36,2.19739532328008e-170,2.47592380902147e-168,0.083954679624742,0.438009703969985,0.45443276859223,0.461319376430367,0.083954679624742
"mt-Nd1",36,4.1613037599276e-122,3.49825852411718e-120,0.898588096001579,0.814120735571027,0.639493311560182,0.67114547030388,0.898588096001579
"Tyms",37,0,0,0.865807525345309,0.465111253293822,0.865807525345309,0.644353801358569,0.614350081810184
"Gbe1",37,6.24610814160327e-87,4.25387637074192e-85,0.775257879213917,0.775257879213917,0.434088045179288,0.472447578754087,0.771883936426498
"Trp53i11",38,8.27746814151813e-197,1.0179393821349e-194,0.801119021459028,0.410685479684242,0.792590161257399,0.801119021459028,0.852769130838739
"Dmpk",38,1.14114019325551e-165,1.27246000513225e-163,0.912375455300395,0.52404123485684,0.587040375586855,0.626551905858021,0.912375455300395
"Plk1",38,0,0,0.864587398788868,0.583729770533943,0.864587398788868,0.671054241675491,0.702465487613363
"Ctsd",38,3.55915958919575e-83,2.33526443655735e-81,0.774698736351161,0.774698736351161,0.392274287269511,0.544783495655661,0.531471021106205
"Snrpa1",39,3.9368266827447e-211,5.10388235176795e-209,0.800988555487514,0.510710932260228,0.800988555487514,0.805056236939226,0.682224743675127
"Mt1",39,5.68774473638954e-81,3.68692633951319e-79,0.763105803580198,0.763105803580198,0.280813308838539,0.372309302337143,0.731783790894814
"Selenom",39,3.37435258152191e-164,3.70507356668036e-162,0.093834225434334,0.578348276549113,0.518129169218208,0.530201001277698,0.093834225434334
"Lmnb1",39,0,0,0.860021895624957,0.454616597773531,0.860021895624957,0.660757885351881,0.650427632931271
"Met",40,1.41807869516514e-162,1.54133694942676e-160,0.913461598546328,0.60309236170159,0.655136517656665,0.680712229607791,0.913461598546328
"Aars",40,1.95846814311341e-190,2.3678760060642e-188,0.203837966024172,0.401937314262142,0.24417794107641,0.203837966024172,0.422222112593835
"Spc24",40,0,0,0.856671320677689,0.319655394009805,0.856671320677689,0.625260850903752,0.729867870386358
"Idi1",40,2.27341483921821e-72,1.37433035828133e-70,0.251852846507216,0.251852846507216,0.669530570864802,0.642982339264437,0.405676064560157
"Cdc20",41,0,0,0.846193427230047,0.502757212732462,0.846193427230047,0.706118516014312,0.654052440739005
"Cavin3",41,1.21858848835347e-70,7.30508157600423e-69,0.752930610160264,0.752930610160264,0.537948071034905,0.448782574254801,0.282891558340117
"Ccnd1",41,5.22609466756976e-183,6.17971337037183e-181,0.812275396111224,0.771929793545092,0.711624086548275,0.812275396111224,0.83136840893581
"Asb5",41,3.49337584243861e-159,3.7590470752561e-157,0.914584248045189,0.446132976379897,0.443654242362387,0.510802961077442,0.914584248045189
"Cenpe",42,0,0,0.853469551609172,0.538707923973408,0.853469551609172,0.624447399776942,0.631239157067331
"Serpine1",42,3.20712113970934e-158,3.41685416077639e-156,0.0998321041250422,0.410538292516606,0.52202012655644,0.538147122528085,0.0998321041250422
"Nrn1",42,2.80835798117074e-70,1.67885200313266e-68,0.238298942890256,0.238298942890256,0.550940083010138,0.583362831418444,0.490058952665203
"Mcm6",43,0,0,0.858269714907804,0.556389662942789,0.858269714907804,0.673773534251751,0.669833173001817
"Prdx1",43,4.10101054808945e-63,2.34728319163388e-61,0.797229654075078,0.797229654075078,0.406529033136014,0.499318014215426,0.586997196253998
"Ddit3",43,2.98438489563143e-181,3.47172688318283e-179,0.184855517384812,0.477593342481668,0.233375205824318,0.184855517384812,0.384605707801978
"Serpinh1",44,2.52888721888818e-156,2.66785205086725e-154,0.0851238663739589,0.369634150790377,0.39841114513166,0.477246320611041,0.0851238663739589
"Nnmt",44,2.08697303238117e-175,2.37638871057544e-173,0.213443652857254,0.672795742376154,0.240898060828741,0.213443652857254,0.373448114254705
"Cnn2",45,6.67446629023484e-155,6.90582639577629e-153,0.105399965467058,0.436742940207493,0.479395087432809,0.491299456936939,0.105399965467058
"Igfbp3",45,2.55437911436702e-59,1.40955879282803e-57,0.752135490768881,0.752135490768881,0.609967857385861,0.566336536692801,0.752105440582785
"Thbs1",46,1.18408033425148e-121,9.87697398194814e-120,0.774280271581246,0.287924310156616,0.711242893107437,0.774280271581246,0.246069904541082
"Rcn3",46,7.14206034353149e-155,7.35427180158561e-153,0.0839809904376639,0.443633011457869,0.499044730217051,0.503986086184124,0.0839809904376639
"Pak1",46,5.82731415548211e-164,6.36597096142789e-162,0.786904225683552,0.597157505703678,0.736112322242635,0.786904225683552,0.892689047301908
"Tmsb4x",47,1.3072841824568e-54,6.94668219522292e-53,0.771088820229606,0.771088820229606,0.420305708648023,0.470930001706912,0.256598834102102
"Sfpq",47,1.19135491640358e-178,1.3710774949691e-176,0.795188950125876,0.481928418488617,0.795188950125876,0.795907157262909,0.703475822829563
"Mcm5",47,0,0,0.86056916377492,0.492633710211057,0.86056916377492,0.63879488721954,0.641651496838591
"Metrnl",47,1.18401530869141e-153,1.19630016236375e-151,0.0944814714322126,0.496014468961608,0.451960576988501,0.452956138998954,0.0944814714322126
"Srxn1",48,5.10416449533999e-54,2.69893671017718e-52,0.731489045851118,0.731489045851118,0.306468081921481,0.306008677077171,0.627447604482705
"Gnpnat1",48,1.42931722925966e-157,1.51528749216246e-155,0.220375073123764,0.516146951443669,0.279726624481187,0.220375073123764,0.375105037698462
"Incenp",48,0,0,0.858647288562292,0.580451243022992,0.858647288562292,0.5609726247827,0.697692212821588
"Hsp90b1",49,1.69443199539006e-155,1.7616362788787e-153,0.800640025587103,0.545247804820555,0.719915003061849,0.800640025587103,0.394038298677059
"Fermt2",49,1.84127435925329e-152,1.83454006877268e-150,0.10387229389178,0.420563801217346,0.49401069606042,0.513021946243883,0.10387229389178
"Cks2",49,0,0,0.845015513370076,0.595767351669291,0.845015513370076,0.61552644967345,0.718196887101946
"Fbxo5",50,0,0,0.866953065251412,0.542368773309312,0.866953065251412,0.524303538610176,0.676501319651711
"Shmt2",50,1.10789970226277e-154,1.13538616630465e-152,0.207132338684418,0.53111362737092,0.331163312240593,0.207132338684418,0.626159032419855
"Prkar2b",50,1.09565231418974e-56,5.89488336341941e-55,0.81327643620039,0.742520618831539,0.595644158671838,0.662209655154127,0.81327643620039
"Six1",50,5.79545232238513e-149,5.69515659497963e-147,0.904293431341112,0.50681682844627,0.622508321426141,0.59397485039665,0.904293431341112
"Pkia",51,3.19891948592359e-47,1.60475399199445e-45,0.255734546750517,0.255734546750517,0.60064410423896,0.588741890098089,0.586842949113243
"Pdgfa",51,5.99357488724659e-148,5.81025788956921e-146,0.10425643176044,0.581651358639985,0.437413567394706,0.437422149084648,0.10425643176044
"Herpud1",51,2.33848021248361e-152,2.31919044483224e-150,0.222427824980238,0.397958967192275,0.270630740967544,0.222427824980238,0.269856523848285
"Pbk",51,0,0,0.854736054977206,0.569788774487932,0.854736054977206,0.61620382845372,0.653047367685389
"Cenpa",52,0,0,0.81823512281418,0.518067961464744,0.81823512281418,0.758097572373883,0.68446576716575
"Ccnb1",52,0,0,0.835843627951283,0.494923291492329,0.835843627951283,0.591831897373179,0.655312564235383
"Emp2",52,3.28544597635687e-47,1.64432750830641e-45,0.263111766255848,0.740425678197497,0.285938273116963,0.263111766255848,0.461123800596927
"Csrp1",53,2.42555706876469e-140,2.24036110201227e-138,0.115031696307442,0.435879629239874,0.504709396475471,0.420252241771609,0.115031696307442
"Dut",53,0,0,0.853940627338913,0.432335771953899,0.853940627338913,0.608119861657295,0.730055992698749
"Fdps",53,1.91279723589258e-41,9.02748011264122e-40,0.265872641707989,0.265872641707989,0.597075607266789,0.560278408893175,0.323398370374025
"Aldh1l2",53,7.59729032205373e-146,7.202699780657e-144,0.222199811411119,0.670162481163129,0.294396230523236,0.222199811411119,0.546464237849749
"Cltb",54,1.3073898899237e-138,1.19221770428167e-136,0.104601103409717,0.551365599454467,0.516000027216439,0.489688977493624,0.104601103409717
"Ccnd3",54,2.3253892392146e-141,2.15709921625592e-139,0.771684986966155,0.458441555890433,0.749925236442812,0.771684986966155,0.674847685059569
"Prrc2c",55,2.33053953608774e-138,2.11626756776977e-136,0.903913404536971,0.573684169171234,0.659745975369123,0.714037790692857,0.903913404536971
"Cthrc1",56,2.83542541140146e-37,1.29556667258538e-35,0.236377259372132,0.236377259372132,0.535568932435191,0.54273528451566,0.272126160347961
"Uhrf1",56,0,0,0.842636347553923,0.534692169754931,0.842636347553923,0.61711570043866,0.702125420356347
"Lonp1",56,1.03958120984011e-128,9.09464521015022e-127,0.216977556597379,0.621642967989247,0.281137579097775,0.216977556597379,0.703715580112314
"Purb",57,1.66910232054839e-125,1.43110561914433e-123,0.791616180196842,0.260342108438637,0.710967762128325,0.791616180196842,0.888273764008452
"Tuba1a",57,1.80852894886369e-134,1.63535090371831e-132,0.107670095294476,0.2660950641085,0.487213934816629,0.479753541841708,0.107670095294476
"Prr13",57,6.98631705166954e-32,3.02520179615656e-30,0.724329772217685,0.724329772217685,0.369018520786555,0.487604258330309,0.554402538993447
"Ugcg",58,1.04592793494521e-133,9.41816530876831e-132,0.891691045279265,0.525514004529268,0.596926284275703,0.638611303069624,0.891691045279265
"Mcm7",58,0,0,0.839414220589236,0.453514896912858,0.839414220589236,0.647480946391373,0.748229693396808
"Plk2",58,3.1962002557056e-30,1.35404381305198e-28,0.699092715287541,0.699092715287541,0.376068980063959,0.410963609637588,0.625147381663008
"Npnt",59,7.2226236104662e-114,5.67292272703815e-112,0.756848245609674,0.442742620296395,0.736143076818398,0.756848245609674,0.800786199978622
"Clspn",59,0,0,0.854279784990134,0.554019009454215,0.854279784990134,0.583809014813673,0.648496419262804
"Gpx4",59,2.05829862807027e-29,8.68561662249024e-28,0.771150838082891,0.771150838082891,0.316704565557597,0.340292379053708,0.565414765299327
"Cyba",59,5.15673328879181e-131,4.56699823490078e-129,0.118211522491634,0.638799996632515,0.50926016193781,0.516065833760061,0.118211522491634
"Prrx1",60,6.27909804593319e-28,2.57886391310168e-26,0.712661660338601,0.712661660338601,0.591237463427911,0.584474014341372,0.499353082887283
"Ezh2",60,0,0,0.837539007960808,0.493355221987434,0.837539007960808,0.578261999340436,0.65171587610896
"Slc44a2",60,1.02720273781048e-130,9.06001234443414e-129,0.885011716533879,0.569105034671067,0.624787738994353,0.641288933743655,0.885011716533879
"Id2",60,1.17220384187579e-112,9.10721981263859e-111,0.764777380603186,0.56658040291961,0.709392148057427,0.764777380603186,0.852297180631953
"Maoa",61,7.07633930809342e-25,2.7790127417788e-23,0.721990071530999,0.721990071530999,0.335281676532626,0.384998235086481,0.732762553135509
"Lig1",61,0,0,0.840614451928965,0.443860625398135,0.840614451928965,0.577812203258378,0.653344679871406
"Ctgf",61,8.19556028397638e-129,7.19904705597768e-127,0.0991707160652179,0.475961739755128,0.495669687691366,0.498097075215145,0.0991707160652179
"Eea1",61,2.25774039598586e-110,1.74153516351298e-108,0.236310750726266,0.529156332696317,0.30048351364224,0.236310750726266,0.285852511449315
"Fbln2",62,1.58505539754806e-128,1.38105170893245e-126,0.127299441717438,0.665751861237158,0.451939919711506,0.375209958420958,0.127299441717438
"Cars",62,6.3857485255676e-109,4.89066526757076e-107,0.231321464497066,0.405860883572004,0.273914295434442,0.231321464497066,0.432992279420833
"Gsta1",62,5.222609474284e-24,2.03247339052561e-22,0.779963687284095,0.779963687284095,0.412414669660475,0.427385011326933,0.769489981335767
"Col5a1",63,1.80229955604385e-126,1.56400357845244e-124,0.108216373547766,0.358964975347202,0.507505082669933,0.501933732054641,0.108216373547766
"mt-Nd2",63,8.8892781560631e-24,3.44075818698981e-22,0.778545947933066,0.778545947933066,0.452917683881064,0.513630302819387,0.769267326081416
"Plagl1",64,3.96586022205564e-23,1.52682071268085e-21,0.295321440497939,0.295321440497939,0.490819541403007,0.439482192602609,0.593370826241747
