"","Top","p.value","FDR","summary.logFC","logFC.2","logFC.3","logFC.4","logFC.5"
"Sct",1,0,0,-3.47628245733147,-0.484243338612646,-1.00968231089185,-0.402555139108111,-3.47628245733147
"Popdc3",1,0,0,-2.16082605325256,-1.8209594209744,-1.99253112576155,-2.16082605325256,-1.15913987066813
"Myod1",2,0,0,-3.90358074748076,-3.46963979316543,-4.14417487636128,-3.73055221246718,-3.90358074748076
"Asb5",2,0,0,-1.7978661493124,-1.49065244094136,-1.54639571782169,-1.7978661493124,-1.73462693765076
"Sox11",2,0,0,-2.02135715157791,-1.14463241779618,-1.95830544852567,-0.739318783341894,-2.02135715157791
"Dynap",2,0,0,-2.64052548985497,-0.255094487766729,-1.10813919139601,-0.26969828982619,-2.64052548985497
"Chrna1",3,0,0,-3.88503226401518,-3.45948898022364,-3.663673289089,-3.59541464484942,-3.88503226401518
"Ttn",3,0,0,-2.22237209665217,-0.601318694150401,-1.59814029616954,-0.737891839688671,-2.22237209665217
"Gal",3,0,0,-2.55674089295387,-0.263859468514471,-2.55674089295387,-0.430137564717748,-1.88872872349648
"Cox6a2",4,0,0,-1.56690694854434,-1.56690694854434,-0.710422472564578,-1.53572244019387,0.0928283779743112
"Rapsn",5,0,0,-1.56409589845557,-1.40511147968169,-1.24157522644316,-1.56409589845557,-1.31342313447787
"Slpi",6,0,0,-1.76105998151419,-1.40477011554274,-1.36228872678746,-1.76105998151419,0.0136670587576258
"Iqsec3",6,0,0,-1.28849297346738,-0.556004136021037,-1.28849297346738,-0.620507200910497,-1.17660050244257
"Sparc",6,0,0,2.25757644467025,2.2561423093587,2.10451543364291,2.05097910319633,2.25757644467025
"Des",7,0,0,-3.53906286540176,-3.01238470881099,-3.45645089696157,-3.57119771112522,-3.53906286540176
"Hes6",7,0,0,-2.80540218602831,-1.52073572453502,-2.80540218602831,-1.72031009312051,-2.59559486211842
"Peg3",7,0,0,-3.32769702423858,-2.67057912172991,-3.21758342061338,-2.83263693226427,-3.32769702423858
"Igfbp7",8,2.82025666845371e-314,2.09292219864678e-311,4.20306420768632,4.1519093666662,4.20306420768632,4.14998472082637,4.10438513356779
"Crlf1",9,0,0,3.53495310675092,2.94199866686232,2.9568561638048,2.82113076120012,3.53495310675092
"Ankrd1",9,7.62521155165546e-319,5.86080831915893e-316,-3.82657249627496,-3.10201248901766,-3.6299164975336,-3.82657249627496,-3.09976383188899
"Myf5",10,0,0,-1.37035313442567,-0.96389204817371,-1.37035313442567,-0.933162593176363,-1.1001403256136
"Cdh15",10,0,0,-1.3798970621364,-0.204918917474702,-0.972332816515374,-0.350209202801879,-1.3798970621364
"Pax7",12,0,0,-1.20459302143604,-0.823626570069729,-1.20459302143604,-0.947481348707263,-1.02866770915939
"Col4a1",12,2.81568908043717e-285,1.89363889687773e-282,3.1822412263382,3.19946204037971,2.62763000239169,3.1822412263382,2.74705650353733
"Eno3",12,0,0,-3.70155395132642,-2.1429617951405,-3.1562603947394,-2.39135525709365,-3.70155395132642
"Gm3776",13,7.48402323717904e-288,5.1956020673331e-285,-1.26517892027137,-1.05215152743092,-0.7120951060513,-1.26517892027137,0.0142210421394248
"Cxadr",13,4.58794853097826e-270,2.82106400957673e-267,-1.07154026025908,-1.07154026025908,-0.662575579880534,-1.06713535085189,-0.310229942752104
"H19",14,0,0,-2.15830671571237,-0.14993982193241,-1.36640245294244,-0.00294271404866561,-2.15830671571237
"Jsrp1",14,0,0,-1.28858340509261,-0.767448496556477,-1.28858340509261,-1.06282393232797,-1.27778320615522
"Trp53i11",15,0,0,-1.50845506753864,-0.175243348344232,-1.25594632635144,-0.180492707758409,-1.50845506753864
"Chchd10",15,1.78297131342845e-275,1.16276744352408e-272,-2.87963127564853,-2.59622243611312,-1.89528217853086,-2.87963127564853,-0.680352189606862
"Ank1",15,4.84184332924422e-322,4.00361155450996e-319,-1.31011183661121,-0.460277592058703,-1.31011183661121,-0.532028600354791,-1.25347719601198
"Rbm24",15,3.34927101315781e-320,2.66972176035791e-317,-1.39899573026054,-0.935807629122981,-1.39899573026054,-1.32502174613127,-1.1697759952545
"Vgll2",17,2.90024138615408e-235,1.48609749693855e-232,-1.08585683973784,-1.08585683973784,-1.05928607674082,-0.930842467855959,-0.709519864966082
"Tm4sf1",18,2.67923794843849e-239,1.40633853386202e-236,3.17096175337894,3.17050447971729,2.57336219195905,2.87118710058692,3.17096175337894
"Capg",18,3.81254594139903e-301,2.73499337349496e-298,2.75975153404482,0.988212901193792,1.33146344446346,0.623707826996838,2.75975153404482
"Gsta1",18,7.33825856367162e-273,4.64490183967011e-270,-1.37660773843882,-1.17133471036681,-0.804222958684624,-1.37660773843882,0.0527168175475456
"Gstm1",19,1.43984749469992e-267,8.60748831484405e-265,-2.17913698359376,-1.68085169557048,-1.5143144161554,-2.17913698359376,-0.286907187256421
"Col1a2",19,8.72343185704636e-231,4.26674947717018e-228,3.83134566950322,3.83134566950322,3.69806254772956,3.82757317852424,3.50458123030819
"Cst6",20,1.48628883622647e-255,8.64497893092718e-253,-2.62368098170655,-2.42461782103984,-2.63846168321233,-2.62368098170655,-1.25418905291892
"G0s2",21,7.43531752147585e-251,4.21093337841272e-248,-2.17017638997591,-1.49937352525477,-1.74578246125753,-1.6394719348566,-2.17017638997591
"Crip1",21,1.32373737694868e-233,6.62515164867773e-231,3.57262651713176,3.47408666321102,3.1078108963452,3.57262651713176,2.28637036285065
"Col4a2",22,4.95071274829033e-221,2.26689976714804e-218,2.60297218626728,2.60297218626728,2.22666211608166,2.58572457204444,2.41039520757841
"Met",23,8.42629599325721e-249,4.64980297617676e-246,-1.48018788199064,-0.894815928187589,-1.48018788199064,-0.941917050516423,-1.12649241858873
"Tagln",23,5.4600384024316e-218,2.39807115221892e-215,4.88266719625709,4.85753108482303,4.85292811138797,4.88266719625709,4.63752817791531
"Ptgr1",24,2.31030625681777e-223,1.08087175984727e-220,-2.35343442101209,-2.25507029895988,-2.35212304415178,-2.35343442101209,-0.875133546051858
"Six1",25,1.85904072430823e-239,1.00021038569599e-236,-1.48566591622814,-1.14844032423208,-1.48566591622814,-1.04554248033847,-1.4573552646283
"Gadd45a",26,6.42526477742373e-202,2.71133575048892e-199,-1.6571449422517,-1.6571449422517,-0.312950850809517,-1.55726739672199,-0.0694630768229756
"Cryab",27,1.22902081627928e-229,5.87772377492145e-227,4.15595208066328,1.83805960844818,2.01512699001409,1.796083366974,4.15595208066328
"Aebp1",27,2.22357627074291e-217,9.57071698453177e-215,2.83232657069597,2.56572498143325,2.85044310674486,2.49467736157133,2.83232657069597
"Col1a1",28,3.16213905657945e-188,1.08019674026424e-185,3.22737160661618,3.22354904287798,3.22654616438423,3.22737160661618,3.17133985007478
"Cth",29,1.35911144247759e-186,4.5702245864937e-184,-2.05248835427332,-2.05248835427332,-0.000413171481827734,-1.91698865185013,0.305108057500301
"Slc7a11",30,2.18947756980348e-182,6.73139239710596e-180,-1.99126296657803,-1.99549933120116,-0.128229750216862,-1.99126296657803,0.371800895214938
"Gpnmb",30,5.80646136878537e-200,2.40309336764679e-197,-1.31769783337493,-1.14408167946433,-0.540556716458439,-1.31769783337493,0.0357030691284176
"Cdon",30,1.04656278193709e-220,4.69230783959746e-218,-1.19286836356473,-0.726187847160137,-1.19286836356473,-0.857317538020222,-1.11919335762104
"Gsta4",31,1.1550954503873e-194,4.36119459434832e-192,-3.38598213066353,-2.94870100992426,-2.41874307791524,-3.38598213066353,0.888330298073309
"Stbd1",32,8.56334354924335e-181,2.59565797920093e-178,-1.48328321156668,-1.48328321156668,-0.325681135401766,-1.2801570245992,-0.372778997681868
"Lgals3",32,5.53905894241531e-194,2.05527737068483e-191,-3.75620870016211,-3.47159024169165,-2.56126887010297,-3.75620870016211,-1.91656959914023
"Akr1b3",33,1.72975938731694e-190,6.20435862907466e-188,-2.10627672362948,-1.94043271301865,-1.6284742121252,-2.10627672362948,-1.10161607395504
"Purb",33,1.94734454622779e-197,7.90732112818277e-195,-2.0366273534322,-0.528242379400382,-1.41465490982857,-0.726308733188001,-2.0366273534322
"Slc38a1",33,3.10430335016477e-196,1.2146856799799e-193,-1.39875234926176,-1.32108865359695,-1.21461389044753,-1.12983961076911,-1.39875234926176
"Ttll7",34,9.00349160108299e-197,3.58822486568345e-194,-1.40664417026837,-1.0161454320482,-1.29873768450839,-1.05781746109529,-1.40664417026837
"Prune2",35,2.59521164775184e-184,8.46235604110131e-182,-1.35117290463284,-1.09330102161409,-0.588214451151998,-1.35117290463284,-0.669170566571587
"Tuba4a",36,1.31613216831766e-195,5.0579429275651e-193,-1.88328229946049,-1.22493560582407,-1.88328229946049,-0.981056366712013,-1.43586862322905
"Bgn",36,3.5220853839252e-174,1.02430810199264e-171,3.75354992894655,3.75354992894655,3.70294119606149,3.73480087034271,3.44167532734915
"Errfi1",37,7.09813266291251e-191,2.58913411929725e-188,-2.1059681266209,-1.05150191237106,-2.1059681266209,-1.45657634758062,-1.79526835903902
"Gdf15",37,3.98673456338871e-183,1.26174286086305e-180,-1.82741438505374,-1.76970675296596,-0.0786785172864172,-1.82741438505374,-0.00617206806540299
"Ppp1r14b",37,2.16780026322659e-188,7.5247144298223e-186,-1.55381098172227,-0.683682120664472,-1.24593017021039,-0.818325276621628,-1.55381098172227
"Oaf",38,1.84559524085549e-184,6.11062387360773e-182,2.92405240312441,2.33958616306071,2.36920288266318,2.1644932902878,2.92405240312441
"1190002N15Rik",38,1.77917882129221e-188,6.27700121525077e-186,-1.24994761367947,-0.561546698093794,-1.24994761367947,-0.604003246106784,-1.08450459020822
"Csrp2",39,5.47220953985377e-180,1.63565863204433e-177,2.56331648573209,2.316561255014,2.4212259915286,2.56331648573209,2.1322788383809
"Dmpk",40,2.91515921192713e-183,9.36375244774361e-181,-1.58946737490232,-1.18900585314247,-1.58946737490232,-1.2602284335382,-1.49445413276746
"Akap12",40,7.99775093161625e-171,2.29492797065755e-168,2.96829253710752,2.89670867817652,2.96829253710752,2.78616966785977,2.79368456958179
"Arhgap22",40,2.81687981548253e-167,7.87299616999984e-165,-1.73878586922149,-1.14356856308736,-1.48381186336432,-1.37304383684505,-1.73878586922149
"Rhoc",41,2.02956765407718e-160,5.32662505895075e-158,1.55247610773771,0.757923476532165,1.27829601199979,0.734323692863211,1.55247610773771
"6430548M08Rik",41,7.85054657086226e-183,2.44857409784818e-180,-1.06115518213777,-0.244131331315807,-1.06115518213777,-0.369044177265482,-0.721247224842903
"Evi2a",41,4.15832359919667e-177,1.2259079750454e-174,-1.15317412739854,-0.886788172421673,-0.81039037021992,-1.15317412739854,-0.558979988449275
"Hbegf",41,1.91370902740265e-162,5.08455950354722e-160,2.41309979773257,2.41309979773257,2.39836412881673,2.24662108985599,2.28813041652304
"Sqstm1",45,2.0262451895137e-165,5.5198509776612e-163,-2.20998571775341,-2.07550018756928,-0.21213247684498,-2.20998571775341,0.259957259946692
"Snai2",45,6.24445857343473e-154,1.5998451542725e-151,-1.52593310924024,-1.52593310924024,-0.949442152616821,-1.37764543627574,-0.618515828594478
"Ctsl",46,5.63441190930812e-165,1.51572723375274e-162,-2.05879993876173,-1.68545563817245,-1.32060073239884,-2.05879993876173,-0.356859132475507
"St3gal1",46,1.41577579720836e-169,4.00906722785807e-167,-1.36935887088292,-0.911608488160722,-1.36935887088292,-1.01033218371081,-1.04501207435429
"Cdkn2a",47,8.33718886146575e-159,2.16174266852534e-156,-1.61487391750434,-1.25673089655839,-1.3570150251297,-1.61487391750434,-1.57836727475624
"Itgb1",48,1.50644905729892e-165,4.15644745668346e-163,1.77141010554659,1.62425868095026,1.77141010554659,1.53453374750297,1.64916028970599
"Slc7a3",49,7.22391351138868e-138,1.6716757277268e-135,-1.03498741453522,-1.03498741453522,-0.281256084454682,-1.02585812615102,0.0431042347264966
"Gsta2",49,2.85418261818033e-150,7.22645460304222e-148,-1.1316732647584,-0.934666955979119,-0.7158455291647,-1.1316732647584,0.0496145857533739
"Cyba",51,1.4277596152087e-149,3.5728854277798e-147,2.11406336195765,1.76539723992166,1.72539911771457,1.69464854743458,2.11406336195765
"Selenom",51,7.66024248331727e-148,1.8733645282213e-145,2.01945552196389,1.92699829441241,1.84815299675531,1.8444607804061,2.01945552196389
"Serpine1",52,5.14951048442129e-134,1.13084301158402e-131,3.03148841852657,3.03148841852657,2.92893670728563,2.95389296277294,2.66688532338083
"Tmsb10",52,9.36440041195207e-149,2.3164512789152e-146,-1.41572146730399,-0.59335076426535,-0.967707858478404,-0.713156667872687,-1.41572146730399
"Ampd3",53,2.17854411546545e-139,5.09613564227512e-137,-1.35347644711527,-1.28785046260623,-0.213274154327172,-1.35347644711527,0.178655781661829
"Chrnd",54,6.71550586377246e-136,1.52130949151843e-133,-0.921922271808113,-0.745336793103335,-0.564629358059775,-0.921922271808113,-0.466592705237787
"Pdgfa",54,3.37577754695104e-145,8.16293354920585e-143,2.03935432136999,1.54699323502336,1.77902125356916,1.6036832439904,2.03935432136999
"Actn4",54,2.87379699840825e-129,5.94682550026397e-127,1.40004742788153,1.40004742788153,0.882086911216297,1.35672666684533,1.03485402364995
"Pmepa1",55,1.42678384898398e-140,3.37426540813011e-138,2.29269978287246,1.90929437116813,2.29269978287246,1.63602488527506,1.67816061838186
"Ckap4",55,5.48170686118309e-135,1.22887305582833e-132,1.6832123518808,1.30496788017658,1.16622741929977,1.6832123518808,1.23520067140917
"Mt2",56,7.94553357817187e-135,1.76284358902922e-132,-2.12422997235726,-1.87841879821166,-0.582818065863282,-2.12422997235726,0.231982512612753
"Gclm",57,5.20948616320602e-126,1.06774620684152e-123,-1.99358719114221,-1.96864520067144,-1.12772188521075,-1.99358719114221,-0.173796910225464
"1700012B09Rik",57,1.60486350681675e-132,3.48871389193963e-130,-1.26881808851673,-1.01480532862783,-1.21572617325713,-1.26881808851673,-0.869743336115958
"Fbln2",58,7.65456079865652e-141,1.83037558830986e-138,2.68139114631659,1.9075190347468,2.27514649666621,2.03580367970501,2.68139114631659
"Smyd4",58,1.09450306417456e-137,2.50582983447884e-135,-1.39037206791729,-0.974275360309785,-1.39037206791729,-1.21195441854473,-1.08277307906486
"Lonp1",59,4.6826031988898e-121,8.99770566458104e-119,-1.5884293589503,-1.5884293589503,-0.62586951471275,-1.39766243113024,-0.276844257877192
"St8sia2",60,3.27328914436786e-132,7.04444556759416e-130,-1.07060126989954,-0.180321415447752,-0.927119589568017,-0.186248732855649,-1.07060126989954
"Pak1",60,6.86320910518901e-130,1.44806983483109e-127,-1.54578399375193,-0.554001221609464,-1.54578399375193,-0.731703290808091,-1.22983238278461
"Cnn2",60,6.66698899026629e-118,1.2476545222567e-115,1.91954267535419,1.91954267535419,1.91913683236693,1.73659129489078,1.68453753455734
"Ehd4",61,1.04454427982751e-129,2.18248907244341e-127,-1.68048111452436,-0.649553589818772,-1.68048111452436,-0.778790325649825,-1.41810495572118
"Fermt2",61,1.97678975479872e-117,3.66745623388133e-115,1.81147401421601,1.81147401421601,1.76634992645733,1.71750020412799,1.49948373411675
"Gabarap",61,1.45852517808848e-130,3.10781389679618e-128,1.52747562337858,0.470260951031706,1.080481384837,0.112892250023166,1.52747562337858
"Cspg4",63,7.90547034080789e-124,1.57531136300487e-121,1.83214727111785,1.77458027362022,1.83214727111785,1.81027289160971,1.72131237920028
"Cltb",63,1.32838844825566e-114,2.40237376427817e-112,1.62204266232,1.50877334517071,1.51613303875043,1.501902062036,1.62204266232
"Fth1",63,1.63997894736197e-123,3.23798045194283e-121,-1.55737069016718,-1.27470343602994,-0.946336761541676,-1.55737069016718,0.0782713706324492
"Tnnt3",64,1.44392718162849e-112,2.56816172527495e-110,-1.01634024453938,-0.0337538872900758,-0.43517635951054,-0.0524010034251104,-1.01634024453938
"Ctgf",64,1.11481979147108e-115,2.03322345188549e-113,2.83733073600492,2.82561192230985,2.83733073600492,2.82490083044087,2.77586998641687
"Slc44a2",64,2.82121322526993e-125,5.7278613038712e-123,-1.50954419991631,-1.00761849419169,-1.50954419991631,-1.06476691239693,-1.25941398978733
"Creg1",65,2.71315647215585e-121,5.26034598533939e-119,-1.61383520793944,-1.40399585642488,-0.801199612727152,-1.61383520793944,0.40882640776791
"Serpinh1",65,4.34650601965323e-124,8.74216411672511e-122,1.31125494829379,1.2118398025857,1.31125494829379,1.04605534336425,0.955672118649763
"Psph",66,1.07766447759573e-112,1.93270143519481e-110,-1.88136217375405,-1.88136217375405,-0.25754950642717,-1.75725863035823,0.0423222128674674
"Nudt14",66,3.46789300826644e-112,6.11742011728705e-110,-1.07718768377107,-0.782580969872565,-0.969635044059306,-0.779822733602872,-1.07718768377107
"Atp6v1g1",67,1.6927977645411e-120,3.22395581333536e-118,-1.51506635256036,-1.33303699073236,-0.152743500778425,-1.51506635256036,-0.443158250628477
"Cpe",67,3.55075263402284e-123,6.94688613061853e-121,1.7561061215464,1.67480241315514,1.7561061215464,1.56749353290271,1.5655502814839
"Ghitm",68,2.57008160433137e-111,4.49680700868417e-109,-1.62159176485921,-1.60736021547395,-0.573088940595852,-1.62159176485921,-0.0328128147271667
"Dok7",69,3.60397880569336e-120,6.80361648046734e-118,-0.893810497571858,-0.47337363340227,-0.893810497571858,-0.485432647769008,-0.704639625152646
"Rcn3",69,7.12884764808286e-108,1.19859320495619e-105,1.74862538890837,1.74862538890837,1.73586624479179,1.73956183174968,1.60247900239506
"mt-Co2",70,7.84842500007226e-117,1.44364063612437e-114,-1.16792113479773,-1.05196960801821,-0.824183286103789,-1.16792113479773,-0.21149800293414
"Thbs1",72,7.64555891929439e-107,1.26569287309335e-104,2.78703546403764,2.78703546403764,1.65232606495175,2.49867902474265,0.71808661559787
"Fxyd5",72,4.70209377547405e-106,7.72471451465469e-104,1.86201549884994,1.71220794572624,1.70558931543857,1.63577522068657,1.86201549884994
"Sh3bgrl3",73,1.00437527936642e-104,1.63751215054884e-102,1.68994029849294,0.983704518344737,1.03455026682249,0.769490481953871,1.68994029849294
"Lrrn1",74,7.16978404403058e-104,1.15149942098196e-101,-0.979365641367528,-0.158682544765377,-0.555592048553903,-0.195312890779775,-0.979365641367528
"Inhba",75,4.86961241333081e-101,7.64955684286797e-99,3.23311908045368,3.21670566463046,3.23311908045368,3.21162120289391,3.15973778479413
"Reep5",75,1.81676388508127e-99,2.83323011382859e-97,1.2941817767577,0.645793158247833,1.02668086645118,0.621421443885622,1.2941817767577
"Park7",76,1.38480506993451e-109,2.36526904048103e-107,-1.37383350426873,-1.30671262767408,-1.17438496374693,-1.37383350426873,-0.977763495328442
"Metrnl",76,1.25903356488679e-103,2.00708602592066e-101,1.72853606968159,1.6241582361546,1.72853606968159,1.52856394211587,1.68921572361892
"Maoa",77,1.18704072565955e-108,2.01151995723771e-106,-1.42546562757739,-1.11534435726058,-0.693019940241841,-1.42546562757739,-0.021258289207142
"Tuba1a",78,2.58286982137045e-107,4.30898770741966e-105,1.55155410175457,1.43175598717305,1.49519679585397,1.55155410175457,0.767164633167177
"Ugcg",79,1.17151676860929e-110,2.03324293364843e-108,-1.65052793752126,-1.16870465570745,-1.65052793752126,-1.33891560419839,-1.52647860900455
"Calr",79,2.2693800505193e-96,3.41533762707874e-94,1.300295308382,1.300295308382,0.512680592631191,0.968307575629153,0.591687295303955
"Fez1",79,6.54539574013215e-96,9.64818230982077e-94,1.58654319606914,1.33842500178808,1.51312520721491,1.3555129863359,1.58654319606914
"Vcam1",80,4.72168993718499e-110,8.12923913105263e-108,-1.22506053216967,-0.661640760320578,-1.22506053216967,-0.81386411985491,-0.892242576052242
"Avil",80,8.51337700009211e-94,1.2133535524436e-91,-0.975169608240058,-0.975169608240058,-0.351960283217526,-0.982953419173363,0.0595185740353477
"Ahsa2",80,7.38646899488962e-96,1.08138911046953e-93,-1.44188718022843,-0.608075860679611,-1.06023221324126,-0.677491937818993,-1.44188718022843
"Sytl2",81,1.52701949039759e-95,2.22047205762473e-93,-1.10431685571798,-0.694560362996933,-1.01921604487355,-0.824068470773865,-1.10431685571798
"Chka",81,2.03476561672415e-93,2.8621039763085e-91,-1.22063758750165,-1.22063758750165,-0.383782079487026,-1.18224531878637,-0.400588436466149
"Col5a2",82,7.76447678111239e-92,1.05093902393913e-89,1.98540040984086,1.98540040984086,1.85093048605336,1.8795892431577,1.67385517239568
"Anxa5",82,3.22454898617348e-94,4.65741736452614e-92,1.66151454644496,0.816504478106773,1.25438717337785,0.545413017042353,1.66151454644496
"Ftl1",82,8.95410633559366e-103,1.41692148859054e-100,-1.28541300344973,-1.10534295234732,-0.99333070546527,-1.28541300344973,-0.590537357981141
"Npnt",83,7.96883408860171e-94,1.14331518947197e-91,-1.31087465877781,-0.144894035882245,-1.12931314143448,-0.244203614890102,-1.31087465877781
"Prss23",83,3.19780001018089e-91,4.27452509435423e-89,2.31121704529613,2.31121704529613,1.96418353068111,2.18434088852203,1.82871364596505
"Pclaf",84,4.40027663832835e-99,6.76416810953311e-97,2.05035426574874,0.209900208196902,-1.15449241847693,2.05035426574874,-1.20550090814835
"Tspo",84,9.28965616413811e-94,1.31528085729222e-91,1.36585023506718,0.812265032918459,0.943304436345031,0.664635280092827,1.36585023506718
"Fstl1",84,2.21073564479534e-104,3.57723622643915e-102,2.091959312505,1.85475608782443,2.091959312505,1.84978778500822,1.88584840825697
"Rrm2",85,1.08554340728625e-92,1.50722449472303e-90,-1.83471025664175,-0.700876800478142,-1.67502304319152,0.228860875955646,-1.83471025664175
"Tmsb4x",86,1.85177087624286e-92,2.53834146672752e-90,1.5555361102523,0.687217700511452,0.789049309958774,0.520901259005348,1.5555361102523
"Birc5",86,1.53044846602703e-98,2.33594194591257e-96,2.00113320541512,-0.348217204786904,-0.963443729207974,2.00113320541512,-0.755247379339612
"Sh3kbp1",87,1.25980399972299e-92,1.73796422295118e-90,1.66321600954169,1.63576621999073,1.66321600954169,1.57573712392421,1.58231233139499
"Myl6",87,5.46460020489863e-92,7.44326968415343e-90,1.14204552534684,0.693720632878236,1.00743382694818,0.525404855868824,1.14204552534684
"mt-Co3",87,2.49385578923375e-98,3.77959650986615e-96,-1.0586316816092,-0.917430302132668,-0.741758940571349,-1.0586316816092,-0.213409419325276
"Csrp1",89,4.16112489564764e-99,6.44255891217507e-97,1.79564417503292,1.58774590317075,1.79564417503292,1.77739673373894,1.58977382771618
"Cavin3",89,1.20378912290438e-89,1.59918183419909e-87,1.66626779313461,0.679896436621848,0.822710529270631,0.930836413594127,1.66626779313461
"Anxa2",91,1.21215392747529e-87,1.56208171695781e-85,1.09389208476593,1.09389208476593,1.05928530867038,0.749374295449774,0.999180259136167
"Ier3",91,3.91700464227808e-89,5.17164766297334e-87,1.83152876628924,1.20774398147564,1.75320261154079,1.24842221596081,1.83152876628924
"Cd9",92,1.5927772019447e-88,2.07746413109407e-86,1.60424349370528,1.2189428695307,0.914976916346826,0.701838008463634,1.60424349370528
"Rtn2",93,2.5300963227016e-96,3.7812640945042e-94,-0.88323594528759,-0.730782642659792,-0.830329218301265,-0.88323594528759,-0.627748328985226
"Mmp14",93,1.11985922923972e-86,1.41767591014518e-84,1.48787580334604,1.48787580334604,1.41128922196762,1.41388891509508,1.16869516177224
"Scx",93,2.71118228323453e-96,4.0239554425855e-94,-1.23533329561614,-0.493681235315779,-1.23533329561614,-0.726327612543656,-0.604761329765413
"Sptbn1",94,7.22515207068839e-88,9.36701793453515e-86,1.31075167969681,1.18471168068736,1.13693005975221,1.12050739423086,1.31075167969681
"Rgs16",95,5.26073755727272e-86,6.5823449401201e-84,1.99870530265804,1.99870530265804,1.68834063073005,1.94275668778548,1.8062689770297
"Prrc2c",95,5.95042758625157e-93,8.31552935608583e-91,-1.37928137751545,-0.842938033322413,-1.37928137751545,-0.918807675798142,-1.18310303208352
"Nid1",95,1.03504747499819e-86,1.31806252718558e-84,1.52734767084913,1.087134326579,1.27388824797897,1.13018094113134,1.52734767084913
"Col5a1",96,8.31743450260646e-86,1.02873280419882e-83,1.49515327352253,1.49515327352253,1.46680863254039,1.47088818285864,1.10997392838902
"Rps20",97,2.19511654587372e-91,2.95256894898425e-89,-1.02355495228233,-0.936218158217683,-0.533189229153795,-1.02355495228233,-0.442864977950348
"Cxcl12",97,8.09139214971187e-86,1.00655982921358e-83,-1.22813255275915,-0.82867657447683,-0.77371874182651,-0.903167759122715,-1.22813255275915
"Trib3",98,3.97040100068631e-83,4.82751412066491e-81,-1.14289043845384,-1.14289043845384,0.158637483214445,-0.919958802350305,0.121398694948101
"Sdc4",98,1.35914528042377e-88,1.7835466817073e-86,-1.55185127323176,-0.836394790050576,-1.55185127323176,-0.876621090148731,-1.19546468556948
"Eva1b",99,9.90823938557757e-83,1.19125821126825e-80,1.56342791543047,1.56342791543047,1.53261654506845,1.48661186416713,1.42958168818829
"Deptor",99,4.91160938261759e-83,5.93835649007382e-81,-1.07242857369905,-0.172734416366693,-0.77225699179612,-0.230249121766219,-1.07242857369905
"Plpp3",100,1.06890676694901e-82,1.27799680730609e-80,1.75849334209356,1.62316915190667,1.64421297984181,1.44840827174889,1.75849334209356
"Milr1",100,1.35971640435507e-86,1.71125478000732e-84,-0.903209446000713,-0.341146821766973,-0.903209446000713,-0.41342586822508,-0.893614006071648
"Hsp90aa1",101,3.19311766079547e-82,3.77577391087794e-80,-1.30383225329682,-0.749203248427423,-0.986273834556583,-0.613055645877139,-1.30383225329682
"Egln3",103,2.07638128956051e-80,2.38961506591613e-78,-0.914712174502373,-0.253568059772946,-0.715436315416214,-0.251929036851282,-0.914712174502373
"Col8a1",103,2.25224747803332e-79,2.55108515656604e-77,1.71687542336341,1.71687542336341,1.46377418873306,1.68130120108142,1.31379154908265
"mt-Nd1",103,3.98262378683383e-82,4.68360909925963e-80,-1.00184071219772,-0.586181320402199,-1.00184071219772,-0.646846128679132,-0.26281866021711
"Igfbp2",104,4.59899571973164e-80,5.26462696193329e-78,-1.12023100730952,-0.0354396257857774,-0.120084943016501,-0.0838497012117198,-1.12023100730952
"Mif",104,3.77143069821961e-81,4.38729513818294e-79,-1.32391241109753,-1.30828725505365,-1.09063255671544,-1.32391241109753,-0.940406096539783
"Hmgb1",105,8.49470310444967e-80,9.67272515930474e-78,-1.230891210179,-0.363705717534397,-0.918778178512272,0.338784063976382,-1.230891210179
"Uqcrq",105,4.14503542396418e-87,5.30983972375797e-85,-1.17448416836276,-1.1070719993824,-0.656632724323802,-1.17448416836276,-0.280200767639687
"Cyc1",106,2.53043478332213e-79,2.85117732837048e-77,-1.31810779443874,-0.935452134642706,-1.08317538154021,-0.872872695231484,-1.31810779443874
"Pkig",107,4.2374211732752e-77,4.62911375990127e-75,-1.46430764075243,-0.346325644160081,-1.15499360020337,-0.376332270029211,-1.46430764075243
"Blvrb",107,1.54161780536346e-85,1.89583753081298e-83,-1.91547619583988,-1.6420902596063,-1.50039849238734,-1.91547619583988,1.27007856001235
"Itga5",108,1.72064416078559e-76,1.85149914921335e-74,1.83173473819495,1.82746566773758,1.83173473819495,1.82792651314137,1.82555883200106
"Neat1",108,2.30250733895097e-84,2.81546934327064e-82,-1.83530443470739,-1.04485523314514,0.214301742220309,-1.83530443470739,0.519108636293543
"Slc27a1",109,1.15672798216684e-82,1.37535596155871e-80,-1.09506772323142,-0.99670289144954,-0.2072987078022,-1.09506772323142,-0.00539320502101029
"Acta2",109,4.82774249650698e-78,5.35555908594474e-76,2.98675842914035,2.94223058687333,2.66347648718705,2.98675842914035,2.58853485652266
"Col6a3",110,7.24957266046416e-76,7.7236660012797e-74,1.88813957944305,1.88542545703855,1.88813957944305,1.88358488725971,1.86817949741468
"Emp1",110,1.16571471428864e-75,1.22977188069635e-73,1.63658115288735,1.42937963605221,1.36431370808629,1.38958101759374,1.63658115288735
